migration_action_id,coordinate_candidate_id,canonical_spatial_point_id,planned_action,allocation_basis,identity_origin,requires_live_target_confirmation,existing_canonical_rows_destructively_updated,runtime_mode,effect_scope,status
spaction:nngla:6f7de8c8624ba1209fb7f211e9f37a3498d078872544998b9f12d916fa214d3a,coordcand:nngla:e49637088fda62016faa35dc40d5fb51a91f8de8745b71e95af3c17958d448c6,NG-SPT-001011,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:241a987e483b38d8c623f4628e89fa4b6db800ffe7cdabfa7ad02210f38bca33,coordcand:nngla:a5f5200ed107d6fd030d76e2939903aea90c84366c06c5a1bbada8c5c2f9345c,NG-SPT-001012,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:b2514fac6d9d3db6ffc972a6f232e3e9b9eac402f643b5b585fb7676b2227993,coordcand:nngla:3f615538c882709dcf2392f072fd6a23ee3e7853c329308fd4a0e88373afd103,NG-SPT-001013,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:21c570580b067c168a84cf552f4e451eb902d32640b6241c344d5116be54af9c,coordcand:nngla:61bef08f52af9f9316294db837d829a54f234c7fddb2bbc8f9c6371481204463,NG-SPT-001014,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:2ecbae69204719c6522b45d942d0da3436079fed15252f7d51d2d9ad7ef9cd85,coordcand:nngla:0153d9c708456faf441c5abb9cad0f565cbb59384d872f62fd87a73eed47eb37,NG-SPT-001015,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:102c35da683cd56e16a1b9a5053a4568b5173047f1e082537de7e6f75ff5027f,coordcand:nngla:528f22123b2d6429b3d19cf1bb62cbf514245a5883bf143e6773bc12c56bc767,NG-SPT-001016,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:30844d1b089afc966f5445563d3dd7587ca405563da45ffe8f98b9a956f84424,coordcand:nngla:24ebaed358760a1588a5be5b94ac168b1216439b7689d316072852082018c1a9,NG-SPT-001017,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:e0f58c73ada73876c1926603f56db0e2729b5b9822945cc4f072dccb24bbd380,coordcand:nngla:1f8488bf7f842caf49e7eb39b4ab63cbfa8f4675cf4b79251472e0fad13e1d55,NG-SPT-001018,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:85ca87c14196ec912daa895d5a14e511fba141a54bfb29e89ed268953152a1a9,coordcand:nngla:55739ee30a7c7b6c0e8b521d833446373629caf4d4490062b890050cb4b46055,NG-SPT-001019,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:0b71e95ddf9ff34d7d5a67925af27ef14b277e31d275a026fd5feb7f8a590a30,coordcand:nngla:0a0c3e90c0704e40777fe8655b72fcd2bce094f702df01e418b4c88d91bd9537,NG-SPT-001020,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:981232105192dd3fe200b570c0b127f2666d5c7591ad176e5b0b35dff22db74f,coordcand:nngla:4e21a7adfdcc752a194ea92cc810fa4b3437bb4b57322318c60890c7ea30c6b3,NG-SPT-001021,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:582b8589731bb10b44e369e8fef357bf7485ef09d0d6f4d2186ff557e6ab3fb1,coordcand:nngla:eebadc30aa0efffa52ae703110785c33a4da8a15f66d311ec0affa0fe5564604,NG-SPT-001022,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:035c940e4df00a2146e9687ec72c5de7a930f03bd219266f1778edc48fe81d29,coordcand:nngla:3507b053540954dbacf6aae2a68354b2d621fb36b96febc3c502bafa2346846b,NG-SPT-001023,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:7faf9dbcc8408f32d881cca4934489b7b6444fc4dd80230dc090b1d1699986ae,coordcand:nngla:3ed3be9f518592abebba8412fbc4c49280f09898ec64ddb879f3449fdc7b1d50,NG-SPT-001024,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:953c3f957beae3cce63dfe68e4645805e56ad490f571184b87c6404ce97d41cd,coordcand:nngla:c95537ae9292ed040e2c111e8ddc210052b174fafbdfb98818eee97e91c39ca0,NG-SPT-001025,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:b0295a49bcd32cd76fd8dcb614adaeddeb7e742a64369ce2e16d04af1da95a6a,coordcand:nngla:bba381ae717f047710a9eac7aa652e5169d1c0714659cc7ed9033ec9048a61b1,NG-SPT-001026,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:da275a6f5f588df9249a12a555fe1174a876b4d985a97110d5ef2b97bb80be4b,coordcand:nngla:13bad2549169e1cb58758d264302e5bb219d05d637830e96826ccd1310bf89f0,NG-SPT-001027,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:eddc8dda2c98fbea2731dfb3772370942b60e7900cbb608c0684264e84bc419e,coordcand:nngla:468aa08829f5f35d453a819c157cdebb8456e8643090bf2115121686be89b5ff,NG-SPT-001028,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:1eb8f85ae90169fa75cd25ad5e1b975ac9d92d0284b8d482ffd20a95827a9e9b,coordcand:nngla:8538918209866de99029ae4abed38532b3e6cbc6f444a7d61774b5fa9d293e35,NG-SPT-001029,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:7f1c56af0df58481cb853031d64b9ecb50aca6128415345deef9dc4c039ffb93,coordcand:nngla:4b0f1d6b8d3f556999e24cad27af9e1ddbeba302e88418badbb4302573db8ef1,NG-SPT-001030,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:338270ed91887660d71ec64305e8c68566c4d021cd65cc541d7293283bafef7d,coordcand:nngla:f0123de3ee34fb3e10ba6c79d8eb1239c57c0c624930426037ba73b2b181ae0c,NG-SPT-001031,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:f5262f82e36efe01f2812e4d62937feb3c216bcd826c1bcaa5a6e79e970df70f,coordcand:nngla:2a682d27b774369b346ccc529be3b3c177adeab97d91955d0d2bf130f87671de,NG-SPT-001032,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:ba341727e9bec53f8679adc12bcc2ec80fb390f4bc4773e9f2b281d14d248cf7,coordcand:nngla:1a6c7059206a6d4049b887684bc7b3895536e2ef3de7abd1776a227028846849,NG-SPT-002295,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:7f8251233ccafb6e5c55b056bd7dc05d5eec74ba4df9cf126dce8877185a7842,coordcand:nngla:d4bfc09458f8293d086941159c302caebc29390419bc00e8ff23bbc6fe79949a,NG-SPT-002296,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:7e10cfa771a957973e9446f33c806a1cdafd79db09757a8c53406b3476bdc249,coordcand:nngla:82035b280f775436c47aa0db9e9a3dbcff0277ba82417530759c14c4a13aac1a,NG-SPT-002297,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:355b683ecd1146e690833c804a4dbac20e8a69aa7e22e76f1fd10b557b916cce,coordcand:nngla:f3ac600ff6372bc0cc5f6eab50cacb63e514b5700a2f6023a5db8ccb746e27a8,NG-SPT-002298,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:858a44dbabf9f050d5b4c775a8c6d7a99a2440ac03f3e9e525a03cab35bc7253,coordcand:nngla:3c24d3091cd4953cf0e508fa26eb0869af04ff92247d941b9d78ca4f47e86de9,NG-SPT-002299,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:b72799c56f40a25caaccb7140e34ce3bee1234e41c86cf5ad4bfe310695a9823,coordcand:nngla:d35d11308781f5b95939dbade4662c7e0eae049d17551254ffd5176f4dc4d97d,NG-SPT-002300,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:6887b0e9a3877a7a5f104372f581f4656dc26bc16c96b82c0caa49a4ffd84266,coordcand:nngla:37baff6724b294d0b46c2a6d1216577bc297433ac93918aaef2a85140bc73d33,NG-SPT-002301,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:4cd704466363a307489705c79cfb0f84a6d9db52846f3ccb40f85d86eca80069,coordcand:nngla:f322b87e41c2d1cb0b5705717ad2f7c255fa4c6aac1cee94156b5c5a838963b8,NG-SPT-002302,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:7c72a54ed24c2af956c9f614cf0946d2de50635fae3a85d97856898a3a73f3fc,coordcand:nngla:d7744ccbd379945c9a32febb6c60cc17ed3aa44ee8ea8ede66408560102e1457,NG-SPT-002303,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:31a67fe0542e35e9890a0453fdbac05df7e512e28c9858b590abcd2d21b1fc52,coordcand:nngla:c9c760dcda71b46b605bb1675669d45998c02914b210242c66bf9fefa99417f4,NG-SPT-002304,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:23c3707a4f8ee1e93d47db202bf598e0675e75f2f91f91408aaec61e56d8a2d5,coordcand:nngla:c6a77f546a76326becc6c12a97757a3f368f6ed91ee41c257a295195176f2f87,NG-SPT-002305,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:acb738b25d4bc34de8b26a99d230e2f65834568cda7483e8dec868ef15382a58,coordcand:nngla:5212324840f3412468c37ce893763951ef786304bb1775ab8c159bee49992f96,NG-SPT-002306,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:f7597b7ec6e52dc6f55b816e5eb6062748cfd3fe5b0be9b6a388e25b1bcd2279,coordcand:nngla:1cc65cb1e33bc0a74fe2a22cad18ae4c4e88cefe61b945c7e0b593b52ce92ced,NG-SPT-002307,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:c21a81157fbdd9cc4985cda953aacce471a085062ba432aaeeb1b0d031531e4c,coordcand:nngla:0be0df8e62727f98cfbd1a692f64dc008257318a7b49db89a1f223815a7af902,NG-SPT-002308,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:030d20c48af7e79ebd9957e58ab9ae61888cef20d7f138d42b66d4b968e5ca04,coordcand:nngla:274eec965ea2f6d42b5384f123c766fa48a3e70b51f9580179132d0bedf8d439,NG-SPT-002309,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:ae53969f7cc0e64809eb18d778a541eb249985f292f9cda39c3574eed43791f3,coordcand:nngla:527771edae0ae69b3dff30a3337088bc5045c9a4eb2c489dfb21896a7cfb9104,NG-SPT-002310,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:44320c91e6e2e9818981da13b68df4fb58514bc10195266002b283bcab6444a6,coordcand:nngla:ecd4c1b67ab0cf33decf6f8294845f2f8e6081f18c3943b8c176de8cd78ba955,NG-SPT-002311,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:1932692a586cb31c7e225c98fc4d96060e7b7b0396bb8fa5168468e3e79e0725,coordcand:nngla:3268ba2d8f9649aebcc1ec61e6583ff6d54ed3381493672516372b8e6f8fc1ed,NG-SPT-002312,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:a6cc8f5e95541cd0381ab2cbe042efe788faa07ca42505af549d9534b6eb8b25,coordcand:nngla:c6cd22382ba6e2915aae763856fad7c1b92223b366491b4941e03b5ad8f54a42,NG-SPT-002313,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:cd46c12fc882c634c7c9c51cca739a11ce8e53daafef948c2ac9316eb1adac7a,coordcand:nngla:9b0b73353dd7d7544a7a76ea105bd15cb34147f72352f3b3c21cc188cd6488a6,NG-SPT-002314,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:edd864f40d1c7d13baf9b9703aba10831aaff8d6abc56b9eda80d5a3e7e49176,coordcand:nngla:c8c43189caa962b5f9df6925891cf44b662ed4354f26da01a5eef5d2e0b7d9c5,NG-SPT-002315,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:7b6725e70b28a4914f41e0a6422a64fb936457a0ae6302d9e891ea7f58951f41,coordcand:nngla:8ef584de9d61a72131912a779732f1b9502cc53bece3a31e37f6d52cfa998db9,NG-SPT-002316,INSERT_NEW,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:27c39acaf76b8d703a55eea42b0b2bb4973262f792f5aacaf815f0ebd4ccf4a4,coordcand:nngla:8cdf2d357effc6235d51379f00a908ed244addcf191baf169485b8d1cc124739,NG-SPT-001033,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:1004ba89584f49a913e48c026965ce0d32dfd1908dffff9262349b7d7246af61,coordcand:nngla:b541e5d62bf113311e73efd0cd10e6a9103ac6e1f9231ae1d4099bf554732429,NG-SPT-001034,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:584a7b11d1e4b4488e5d3337fbd69f8af3564b936cc98a859324aae7aa7821a4,coordcand:nngla:a29d5774e08bf2a2de04947d6e3ecab84cf54b65aa992d1989116f8b77462fc6,NG-SPT-001035,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:8abbd97cb773ae9dd2615c7f7c2e63ea6d783a49392969df3e853e8ea46fcf51,coordcand:nngla:9ff1355821bd22475ee7ff62f5f26a047b501f5cd00b9ae9efd189bdef307a31,NG-SPT-001036,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:c95d59d3a11aba7244b5f9cd414b5666a3663c46b6c4a248c67053b3d215c997,coordcand:nngla:07e86dd5e5122e86682027b10d00bcf4fbb29851bae3163b2dcccdd845c66d53,NG-SPT-001037,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:65f6eecb1bdbb96340b7fde178fe82bd6d363c62ade90930e236a6793ffa7300,coordcand:nngla:c9fd24755b79b617db1f5eb0424e47da9871f133d42a284370b0b2354c27074c,NG-SPT-001038,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:8caa41986d4e8b2f94fa60eec247443ce5f04eb3e8b4ce2a547454555228cdbb,coordcand:nngla:cf86817ca4e12a6d39834bc9d8da88d3f4c9a44c790457afccef9de7ac98130e,NG-SPT-001039,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:3e1c866a67615498d225e73585c37d6b79ba04029578b0b482bda6dbe43bb110,coordcand:nngla:be241a6e810cdbcfcf2e27f690b6d3c87939130ebc33fc0b86667f9113ac740e,NG-SPT-001040,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:9ee567704123c4d88cd86ccad3fc072459971170cf1f4778e891d4c916011ef9,coordcand:nngla:7ec3b5ca11b3c461b6c5f120667a4fec1d588132a99d70361864f8becabc8907,NG-SPT-001041,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:87bcd0de11e7e59e59b31c406b13f881d8dbace3f272f88d4c4b57038a0cb9e8,coordcand:nngla:65d56e1dd05cae4aaa8b395cb284c35edcf3ccc78be8851d69061c24960be468,NG-SPT-001042,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:2d82c80ffa516aa2fc4c56cdfe72364aa32709bc3fd3483d4ad0d42b7a4b938f,coordcand:nngla:ae74ab6447e3818e1ccb6b1ac5a5e9b3d85ad86b5a013945b6c006d77fbec19e,NG-SPT-001043,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:e9e07ff1daf4ddd80b631497a3172792ee54fb95e0f7f076fb087e705709a5d4,coordcand:nngla:da534b1e8fcec7ae9b499421db74742aff37077b053bf759609fc01b6c63e3c8,NG-SPT-001044,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:6b9c16059d41f74be15f2513ddc7137f66519f657edc3f02163308b0eafe2ab4,coordcand:nngla:a34fc9273b8470b9962bcb7f61abec2cd5fe9d67a69f73c60632b4df5931cb46,NG-SPT-001045,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:2c256a49302915667714783144c1afd432769d837b5ca59cf221db648b445a08,coordcand:nngla:c6432ed19431600df0eb6cfe0a2b79c30d808ec61a16d56996c6615ce5a83eba,NG-SPT-001046,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:8ce7b23be33b5cdefdc56a965ef6b2bade08febeade12fac2d633c6f94c8c918,coordcand:nngla:2257cc1195fd26c9c31b5f0dd770c12675749188dcd672f86c41e01180cfa061,NG-SPT-001047,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:fb4595c6aec2c70545256d2c6c080857f79fff8e54c77e48bc720b5cf537fac8,coordcand:nngla:3c3bec69348c7b0e944420f62291e2bf440c420145116b6ee61759990c8b9019,NG-SPT-001048,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:e96f4d8df500f5b469875ba9e78e2873798e7a5c4c97d5a4ae76220045fc82d4,coordcand:nngla:9e34d70d92a547d3927d86b300bdc43dc19cf62cb15b1e7b531d0dbf13587d7a,NG-SPT-001049,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
spaction:nngla:3df4aa5387fdd3c2d12b9c67c1941fb8dae85709ef47efe8cf8a54b4955be586,coordcand:nngla:0f08ff63348aaeaa9b64f6d18a8c8e7455fc57327267959b95b008ee5ad4acdb,NG-SPT-001050,INSERT_NEW,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,true,false,production,SHARED_REFERENCE,PLANNED_NOT_EXECUTED
