persistence_qualification_id,coordinate_candidate_id,canonical_spatial_point_id,geometry_id,migration_action,source_verified,coordinate_valid,map_reconciled,crs_valid,precision_valid,containment_valid,topology_valid,topology_applicability,environment_resolved,environment_applicability,conflict_free,conflict_applicability,canonical_id_stable,geometry_assignment_valid,crosswalk_valid,effective_dating_valid,qualification_status,findings,runtime_effect_scope
NG-SPPERSIST-0002078,coordcand:nngla:d50f072d1d52ec5b17b76aea3e6c77b82216b7251e10175f21de9278938a11d4,NG-SPT-000973,NG-GEO-000994,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002079,coordcand:nngla:85d10d697e87a682ccbde86aa55a29f9839b997ce767d2ff2012d4461dc84dc5,NG-SPT-000974,NG-GEO-000995,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002080,coordcand:nngla:c62aebd602c98de7ef87926d103a1de158ebe9c73c113f6789c856ef775c67c8,NG-SPT-000975,NG-GEO-000996,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002081,coordcand:nngla:d25f842ae4a47b33df2e1c3765c6922b31562b2b4b4e9895da23465420e64795,NG-SPT-000976,NG-GEO-000997,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002082,coordcand:nngla:dfce5c2cd35848294308507941a60ef4681acd2b7f98a5d30f6258f6ebaa2522,NG-SPT-000977,NG-GEO-000998,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002083,coordcand:nngla:9e03e8e93e6b0c3fd2d4b6e81191ef4f47a9c6db61091deb0337887f11a22ffb,NG-SPT-000978,NG-GEO-000999,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002084,coordcand:nngla:42fbc51bff63ca51afb4ab1820d8d5d8462842ef02b719289747f592054490b6,NG-SPT-000979,NG-GEO-001000,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002085,coordcand:nngla:d1058ae073ba7ec25ce4580e6b8f168a5713279fa7895c794442c6c00fb5ee2f,NG-SPT-000980,NG-GEO-001001,INSERT_NEW,true,true,true,true,true,true,true,APPLICABLE_REFERENCE_CELL_AND_MAJOR_GRID,true,APPLICABLE_REFERENCE_FABRIC_POINT,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002086,coordcand:nngla:3bb9ed03d6854e7c7bb2846d85e1ba6ca14ab6f1f8534ae352b31f2ce764fa35,NG-SPT-002210,NG-GEO-002231,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002087,coordcand:nngla:80ac340feed0cba863fce56868f51ee85068a3c0b6e914c62e058efd48d8e2ec,NG-SPT-002211,NG-GEO-002232,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002088,coordcand:nngla:8646cdd2fb19e8c78b616753792919978d73d90080823887a686eee8c101bc05,NG-SPT-002212,NG-GEO-002233,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002089,coordcand:nngla:0d8312c31642cb7b2bb85cd14debe628c9d734eb973e59982c3db0350cb47205,NG-SPT-002213,NG-GEO-002234,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002090,coordcand:nngla:c58ded054c4017a16eb02383b0484ce9b06e0a357f25974aa7b2895bb68c783e,NG-SPT-002214,NG-GEO-002235,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002091,coordcand:nngla:ccbbf285f10f769a2bdb03bc8140c4693b89676ab034698310008c8f96dfd65a,NG-SPT-002215,NG-GEO-002236,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002092,coordcand:nngla:7ff15c4cf84f2062c59c0dd6fd4be4d38874c259354cac2fbb9fd26b706dcbbb,NG-SPT-002216,NG-GEO-002237,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002093,coordcand:nngla:5725a195d1718bde732dd891a3c0d91d2c2d1f501b21120ba7806fc6d318a572,NG-SPT-002217,NG-GEO-002238,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002094,coordcand:nngla:40788fa79aa917fb4246b5c3300969bcd53853427b5ec9c4541b7ccd525e930c,NG-SPT-002218,NG-GEO-002239,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002095,coordcand:nngla:a233e6f32a37a4bd8e6bc728650214d1cd1b0e6bc3910fec4d8e06a8cea5987c,NG-SPT-002219,NG-GEO-002240,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002096,coordcand:nngla:e34b817dd5b72a7ee658b5d4a8c9a97c4e64b06fa5a241b17163b48982b16fa7,NG-SPT-002220,NG-GEO-002241,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002097,coordcand:nngla:be98af42ee6ae3136083983f13076d3c2927ad0090c92c07b809ece0a4d0f2b5,NG-SPT-002221,NG-GEO-002242,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002098,coordcand:nngla:5e7bdfa3a9514adf5c62a5116d86b4d4021e9ab2d5f9a2b30fba744c96179674,NG-SPT-002222,NG-GEO-002243,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002099,coordcand:nngla:943dea4aa08018b89e27e71561c6045e481d33e458b06cbf74dea85244b6148c,NG-SPT-002223,NG-GEO-002244,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002100,coordcand:nngla:3d89e37dae7ff3279cb7ee02d27d42278e0f836409433b3fc16bbabe83edd630,NG-SPT-002224,NG-GEO-002245,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002101,coordcand:nngla:439f0c4ba6d36ed6b4f1df9e9e257c1ad2de5a098b51fd3a44e76b8aa9549c27,NG-SPT-002225,NG-GEO-002246,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002102,coordcand:nngla:7969fbc3d8694e9082628481787dc6e06bd4d4be62e0ff8ee51ff3fd39155a02,NG-SPT-002226,NG-GEO-002247,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002103,coordcand:nngla:aab3d2c13d3a13d049e6169bd82322ce02d84e268321836badf9b96a9ae72713,NG-SPT-002227,NG-GEO-002248,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002104,coordcand:nngla:e543444d2ddbfdf9b40bbaec929d24af276a9ea685e4cbfcf6346d5216b74217,NG-SPT-002228,NG-GEO-002249,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002105,coordcand:nngla:248b1bd567a25a6c044d99b3bd398ccf0301d70719f6567270dfbe3cf6f5e0ff,NG-SPT-002229,NG-GEO-002250,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002106,coordcand:nngla:a28e8134e8a84469453af841ac8d6df068c92896dd13cea8629eea6e2a020dc1,NG-SPT-002230,NG-GEO-002251,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002107,coordcand:nngla:d7a24272deca0915c9b1ee787faddd4456b2ea2b7fdef6536dbfa8a925b15c94,NG-SPT-002231,NG-GEO-002252,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002108,coordcand:nngla:92280daae839ccdb564aee48d01093db81a17704188aa3783df95bb835623e62,NG-SPT-002232,NG-GEO-002253,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002109,coordcand:nngla:6136b039bb44443336165a0dac2376ab980ccbc5d20b9e09c44fa708c75df79b,NG-SPT-002233,NG-GEO-002254,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002110,coordcand:nngla:9dee01e595da0bb5c2f6e7484f8ef3f1d1172f010c3c9d5e59051fd8d33e9101,NG-SPT-002234,NG-GEO-002255,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002111,coordcand:nngla:c46b25a8bc690b23657d570ba30e27d328f97843df22d37d7b18c9bfb7ee9f2e,NG-SPT-002235,NG-GEO-002256,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002112,coordcand:nngla:bb61517c017f2d99d1eb7fc37603410ae3b49c6fb2f678b86aae6cef712de107,NG-SPT-002236,NG-GEO-002257,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002113,coordcand:nngla:844604725887a9ec48413451bc862ad3b3cd44d0e6a7e61629a6d9f0a368f161,NG-SPT-002237,NG-GEO-002258,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002114,coordcand:nngla:77998df78699f535c4d06b733c0c901e4eab4e1d5d7d3f15fb6d408035e2bcde,NG-SPT-002238,NG-GEO-002259,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002115,coordcand:nngla:9cfb59a394d11b8e7eedf613c5465d16f97a065dcdc892753f9eb6727026e690,NG-SPT-002239,NG-GEO-002260,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002116,coordcand:nngla:20e3900d72ae4eb5c43e625b4448902eb70361ae8d3501ac21c32c14571285e3,NG-SPT-002240,NG-GEO-002261,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002117,coordcand:nngla:8d0682b83a0e9583555d14024226068b64dfe7f965e53858454ce52732f9f3dd,NG-SPT-002241,NG-GEO-002262,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002118,coordcand:nngla:2976b9b73baf96f8453c1133d90ad5793fa5b9db73bb51b3f90640cf7f2b6abb,NG-SPT-002242,NG-GEO-002263,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002119,coordcand:nngla:a52a17e19a4e7acca801b09cb3556dc2091770afc11c72ca9711b14126e3b313,NG-SPT-002243,NG-GEO-002264,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002120,coordcand:nngla:f7d19d4c19ad45b29b8b7578f73cd6f182c65b7ba4308098de9743376de02c99,NG-SPT-002244,NG-GEO-002265,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002121,coordcand:nngla:09b16e77112ec7882182f608d9fd2c3f06ae870cbb35c2ca9d6bbff5bd03c5e8,NG-SPT-002245,NG-GEO-002266,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002122,coordcand:nngla:6af21cb993e17ce55956d05686df58acd968d0f517eae643dbf4010a149c1d47,NG-SPT-002246,NG-GEO-002267,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002123,coordcand:nngla:41159327e71d8f72c3c7c34f65d97d9d1985b171c9d62d76dfa619a35c5bca0a,NG-SPT-002247,NG-GEO-002268,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002124,coordcand:nngla:5e90f8a149a58b4067450e11af7503f835346af67662c6b3fd3aa0142e463065,NG-SPT-002248,NG-GEO-002269,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002125,coordcand:nngla:7e08e01c945f1ff14e19d7ac161071f39ae241d8d1e8545823e72c76cd2c92ee,NG-SPT-002249,NG-GEO-002270,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002126,coordcand:nngla:d9b954ad51f71931903b1e0bf2794c417338b96be545158d95fe01d40c534b63,NG-SPT-002250,NG-GEO-002271,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002127,coordcand:nngla:9e2bd1a391eda1119e48d6522f9f14e1e1641c1f36a8e36f688e2d7ac4df9172,NG-SPT-002251,NG-GEO-002272,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002128,coordcand:nngla:3d4017152a499079803c178652c2b19acdf99e4280ceb91790cb5a9dcb23f900,NG-SPT-002252,NG-GEO-002273,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002129,coordcand:nngla:3a99e3669ecbc57a226fee53e21a00c343b53f0758753946c82030733a683e4e,NG-SPT-002253,NG-GEO-002274,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002130,coordcand:nngla:71526e209e35d93069fb8f5886a32df723a77ba504b80c95dc0b17abe305149b,NG-SPT-002254,NG-GEO-002275,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002131,coordcand:nngla:aca90ec377ac287fc15516f6ff4dc14ead38f77b6a99b41d0107e19498c7cc50,NG-SPT-002255,NG-GEO-002276,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
NG-SPPERSIST-0002132,coordcand:nngla:4e49ce6ad347eae215186775dafdbe792ee7862473086a568402b0681696f148,NG-SPT-002256,NG-GEO-002277,INSERT_NEW,true,true,true,true,true,true,true,NOT_APPLICABLE_FREE_COORDINATE_NOT_A_REFERENCE_CELL,true,NOT_APPLICABLE_NO_ENVIRONMENT_BINDING_REQUIRED,true,NOT_APPLICABLE_NO_ASSERTED_OCCUPANCY_RELATION,true,true,true,true,PASS,,SHARED_REFERENCE
