precondition_result_id,association_candidate_id,canonical_subject_id,geometry_id,identity_preserved,canonical_subject_confirmed,geometry_evidence_available,geometry_traversal_valid,subject_role_compatible,association_ready,precondition_status,findings
NG-SPAPRE-0000958,assocand:nngla:road:NG-RD-000066,NG-RD-000066,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000959,assocand:nngla:road:NG-RD-000067,NG-RD-000067,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000960,assocand:nngla:road:NG-RD-000068,NG-RD-000068,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000961,assocand:nngla:road:NG-RD-000069,NG-RD-000069,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000962,assocand:nngla:road:NG-RD-000070,NG-RD-000070,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000963,assocand:nngla:road:NG-RD-000071,NG-RD-000071,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000964,assocand:nngla:road:NG-RD-000072,NG-RD-000072,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000965,assocand:nngla:road:NG-RD-000073,NG-RD-000073,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000966,assocand:nngla:road:NG-RD-000074,NG-RD-000074,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000967,assocand:nngla:road:NG-RD-000075,NG-RD-000075,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000968,assocand:nngla:road:NG-RD-000076,NG-RD-000076,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000969,assocand:nngla:road:NG-RD-000077,NG-RD-000077,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000970,assocand:nngla:road:NG-RD-000078,NG-RD-000078,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000971,assocand:nngla:road:NG-RD-000079,NG-RD-000079,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000972,assocand:nngla:road:NG-RD-000080,NG-RD-000080,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000973,assocand:nngla:road:NG-RD-000081,NG-RD-000081,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000974,assocand:nngla:road:NG-RD-000082,NG-RD-000082,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000975,assocand:nngla:road:NG-RD-000083,NG-RD-000083,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000976,assocand:nngla:road:NG-RD-000084,NG-RD-000084,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000977,assocand:nngla:road:NG-RD-000085,NG-RD-000085,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000978,assocand:nngla:road:NG-RD-000086,NG-RD-000086,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000979,assocand:nngla:road:NG-RD-000087,NG-RD-000087,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000980,assocand:nngla:road:NG-RD-000088,NG-RD-000088,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000981,assocand:nngla:road:NG-RD-000089,NG-RD-000089,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000982,assocand:nngla:road:NG-RD-000090,NG-RD-000090,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000983,assocand:nngla:road:NG-RD-000091,NG-RD-000091,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000984,assocand:nngla:road:NG-RD-000092,NG-RD-000092,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000985,assocand:nngla:road:NG-RD-000093,NG-RD-000093,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000986,assocand:nngla:road:NG-RD-000094,NG-RD-000094,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000987,assocand:nngla:road:NG-RD-000095,NG-RD-000095,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000988,assocand:nngla:road:NG-RD-000096,NG-RD-000096,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000989,assocand:nngla:road:NG-RD-000097,NG-RD-000097,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000990,assocand:nngla:road:NG-RD-000098,NG-RD-000098,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000991,assocand:nngla:road:NG-RD-000099,NG-RD-000099,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000992,assocand:nngla:road:NG-RD-000100,NG-RD-000100,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000993,assocand:nngla:road:NG-RD-000101,NG-RD-000101,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000994,assocand:nngla:road:NG-RD-000102,NG-RD-000102,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000995,assocand:nngla:road:NG-RD-000103,NG-RD-000103,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000996,assocand:nngla:road:NG-RD-000104,NG-RD-000104,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000997,assocand:nngla:road:NG-RD-000105,NG-RD-000105,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000998,assocand:nngla:road:NG-RD-000106,NG-RD-000106,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0000999,assocand:nngla:road:NG-RD-000107,NG-RD-000107,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001000,assocand:nngla:road:NG-RD-000108,NG-RD-000108,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001001,assocand:nngla:road:NG-RD-000109,NG-RD-000109,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001002,assocand:nngla:road:NG-RD-000110,NG-RD-000110,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001003,assocand:nngla:road:NG-RD-000111,NG-RD-000111,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001004,assocand:nngla:road:NG-RD-000112,NG-RD-000112,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001005,assocand:nngla:road:NG-RD-000113,NG-RD-000113,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001006,assocand:nngla:road:NG-RD-000114,NG-RD-000114,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001007,assocand:nngla:road:NG-RD-000115,NG-RD-000115,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001008,assocand:nngla:road:NG-RD-000116,NG-RD-000116,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001009,assocand:nngla:road:NG-RD-000117,NG-RD-000117,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001010,assocand:nngla:road:NG-RD-000118,NG-RD-000118,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001011,assocand:nngla:road:NG-RD-000119,NG-RD-000119,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001012,assocand:nngla:road:NG-RD-000120,NG-RD-000120,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001013,assocand:nngla:road:NG-RD-000121,NG-RD-000121,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001014,assocand:nngla:road:NG-RD-000122,NG-RD-000122,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001015,assocand:nngla:road:NG-RD-000123,NG-RD-000123,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001016,assocand:nngla:road:NG-RD-000124,NG-RD-000124,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001017,assocand:nngla:road:NG-RD-000125,NG-RD-000125,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001018,assocand:nngla:road:NG-RD-000126,NG-RD-000126,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001019,assocand:nngla:road:NG-RD-000127,NG-RD-000127,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001020,assocand:nngla:road:NG-RD-000128,NG-RD-000128,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001021,assocand:nngla:road:NG-RD-000129,NG-RD-000129,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001022,assocand:nngla:road:NG-RD-000130,NG-RD-000130,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001023,assocand:nngla:road:NG-RD-000131,NG-RD-000131,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001024,assocand:nngla:road:NG-RD-000132,NG-RD-000132,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001025,assocand:nngla:road:NG-RD-000133,NG-RD-000133,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001026,assocand:nngla:road:NG-RD-000134,NG-RD-000134,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001027,assocand:nngla:road:NG-RD-000135,NG-RD-000135,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001028,assocand:nngla:road:NG-RD-000136,NG-RD-000136,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001029,assocand:nngla:road:NG-RD-000137,NG-RD-000137,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001030,assocand:nngla:road:NG-RD-000138,NG-RD-000138,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001031,assocand:nngla:road:NG-RD-000139,NG-RD-000139,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001032,assocand:nngla:road:NG-RD-000140,NG-RD-000140,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001033,assocand:nngla:road:NG-RD-000141,NG-RD-000141,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001034,assocand:nngla:road:NG-RD-000142,NG-RD-000142,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001035,assocand:nngla:road:NG-RD-000143,NG-RD-000143,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001036,assocand:nngla:road:NG-RD-000144,NG-RD-000144,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001037,assocand:nngla:road:NG-RD-000145,NG-RD-000145,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001038,assocand:nngla:road:NG-RD-000146,NG-RD-000146,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001039,assocand:nngla:road:NG-RD-000147,NG-RD-000147,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001040,assocand:nngla:road:NG-RD-000148,NG-RD-000148,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001041,assocand:nngla:road:NG-RD-000149,NG-RD-000149,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001042,assocand:nngla:road:NG-RD-000150,NG-RD-000150,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001043,assocand:nngla:road:NG-RD-000151,NG-RD-000151,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001044,assocand:nngla:road:NG-RD-000152,NG-RD-000152,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001045,assocand:nngla:road:NG-RD-000153,NG-RD-000153,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001046,assocand:nngla:road:NG-RD-000154,NG-RD-000154,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001047,assocand:nngla:road:NG-RD-000155,NG-RD-000155,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001048,assocand:nngla:road:NG-RD-000156,NG-RD-000156,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001049,assocand:nngla:road:NG-RD-000157,NG-RD-000157,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001050,assocand:nngla:road:NG-RD-000158,NG-RD-000158,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001051,assocand:nngla:road:NG-RD-000159,NG-RD-000159,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001052,assocand:nngla:road:NG-RD-000160,NG-RD-000160,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001053,assocand:nngla:road:NG-RD-000161,NG-RD-000161,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001054,assocand:nngla:road:NG-RD-000162,NG-RD-000162,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001055,assocand:nngla:road:NG-RD-000163,NG-RD-000163,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001056,assocand:nngla:road:NG-RD-000164,NG-RD-000164,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001057,assocand:nngla:road:NG-RD-000165,NG-RD-000165,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001058,assocand:nngla:road:NG-RD-000166,NG-RD-000166,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001059,assocand:nngla:road:NG-RD-000167,NG-RD-000167,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001060,assocand:nngla:road:NG-RD-000168,NG-RD-000168,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001061,assocand:nngla:road:NG-RD-000169,NG-RD-000169,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001062,assocand:nngla:road:NG-RD-000170,NG-RD-000170,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001063,assocand:nngla:road:NG-RD-000171,NG-RD-000171,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001064,assocand:nngla:road:NG-RD-000172,NG-RD-000172,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001065,assocand:nngla:road:NG-RD-000173,NG-RD-000173,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001066,assocand:nngla:road:NG-RD-000174,NG-RD-000174,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001067,assocand:nngla:road:NG-RD-000175,NG-RD-000175,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001068,assocand:nngla:road:NG-RD-000176,NG-RD-000176,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001069,assocand:nngla:road:NG-RD-000177,NG-RD-000177,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001070,assocand:nngla:road:NG-RD-000178,NG-RD-000178,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001071,assocand:nngla:road:NG-RD-000179,NG-RD-000179,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001072,assocand:nngla:road:NG-RD-000180,NG-RD-000180,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001073,assocand:nngla:road:NG-RD-000181,NG-RD-000181,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001074,assocand:nngla:road:NG-RD-000182,NG-RD-000182,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001075,assocand:nngla:road:NG-RD-000183,NG-RD-000183,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001076,assocand:nngla:road:NG-RD-000184,NG-RD-000184,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001077,assocand:nngla:road:NG-RD-000185,NG-RD-000185,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001078,assocand:nngla:road:NG-RD-000186,NG-RD-000186,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001079,assocand:nngla:road:NG-RD-000187,NG-RD-000187,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001080,assocand:nngla:road:NG-RD-000188,NG-RD-000188,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001081,assocand:nngla:road:NG-RD-000189,NG-RD-000189,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001082,assocand:nngla:road:NG-RD-000190,NG-RD-000190,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
NG-SPAPRE-0001083,assocand:nngla:road:NG-RD-000191,NG-RD-000191,,true,true,false,false,true,false,DEFERRED_NO_GEOMETRY,GOVERNED_GEOMETRY_REQUIRED_BEFORE_ASSOCIATION
