spatial_crosswalk_id,coordinate_candidate_id,canonical_spatial_point_id,canonical_version,crosswalk_basis,identity_origin,source_dataset_id,source_dataset_version,source_artifact_sha256,occurrence_crosswalk_sha256,runtime_mode,effect_scope,status
crosswalk:nngla:f8794fe5de00c8c474b27c22e117beb30b96029b73f368212047f5aa5290d855,coordcand:nngla:7f7385da1b220d3439f59efbaa394f5a94770daf18553c0ce7caec9710f9cf93,NG-SPT-002331,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:d45aa4fe070b491df0f1df6e08be8c4c7c8d6c927fbcff08e1c3ea5e23e9e712,coordcand:nngla:c0384530e7c8c434b05e5cb91d9b52998936211012699256515bb18893bdc695,NG-SPT-002332,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:9cc6cfb93fffe6f8795fb39ef0882a164fbbc35a4e05c6983292fd6933236165,coordcand:nngla:99215fc9455dde01871cbd1e35d17e10bd7e44bf158e6ad14f063eb49dadbfc5,NG-SPT-002333,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:266e627010bb52a9fd65cb37c40b3519a018f97f7b55b84339a22b5ce1be73ab,coordcand:nngla:512cc6805a228be2e7f9cb977e17ff8aa480183b1ab733322f81e8dbac261792,NG-SPT-002334,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:7fee9929338a1114796eeda7102bb0574af2f19bf53ee9debface63b01d16d98,coordcand:nngla:c1ca1ad1cdf1b52551b49d8d43a4e5638d69b459fcd7872be953718d14d6e906,NG-SPT-002335,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:ebe3aa4cafa87892951839125cb2444ccdafe42d23563938eab1bf9469176e35,coordcand:nngla:95c8ecc26ab214ead416cb597bb41b996ca4dc509572cabc0c5d6a96aa48f51e,NG-SPT-002336,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:d0bfa9b6e3c736ec0d61d682d1d4da80bf29b938097817511faa913d1f1bc13f,coordcand:nngla:4d2325437253920e581b34702d0fe9149f752a9bc212b7dd0e0d1b8f9de638da,NG-SPT-002337,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:4e084081252879af415440bc79c8fcb4902f2d8bb2c8f36fb373c1ee2e7df25a,coordcand:nngla:f65b53236a84c95005906776e0f0a87cd14e6e47c49b1d82c3caac7cc81b92f9,NG-SPT-002338,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:86f7ed42b751675b361b126dc20f1f665e8a0b16077c198cdee20cf73cfc0f64,coordcand:nngla:4300a800238e678053495605c2d066533391dae396b5c017013c1103938d9e13,NG-SPT-002339,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:ba3bbbe0182a9329dd58232c2a41750f7b0b198cdf52cf3228d37e6feb01f703,coordcand:nngla:0abca881dd5a9fae9786f2d8f71d8bde0e1ecc153d5f540ba0f1fce4b71e812c,NG-SPT-001058,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:ed957bbcf278566fcb260880a07846b7e311b63e86ac6d3fd537e0f58894ecde,coordcand:nngla:5fe72a39af57ee0e99df1bd4d4e9b55077bc146e1f299770d3683503ae9ffa94,NG-SPT-001059,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:ca707b591713b4cbeadc1833ca85d113b8a7f4a0aad715f41c4f536450be28dd,coordcand:nngla:7abfe5c403128dd6d6746d6f58513c4bade5a6714b0d6db3f7e5aaeaf53a5980,NG-SPT-001060,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:15925d867fed606bdbdc77a0f8aab86945ec5c274dc17e2189a6f3f8ed9bbfd6,coordcand:nngla:1a6ca13df56bf037c835e08f8123aa0201f3e4c7cc4e5426608db4debc2038f3,NG-SPT-001061,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:d69c457e6fe72f6a5d90b4a6ba7d59f352341dedaecccdc9d4650478d3412808,coordcand:nngla:ff0ef269a524f394d89707b779699185105477329b17ade949ca5219357a051a,NG-SPT-001062,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:144bd1d29007d9d3cb8ebaa58c021c0963324011f2a96121b945485c0a43691d,coordcand:nngla:433cc424d9075ecbd58fd2d2dec6588324caf48176b89173e0480e1ffa8e7d5d,NG-SPT-001063,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:83c349d37860134d239a701f09be5458e06337cdf9b30fdd6e6e912b58bf35fc,coordcand:nngla:c1b01bf8b6cf9bc55cd30086aaa00d5ddfd7ab26793f2113d89c085215574ec1,NG-SPT-001064,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:e94e4cf2989b6ad45f669fa1295c7eab54a1ab41d0042f08b36c418eeafdf43d,coordcand:nngla:72272932a8b7b4e09b5d0ce29b6b4fd1cd09309e965156166be78afb98e60fc9,NG-SPT-001065,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:0d8f161bba4e4f80b7613236f093fb5f03e3e399360b79d10d6356d09c364e84,coordcand:nngla:35cea3eb44c364b5da8dccc396a71960f000bb173ef815d0d1a1034c8ac2598b,NG-SPT-001066,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:28de10cd7e3e5fc83c50a25be940a24400fd8fc5ce8762484362ca757123e667,coordcand:nngla:a57063320bcee73025fc2d3299402670473e6892f5e507af891d147cd6accf41,NG-SPT-001067,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:3408229125ed715362b066e01bf0afd97b045ec55bbe979504cadc84d4727fa9,coordcand:nngla:09a3518320ab7615350d6c32fb4ae43e9042c50f54b32b43981613e07f4525d9,NG-SPT-001068,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:bcafd2ac0aed9d87d6f619523525aa424db29aeb9e364be424c7d9ef120172ea,coordcand:nngla:06daa4130434741db9a17ad3421a9fe9fce7404f8e42ac26ebde6e0df509c370,NG-SPT-001069,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:08178c28959433da6d7c64a3f8b74a89b6540b588b22fc6de5b650ba1a814144,coordcand:nngla:c946dd7b573a9f2d2e72a3739bbacfb7e6b90a8ae6b71a1e946f89a6a7ebe429,NG-SPT-001070,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:f9bf26cc5ff4ec2e9264442e9a14d012fc361d6f9e4038ef8341499612d7c8e6,coordcand:nngla:b7418d1f599e811355a196e5d29d27665bec492349926f0101facc4877a11c3d,NG-SPT-001071,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:2c4cdc021a11a0ea65e6efa22ffecde263e605d49081b264fb75aa0c8aafb0f9,coordcand:nngla:4c12395c1d0a81bd7a1c095abcba3cea7bb3e0e760d5b962a3e51737f29e4aaa,NG-SPT-001072,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:2736f0b973be912d2041ec09f6dbd6c8a5f743044d2073098bc5694598481010,coordcand:nngla:afa8b9baabb550afc3d337023520960e1af7d451b482202ed3e34ea6da24a71f,NG-SPT-001073,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:5ef52f41805d43d11805ac512d3a8b430cf33b65000d949ccd71fc6970be0388,coordcand:nngla:ec025695231b47fc10031a7ee541a3fc2f8d9de016a19bb1e5269e009c6ee4a4,NG-SPT-001074,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:3f6c5593e2df3d679b31e0d4d363ab269f0e760d19548476e4417fbbb69d1b3a,coordcand:nngla:c72436fffdc2fc378be8422fe50e5ce694daa6b40b20ce54b67cbf7206cded66,NG-SPT-001075,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:c75ac2d692250b3c489f113d47465293c0a7780fe514dcc72701d4e0c80b0594,coordcand:nngla:35c6b379526e2e4cedd21249d03a640f053b347fafb6a2cb2bbb47846376e92f,NG-SPT-001076,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:3f36bceee526d134385d65a54e21d1c0d419283cc2bf78efcd03e3631950ee55,coordcand:nngla:82067a70ab2b2b960997c8d941da6fc83a309d141b2c7026af7612dc7e7b6aa7,NG-SPT-001077,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:c2f022823ac94930751e578eaa9aee45c1b1b3631867967464979bd882ad8feb,coordcand:nngla:00427d0c2eed58098f6da7afb1e690e675ea8b78e16747421fa0e85f97612bc5,NG-SPT-001078,1,EXACT_COORDINATE_MATCH_TO_BUNDLE17A_NG_SPT_IDENTITY,EXISTING_GOVERNED_SOURCE_IDENTITY,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:1eb4ba2a0a5d38d03adfdb3319c2bfd492932f8a767aeced890b0a8052e31555,coordcand:nngla:b81c2ce378a1c35b8eebab95f8e539339d59447b2c4b87f5f54f2bde4c7579b4,NG-SPT-002340,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:264a5e9c527a8143d4d7277942c7af191bb7947da38da468462bc6ca05fbcbf0,coordcand:nngla:94bcbb86150a15bf747e00cbfb89ab1f383ed3d48ba3cff276b6cbde58c071f7,NG-SPT-002341,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:cb1784ff2eac37289daa9181b363fb6d80535fb87ab5459e37cc3163176a7253,coordcand:nngla:8989857eac3c4c7304298187d16de0fb6ec7d1152b487cd01848be0ba9b5d127,NG-SPT-002342,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:c6414d2b7fd486502a4dbc7dcbae19661ba080ec2a9571f5e8e2d61ff80c086d,coordcand:nngla:094341b91d0296bf754bb8f5f2107e4529936597f0bd24f16aba1334429a9bb6,NG-SPT-002343,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:c8737630689418ab9cfba2a02528554252f832e5ff364bb2e5cd629084a527b4,coordcand:nngla:6870340fa5f3c86bdec18f3693cd6da8554e4fed197d40d5986b6e79a7e6e502,NG-SPT-002344,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:2419bd6862742fe443ca146f44f1a29eec2c2e96181a82addcc184c8d2c774fe,coordcand:nngla:8112db99fb0c044407ba54095765d57a0125e5eebe74b7dbcedc38ec09d062fe,NG-SPT-002345,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:4c057464a1623944206c349dfbff70c52626fd935b6a95c55b58b655d0a91b77,coordcand:nngla:89c4e4b9da3c0f4efa36ba7e4a034f6c877180af9558dc4cefa9b057935c9534,NG-SPT-002346,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:83e20696aef0f61b4f56de736b16fa6d16279110441f77d2f3d16895af534604,coordcand:nngla:3a2e685ccacc34930af17b55a4804644405727bd8c088612ba6a1df105e0a078,NG-SPT-002347,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:189a9dad0b695b493a1005967134b9becb50208ab857afb9da2feb28903804c0,coordcand:nngla:1f8026eb10e90178168082034739ff1479486b302f940ad3176a112b12e90028,NG-SPT-002348,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:db98e61a228846d7119eb828f5b886634bb6135d432d58d4347ce6054d02b2fe,coordcand:nngla:482db2fd342063d6025d73d47cc1ec08a5a5aaa89bd9e42659338141ff3b1c76,NG-SPT-002349,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
crosswalk:nngla:830127a16ccd28e6af7ee4a6f8552dc711514cbd92c17a52c616d3a9b01779c7,coordcand:nngla:848f8872090c9980537ec7076f5aca2e09371db06eca6abcd91bec99b760c3a2,NG-SPT-002350,1,DETERMINISTIC_APPEND_AFTER_EXISTING_GOVERNED_NG_SPT_RANGE,NEW_BUNDLE17E_ALLOCATION,dataset:novegeo:spatial-fabric:coordinate-candidates,2,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0236769fab9ffa096e72d6a52ed45c57dcdc87e806509e58c67ab510e9769cb5,production,SHARED_REFERENCE,QUALIFIED_FOR_PERSISTENCE
