coordinate_occurrence_id,coordinate_candidate_id,crosswalk_basis,crosswalk_status
coordocc:nngla:7c63cefda1bd82f7ce024bfeabb352084295b265c4aa6c6f1d94139ae184ab4d,coordcand:nngla:840e53d58925bc67a8df1eae99b35ecb140f7dcfe34e311b2798ce48b8fdea46,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4069d02b06f09498a764aa0dd4a33c8ccdc588b6176bf5c57840af1414b3c653,coordcand:nngla:27a1e910cb9cc46b8990df384230152e72032446f7a8433838f28a718f076bc1,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:8e86d02c562dffac98721015d0786b23c2d14e675ae92fe9f573e22f0d8e1e2c,coordcand:nngla:2b70e78831e05e7383ea6a53cac8ec57d4f9654ff8f24ca29674204563fe6ad9,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:4afd79f790293609fc656974472d2ee5178dcb91a8d160a54deababac96f68da,coordcand:nngla:51a75fb0e77ec1065dbc6c71c3eceaad43ab9d20554170585c77907886f6d0ca,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:591ff7327efd3df68a9610320aa5ac07e03ff60b3f7b6787b06146d495587ea8,coordcand:nngla:25f73035f1e491dddf49c5c2dac0867999b18f62edf629bd6a2b65f03070359c,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:0f285bc0280c9e8e1511686e4af6b921d8fb443a072c0ecff81004c9cc5c3d35,coordcand:nngla:4622001c29e0e90ddb5b4f6839469b46563b6e7e412f94d24a9426a082a90dfe,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:af9389748137380a13a7c77abb36108eb0d8d0138863167c9e1e7e2433161662,coordcand:nngla:82e65024ba2bc327b93bd7364ae0a8f8d1b51fd9e08edc483bfc120f36d7355a,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e44a89177a309143265feacbf932538d26bbf0f5033fab350f41cef1158bfd4a,coordcand:nngla:527cd90cf52e32dd52addfa5fd321e638e44117228aa010212bd0aad75cb52f9,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:593a60dc0c24d600454561f7d4f28a80c8882903c0fa8b968d88854698a3a181,coordcand:nngla:93e8a5ec916a9bd3001cc62a1949e8c28bd0ef427031b5c38a79e129fff954f0,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:97da4090a9583cc1c745e49219968626d054c92567421b6b289d86c18a6a03f3,coordcand:nngla:b87c7902d5f896a1428f1ff8985bf9f1aae974d91fb33d413e4e3684deee190b,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:cf900350bdd40c5f6fb4f7c5b08f49ab85e212eff732dc4cc8f55d0676e82ec2,coordcand:nngla:b9ad162b9828b4f8bee3eee376fde6bf49efc3408a786d9dd2171593e769b288,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:02e7aad576249f79b15079acf640220873e85f79f63269b5d858d29eae571946,coordcand:nngla:28e00f5f63093a34f5afc279dd209d29038755c5345e83e89b38a649c5163f04,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:dcbc6e56717760207f3b61524d432d31ad7dacd7a5917ff86365c9a5afc07310,coordcand:nngla:bbaa72b9641001975d1a6fcf7d0c71950409d46c94b34d29504d5538279bc898,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e67805c0df29137760f19a5e14bf22d02ebf8687bdc03d2eab1fa2223fa07d39,coordcand:nngla:914f1463e1e8e7858a0d99b9d12de6fbf67a5abd48356a310c9cd9c5177a9cb4,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:674bc2a0924bb697ce0ba8c704713b7ebf0275987c9c3dad440875bda3bb6711,coordcand:nngla:22daeea446a6abdd76c41fc2c57b0880435b33bc0f330f10fa7fc0624d2d46c0,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:7da8f9a3516a1a931686201ec2c15113b9c0ffe719f4cc9b9193fa06a86290de,coordcand:nngla:827808b3782b7903b45edb8192cd86195598af8593a6e111fbed887f02af874c,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:2a88dc81c2bf661cd97e231a166497f457bec5bd89647200bf16287c404945e1,coordcand:nngla:bfee51274294fc0af28e76ddceb26a56a60799e2f70ac111cf86de9c27b20876,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:1d90cfad854eeb454a531f5c6bb91a1c2e0dbff5bc832612c9e9884caf600fe8,coordcand:nngla:9240e3e37c6ec9045e58e235e45294ec227a9f94113aa11df40f24e0be4c3c52,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:8495923758774e5b690f84151708cd46282b2e8aff7b535c3194df5464a28a0b,coordcand:nngla:5665877df39689db38f925a638a7d80b5d832623974c2a7404f741f24d4ee45a,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:10cb079df9cb122d19a366d34e38f080dac6d46db4062635a2645d8b1c8c4460,coordcand:nngla:2d612409ad5efc757e90e3362076ed1689a26a91103f805d911202f6045a5878,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:449ce087af0d9f7808ed914faa7bfda20b2a90857fbbc52cca2fe0a140b0a799,coordcand:nngla:e723bdb0739aa12d095e844bb476c910faba07453a40a2613114335f5c7a20c4,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:936b77733b005e32ca08fb46920dab1c2597b2fff51fba2d1867da5ab7ab3d02,coordcand:nngla:f77eacf34f55439da4f91401acc87d2bcc6530d76d68aeb604bd8536caa2d8bd,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:903b43ae91083ac46ff98815f4d4d427331354b05cd8fd267d6291ee0ba290f3,coordcand:nngla:2767f968cd8129a67431975dc9512d1cf6e63e7cecf0a276340b7bc4917ee38b,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:71d0a4c10611d62d5ce4d0c3dbc3fdd753ced24461325ee7af1a49bda489b673,coordcand:nngla:7c66af72176b7419a19baf9399511f4e253d14bc9459cca9f00fa9c06ea4d51c,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:57be6fb06c7631cc9e1d8748ca3bb08a7c8f2dc564df45b5a5d8c04cb802a088,coordcand:nngla:194e5be732cf0be4f8d38ff0f48c8a5b4cca31aa2b0ad3b51ffb266fb43e3346,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:43b552c72933365a5ea34edfd51f70cc137ac818156f8681abedd2b998a34fc7,coordcand:nngla:f12f2a3b38ae4103165d334755d7c06d42cb3dfddb3298a912125d13d7580974,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:7d93465cc4c9d3290318deea2dd35a1fee42e21d696d81a2331ef31c101154ac,coordcand:nngla:29b6f23e0111158d47ad16be690642670f60d2eec72d89f07dabc9ce29c47b84,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:5590efcb03259a697ff1abc8849ad8ba54fd7889c7f9f44fcf8c5408d2254bc1,coordcand:nngla:07c10c5eae7ff0a397dd35356bf8a11d6812947b38bf830e5054a5968f91943a,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:7a25c39c34c70016ff5b2cbac1870bd70e77730e472bda2eedb927b2a4c43e42,coordcand:nngla:7966bd66b444280f73b20d9b0239f46390c0f537184a808f6ba5ac1949cb1828,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:74dec20fda45a2fbca94e5b992e92c735741e5763ad0a6bcbd2e0be629c183a7,coordcand:nngla:3290c70a02a4537049cc8338e62495cad0ea867a009d3c14d491d3423e7c4694,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:9424fd3620ea3eccb08860b46927f4e3d52b19595b2de71dc844e179fa0e4eb3,coordcand:nngla:4d0917bb745e624ca16bc8dfa6166e77b1c90337a599c30427f1343f83ebca93,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:a3660d9844a93ac94e40d897b3f27ce19ff5e7f63173e758c5f2d75f9649e7a6,coordcand:nngla:78ac460a6ab5bb1d727f3e45e379c93bbc6e713f966bcffc010216ffb3fc0b0f,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:2f4e08f3bcac239f39b734eb1db6f1974c5cc16b9b4f296d829d1ed206f0da76,coordcand:nngla:8bb8ca93a2bf039134277e7617c3bd753bd70c14936580eedced684ddf42e819,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:3e117c50a7322224b462aa66d29a8a760f1f256563297296b954f1e4b71f036e,coordcand:nngla:4cc5f3705a8d997ecf3a556ff98f792c332e59f94c9e83b56e8543b561fc67b6,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:47e228e7a3f933321d857688147c5a1e3b627f371ee2aaa0a96cac16f1a7c07b,coordcand:nngla:bfb6a86ceb435d4af58c7db6db688384ba663883c1c9dae5ab70583604502ceb,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:8b5de680082bf7c00c3defe9e3bd62885d853a6e73a3e3b2fa56fba8463c61bc,coordcand:nngla:75ff8959d6f2c5bd193d64ed19a8aeba07f086d04e8bc4b2c4c56a1d051dcbb4,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:903c07e3f9356c97e7db7a7c6dd721b316b26d444dd01fe8c9ec5388aa8ac465,coordcand:nngla:8390347bc2fc72f84ab91b7b348ab39cc3bb85ebc567187fa15c66ff4a5ccc7e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:db1f7dcdb1cb4aecdd0cbf75151fba49070f86b415a1a3869145efb8126aff55,coordcand:nngla:829b95a7356fff077cbc914d94f8f7b9abec7723fb3a1077992b9b291fd7874a,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e93a2b12d93e99ab38099c177ced9318abb07b5fc4f2f22f3eb26abfbc16c3cc,coordcand:nngla:826117fb9163936b495085ca89d6a243e7f23e395e88965b41980147bb8c3408,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:64f8853f628da28087f8c5c0c6bf1af3b2411807d8cb3bbf731d2d30af444f33,coordcand:nngla:a974a26c9e23c1e92947bbba7862190a096aa6a80da6ac8676a2b6f828dbc881,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:bcc0a52e9bb79d1ccc42240c4998e9f1b84acc2c1bad176825453d2fbcbe719f,coordcand:nngla:1f5eb5c2e3e1655439ae178c379e3c6b63c4e8f7f63ee6ee1f0316a9caf8b6f2,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:24992bae945dfbc2a81a3186bad69029562c4f51f8ba079af1e224d60e4bf4f7,coordcand:nngla:ba6aa9c06d996f1d12e20b7cfa088c2a62bcb336854e3453bda73433603ebd90,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:ccdd7c3fdeb0bd0919a372abb075f86d78c2e4f98d866043cc2bcf7add3206bb,coordcand:nngla:ef96424c8389910227c836a7da17074ae5e840d2c477a425939b1ce8757a5f7d,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:7c4fe4d57acf053e17e5d3f03e3d6de8bacd0f2acffe09ea51ddbb7c658a70d2,coordcand:nngla:0ca02226a42906699074ca364588779d9a15017c8ca403e0458e47d2970a01d7,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:75ec72f843b87679b06a1874484009253a7eee29a6f5bb02fb4c82ebe01b09d8,coordcand:nngla:dcdc23e9e94069277736213fc833d562bf8ff9d84554f399636df8c8376cecb8,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:624e9d06c146e0312789f17bf459282b35d747351e0c03411c54677877ea067e,coordcand:nngla:5c274c7b2a6de9daeaa7c23b19b3f592e0a97d8dbb3ab38e594e7a4b4b810628,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:0999b28fa5f8247528b6af20077571a772d3fd6f7036abd03a17dc96b814cec2,coordcand:nngla:8013a2d0c8735d14054fed7655c5ff8d7031170e937f0a0ea90f1b57c765a458,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:71a707aa7edc87af82b2421dad2404d2dda471307705fae718d4abcf2ae04270,coordcand:nngla:ef0bfbc15fe4bd80d1037cb900d66487aec7695e40747b20dcd1b4e1411fd75e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:ac764e5fb8b0f52e3bbbc233703c396e836dc97629970d9efe482f07c179ed94,coordcand:nngla:92f0f33e72332e8e389446d3dce16fde183caf3048e8e6de5a2d38419ca76a9d,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b43abb2b4db41f20461d01c126c00451dc9791cf2a27d73237a0e43df5e26095,coordcand:nngla:38d5767e95584dd9b3ed06e15c8f820dfeb08464be0aedac4ad96a5f66c19f9d,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:ea097099571f1b1c6e606b5991202aede5086185517ba959b212ba60f3943a22,coordcand:nngla:c7332e6eba52bbd60fdfb192cf180a1cbdfc435f934e2b30277aecedd4966833,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d02293ea39402413ea47ce20925c2c3a21f1e258b38e2050e889b354e147c2fe,coordcand:nngla:e17e363634ca53b7b0f0585f1335adefd8324b47b9e13afd75ac01d656d76ab7,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:de04cf10049f83a8e4ee5f4e42ab3940fc5ff832c240851898627a34e6c436e9,coordcand:nngla:915aea33349f82459e608fd650e96bf0dc83995bf6ec79552427562b68fcaa76,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:f5aba934f2516968f8c6f5499133ab2eb8a1c8f3db77ed08a3634bc6dd06971e,coordcand:nngla:41ca8bbf0a93f3a8d6cb7d061ab381516d6a772972faffd573bddb4d7cf49bfd,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:c01fa2aaf052ba1a13e277e11a4c379609024f5ae61226d4db78fa8653527b86,coordcand:nngla:a99a1f6290c81117229c692de9482b865218d0e3b1b2d432944a15376ce1783e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:c75ef890e45af7987a393e974170fbe7059f973f05afb2ca572a1033f5b57163,coordcand:nngla:fce3cf16eb21a6f20ca27efc090f6324930fa6ccafde5a4846a1fb9ee0b64c38,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:9adc882804d46650f882c110cbc37f2c6a4f58e160aa4019920b516e3f3a723e,coordcand:nngla:3d9b860853cd85c9465c1cf75f71679bddb3b45bd69b2ed7aa74149023098d9a,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:3e8e2120a0f2427bf1d4223711761bde88930dd45f92ff4ec800b310e493edd5,coordcand:nngla:d67cba9556cc84ecc4f4180e66e987080549dbf403c9401f45906e41e55de9bc,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:c4505014c09c7d70b0a0c490895179ca04962d240b7ea9c2a362344ea5c735a9,coordcand:nngla:8d2e45b3a8f5a79bc3f97394a7ce9bebc390628fcb815d1bba05bb2a2d168768,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:116cbb72791fe23651e62e56206d5e1f5d17ab79306bc57a70f61f0526d44f17,coordcand:nngla:ae59c77fb8643c7643875b589b362921847667e841811194a10b361fdc19ae57,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:3a19561251386c13ea4974bd0673bc41cd69e0ae0ba143d36e35b486c88bb74c,coordcand:nngla:c57ceaed70b3d8d32e1bd4d62de483a2499599935c0749f2b5cc725b2241b12e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:192d65094a4fd9d926c9966fe46ce23a3c533fad0ef6c5bbead986cad6215248,coordcand:nngla:42c63f74d16062cac3e1c224ba89e360ff40d332e9972d7969f925d270712128,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d2863e03dfa1a326e142f43b1b44039a51d5cf0f7ca07e02841f276b6ac93f11,coordcand:nngla:3c47a0da739eb76ce67106941725f6ae6f2c03ffd9699c7646ef11a4b9308482,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:bd37bdcaeec84e2573788c5b3877ea348370c82901c9511f054c6b5347b51b9f,coordcand:nngla:0929eed4b1320b00b683afdf0815cf4b2fe1841db52e22464a7538d75816d241,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:8d0f52bca69a2c694a3cb024379ea98e217f101925c695f9418cb26f48068700,coordcand:nngla:c5bb4b35dc363c9ad1458e412836f0e06cd61ccefa4028f9c6e484879e0dd1f0,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:530bd0400cbbf700a028804e1ad235917a79e80495f8520ea10e4589127e3684,coordcand:nngla:170c9d13ad83fab8fea36916e83eea2ea7ef994cc14f4dc43630e93c4ff1eae5,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:72d962ce1630ec4933d0564b31d65fcce198f464e650e717f9774fb8d8a4b62f,coordcand:nngla:299942becd0ad8788684f581a3d9aec5258b154156543f1982ee4f77cbeeb71d,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:df21e6c4059ed989f0b0506e3729192a93af38b6fc6facc6b910189ed46ca5ba,coordcand:nngla:1de617e4a187cb879b2e0d6db0e79528043dc11282df9b6450c541ad6b157ad9,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d8123461d2b19a6e3af86ca1615d96a18bdacc70a0193a9a250ddcc33971553a,coordcand:nngla:41699df0ce007553f6ad5bf025b888cf3b2d2a351c0e9ef62f777687283f852b,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:f76651d5611f58e9f4679bf8eca3a64676310eb9ca0b2022b5e700ca76cc2f01,coordcand:nngla:b62d3f49a4c05e595b08607b03e5ef2b5742a8d758a15786e4da3d20ffa96051,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:826898bd161e54b8b2e181dc9ca52a7f7773c6c679f471ba0303d69aee30a152,coordcand:nngla:8b08b57bb53c3e6283cfac273a3060abdf4f1fd8c0461fe5a763a7e158452ecf,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b77ff985dca4fc6ddf28acffee9cb8ee3b59691dec013f811070409c95e608ee,coordcand:nngla:d86e4ff2900b29c0ba2f878a6ac1dae14c67375bce8b9eb81c1a093ca9b73362,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:06ef3b54ab687436af1f931350d13bf64d2486d0b3d54179f80c7bafec02d76f,coordcand:nngla:7ef9d5f03072dbc7897333c8da9a3ca5129334ecadb3c90274b15437f2e838ee,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:d9bd46a9be69a1ccfec23e5ac7fa09a6e43a6535ac670d67207ffca39a8dabdf,coordcand:nngla:50092531e0c0f170884e7b8712515dd75f9dd545c62c2c5f52c533655c61deeb,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:cb0fa979100b8d61ed571fb9cad2c7c623a06c528d68e09237af42aaf22bcabc,coordcand:nngla:08246b1b5d725d2506136edd20fe8815c4bca20680cbe510e1178b8546b5f6d2,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:8f62b239a51c1d26a1442460578e684f6231634cb6c461e26b5f66dccddc79ab,coordcand:nngla:8cda8f91ae7263c18ab1bc53f54156abede0afb72567e44a68f6e561565af57f,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:83280752ce244bdb109735355e4639e0f7e542d6f51ab26fa3fc51c0733a5877,coordcand:nngla:f6b496d16ac42448b6d98b372c2e9e97937ff7c1dcd2f4aa613040191a3d025a,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:f7549b54319df075f53821356f2828866a90aeda97bb99877a92c788c8ebb377,coordcand:nngla:9a74f77c992dee0a09fad447e203ed3d93cdc9d8ef7d7630100f3dbcbd42351b,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:14fff77f32206d21051944cc38134abb65abf6b474d14bc76b7d3b7683a4dbdf,coordcand:nngla:8ee558cfc7b9238a525cd8cfc23e43e4cae1848ede211964393a329b6bb1751e,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:b0f195776183727c03fb05851505390f9240493294fe46aa92b185b77496f5f3,coordcand:nngla:f9546d739b34bfccf1e7f6590fbee6fcae264aaff94cf55a6bb9421f0e267a54,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:6f32f6ec6a9d056479726797f7347f6c31221088805d073fa11b18bf3f4dae09,coordcand:nngla:7bbe303fbe06097bfd905bd02ea191776e43232a5ab881211827ea6dfd69aaac,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:5d06c6587a9dc40ff50151d9a76c4218ae0e9ba5b77b90167bdc77df943557ff,coordcand:nngla:13c3e397782787267a14a16c8b4e4105347c95b3e96692289eb07df82d2ce619,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:eadfa441ec4f691278b6009e52bd9e525f28fc1063ecb99c498ba0607b2ef619,coordcand:nngla:a6b3bf2ae9c9dbe3eee0f6acfebe94f39b9f7b8a7211af9cd50790151dfa85bb,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:8f9b93db1d1b2045cdab2db756bbabf25478c9b3be54449e5370643a587c1a23,coordcand:nngla:4a4e8df8d5936b5d0bbc789a6ce6bd8a4baeb18d83edef9ecc1d501883455ebb,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:918d1fd6b4800f898cf740c8e165155bad03e4ac344f27b040341a5ebeb828c0,coordcand:nngla:6e6828ecd67db026a04320a335adf06cda0b705bbd82c83f7168326d7759c23f,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:aa6b80eb27563b537df57d21ec8e4ae5fbfd334f2aef4840a57bb9c3f3ec17ac,coordcand:nngla:92a094f5f4906345f6a06e9ec43d8ab96c1cc753b2ba12bec036ce9218dd82ef,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:8dba1f141ccc6eb980b02a05aeac308884297db41fd4f8617344f2aeae2a76fa,coordcand:nngla:17e6970036aacc5251e58786a55fa00e6e33a2feab74d00727a4f29078ee58a7,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:bf7dfec4e94a4daeab819ffe3e3968fcf5b8d4531afd502b6a71ec74557f8f88,coordcand:nngla:566cfe9889d97255920ea8d4d6db9b0625ef455bacad41171b20d50809cbbfce,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:1c6b48ab662526561f20416ffd05e3412347e56a7d242926b14a10f94f53ff3f,coordcand:nngla:0b54ac93a6221f41c7ab95eef468e5308286f1101297defb70054be17bd9dcbe,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:31388bc43c75a1c15e151ea3520251886c9c9aa0da074f5e0e66f79063d6f103,coordcand:nngla:f3a40cf3a828cee83dbaa95ee00f3f8946a874b94915fa9b804338ce834a78fe,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:415f79fb2205db59830d1d32c306ec38df6f29e7002fe51c415b85b21d5aace2,coordcand:nngla:caedcaf83141108deca1677caa4a29c03e84ce2036a7794c0852f2f12ba1c2cf,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:5f4244596058890d5a3cc3d875f25a619baccc50f6ef2f998c2af0cd021193bc,coordcand:nngla:608033b1440d3483b5575cc94cbd6b89651f578e81d58bdac0902a2c2b958f0d,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:056e95b7687570e04e5f0cd88ba59ae9a31ba0ec6f91046db040300ebf69cddd,coordcand:nngla:8afe3b58a14ecacc1bfb0702c408665f2f8f9c498011e8adb3f97335393b1966,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:7a081bda3817e7b5aa48b32b475c2c1bb622c240de6ad0633f678816cd631523,coordcand:nngla:b69032350c27501fa25decc7b770d18b20e9cdaa35a21faf42ee108129e842dc,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:fe561a24f76091106e460695550bbb1a9399e946514892ede7d3dddc0d7bb9c1,coordcand:nngla:e7d83dc3fa008020ee9dfd99c57c8cf75a188c86cc817cd6f21c98ddf91e994d,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:6c660b1aa8eee2b57feb8d46e1a338fd08eeb829eccf45b451828ac59941c113,coordcand:nngla:efd3665dbc02c239573fe8f798b4f9a90de529b70bb6b568e596fad5883264ef,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:cfd6be03d38fd85358050199af00165a669ae75980c55c67411d1d68f4072895,coordcand:nngla:694e2a59a06e36298065d7ef5449f4ed9fe1b598f12f4c2089a337d4d43e178a,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:e3f19c42fac9ff64e774f5fd5bde2d3adaa835dead881fdc64813e18a0090203,coordcand:nngla:e8ac24af3778adb9ac83b09455b4a01afb64c2ada825676c15a01de81caeed63,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:729d1ea3f602103e323c1490c9571f1b03e35daa089205abf4b48a79a126e54d,coordcand:nngla:118e985092c6ffd7fafd9c89680da8c0c9ca6d2cba29940fd2f884ba8a340c56,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
coordocc:nngla:6deaf00b3e6c337164f92981106f9b4bcc2a07bffb4b70ed388fce759f7ebc71,coordcand:nngla:5fa6a6244f04ee1c72c2cfdf0c8fbc6a681016507595e403e6b492c6941ca157,EXACT_NUMERIC_COORDINATE_EQUIVALENCE,MATCHED
