geometry_assignment_candidate_id,coordinate_candidate_id,canonical_spatial_point_id,geometry_id,geometry_role_code,geometry_type_code,longitude,latitude,crs_code,source_sha256,geometry_payload_sha256,valid_from,valid_to,supersedes_geometry_id,assignment_status,runtime_effect_scope
geoassign:nngla:89ada937968685c1a64ddfaa968a2fe9be71a1ff73b38db6a1eb24e5d84ffdf8,coordcand:nngla:0ecb82545ef23e3e7d5b805368763234f75152b2c7b60ebb1ead99d115623664,NG-SPT-002042,NG-GEO-002063,SPATIAL_REFERENCE_POINT,POINT,43.30239,4.069919,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,13de22dec919dba7afecff5fe525a8f24d3733f0ce9250acba4955c84190c664,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:9e1f68769964cb59b81a49ebcf3ccb7d49cd0a286f89e3376c922cb0801e70ca,coordcand:nngla:007e909154da2eec876f9ea73967c6a75283ba0efdd6d633a49fb1e424745f85,NG-SPT-002043,NG-GEO-002064,SPATIAL_REFERENCE_POINT,POINT,44.779186,4.071713,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,249f2b4cd548b052be8f7844047bab1ed66e0f0ebe4e64cc0c123e8bb3609d16,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:2ddace356e416e49378b9090d68720834556c9dbf72b95a47d9a765ae26b2318,coordcand:nngla:0adc017a92e81af5ab4402ec5f86e3bd54e6fa288b981c3824d1f0a0ae7bc47e,NG-SPT-002044,NG-GEO-002065,SPATIAL_REFERENCE_POINT,POINT,44.464486,4.072504,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,c581bd7aadfffa0f68feb19403f100e3579c19ec08b0e9efba1b0e8174eef031,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:e7ef092caff2c8b053caa469a3f3001b7a0800cb2bdf82be8436415e2eaeb359,coordcand:nngla:ce7f5e182f4851677fd849e9bc000a2e7b36607de796b1fad188bc37c11900c2,NG-SPT-002045,NG-GEO-002066,SPATIAL_REFERENCE_POINT,POINT,38.668437,4.082288,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,c1718cc62460a8fe78f75e617f0706ea391d755bf6f5c7d4e57a5285cb4eb133,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:031dc81fe8c93abc1479876a9748427c7478f00fbf2e5c606359b5816368fd13,coordcand:nngla:dffe5016eb3978ad1695b8f28eb41f556160cf1de34ac0a85b8a2122b8175a3c,NG-SPT-002046,NG-GEO-002067,SPATIAL_REFERENCE_POINT,POINT,38.72,4.09,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0cb454d9fdac718afe42e6b37a79578638a66da60f004f7d47a1c183f54fbb24,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:c443bedcf442e80c6a6cd780e4948896027e3806b478f68d8c78473717b4f37e,coordcand:nngla:1310a1bf844828a10fb6c5e25033dc67db4b4f636c2f613a1e3eddc9fbe0e5bc,NG-SPT-002047,NG-GEO-002068,SPATIAL_REFERENCE_POINT,POINT,44.76751,4.094673,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,ca9d60b81327470d4179ca19524f23c5b4799693339606db44d61be5aeebf504,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:f385942758bcd12ec19624bcd93cd32a2968f1c4e751832485c55641572355c9,coordcand:nngla:a9779d5b74f2335297d47b0f046735d6e96e8b9a15068d388cccf2e0e2786a5c,NG-SPT-002048,NG-GEO-002069,SPATIAL_REFERENCE_POINT,POINT,44.481515,4.097504,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,2ec3fcbc6bd0ef354bdb84db962ddebfa08aaf2bd3b35167449ebf09ecbd1045,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:8e3c331c5ca4fa242391c6da0214f6c6c6830a43e75e843a0b02293307cb257e,coordcand:nngla:3a3dba7b8c5d77e00b4fc5497007e440b3750ca8c9863bdd0562c673c3b7af77,NG-SPT-002049,NG-GEO-002070,SPATIAL_REFERENCE_POINT,POINT,36.640674,4.098798,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,7e89241d99e43517ae38dc6983481510bb88a0b34786e30bd133aff90af76d8d,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:47d8c40132a7616dcb89f4f0055163d3bfaa5040cd98c6a498661b6cd08f3239,coordcand:nngla:5127eaf8e70f9eb8d5f1ce30a7b49b05b2dba32e404a3b217ef541673042c3cd,NG-SPT-002050,NG-GEO-002071,SPATIAL_REFERENCE_POINT,POINT,38.770878,4.104884,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,d782b5b8fb0398b28001ab088d02fe2ce1d3103bd0964def9f54e7aee0b976d4,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:dc88676778003b1e77759c7d7d948e36ee9bbedc44734cf66babdc5ac852dcfd,coordcand:nngla:6958ca46586e37d154ef035d95417658b0ba8b8669d4ef43fb9897f94c7b650f,NG-SPT-002051,NG-GEO-002072,SPATIAL_REFERENCE_POINT,POINT,43.288313,4.115481,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,5ff00ae90bc6c99e24fd0674a84e96eb43aff1df25d985223f4ff5ecc821176b,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:dddee65d71cc4e6b7d606ddcfd991de27aab303fb73a86e31f5c3e2430b0b1a7,coordcand:nngla:0796f1c2a3b6e592885f9b18a1a79dab4581ba1828f95d459fa7f97885907c82,NG-SPT-002052,NG-GEO-002073,SPATIAL_REFERENCE_POINT,POINT,44.498431,4.121001,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,66a53664f4469c48645a5b4dcd433b98f77df6da5ded7dbc9db07202d0e9826a,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:a5091283875c332de7542270dfad855325220e85c3b72c8dae500504859ba53a,coordcand:nngla:77cb4eb77ef6862aea248b6402802a96fe7cfdce11df63877fb902b8576b3471,NG-SPT-002053,NG-GEO-002074,SPATIAL_REFERENCE_POINT,POINT,44.761194,4.123361,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,9d829a8a53203eebfa360906d3f99d81ac4e668efe072dd4a5561404330249ad,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:ae12325fd673e22afaf9f3828388ccbf1c502a26a6c01f6578945616bccbc1f3,coordcand:nngla:a57ffc1299f4e330ca5399586072231d44bf40e1047115d3c8f76a71046ebed4,NG-SPT-002054,NG-GEO-002075,SPATIAL_REFERENCE_POINT,POINT,38.903223,4.138476,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,4e1b34ab69cf311a21e44e5f275e70137695998d29dd55750889ce49c0749c1a,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:cf4511f9382b8586b6eedff7d8fd99b2ec5087b611b8fea585be2e557560aaff,coordcand:nngla:532ac4a511b1ee9a20f45bc3600e0e250b941d0ffdccac05f1f26cfe3eab142c,NG-SPT-002055,NG-GEO-002076,SPATIAL_REFERENCE_POINT,POINT,44.517875,4.139132,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,3878ec82d7fbb488d884338f156762e3585739fdd5ec64166c514859c6a301c7,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:ea922f3e343dce3959b61914b31d4b1c85e82a94f8c2ad3024c8e8b2b1df12e7,coordcand:nngla:09a3d5efc35daff8d0c26b383a0aae70c9ee116bc09ea75f95d0690c0ce6e980,NG-SPT-002056,NG-GEO-002077,SPATIAL_REFERENCE_POINT,POINT,44.682222,4.142349,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,5bbedb95c53c345cbad4031ac4fe5b33fa298260d3015888a9516572547b4320,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:0be7d8d7fbc17968664eac7ce21c4e3236ce75503b4278266d3ba2e6ec7efbfe,coordcand:nngla:8890b80bf648b1a5d660c0d702624e12dde7ae3b1e023c59a4db29d4fa52fc8b,NG-SPT-002057,NG-GEO-002078,SPATIAL_REFERENCE_POINT,POINT,44.70178,4.144706,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,e33ec308c1cba6db0f70ef6ea47e4f629ff93fcff8c93df7aeafc261ddd61fac,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:0397537f7f0eaae33edc743d38fe56aa32e798885dc6ea20bf89584a7f05490d,coordcand:nngla:c83a6a3cb27e349600bc6024b7fec4d65339c836f2d7db1f1f02c6ea552ecf7f,NG-SPT-002058,NG-GEO-002079,SPATIAL_REFERENCE_POINT,POINT,44.666303,4.147071,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,83f1bfde9d3fb8c0009e244afa9c62576eb0895e31f934e10d2bece2beb1d6a6,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:1e3f53f0248d40c7ad1cd246385a899a51110f852be8c6bd4f12ba5ae93c8404,coordcand:nngla:d8a6928e6bdc8ab56c7e8e12ec53e068cba630efe42b6b95bbb1255e9d6621c9,NG-SPT-002059,NG-GEO-002080,SPATIAL_REFERENCE_POINT,POINT,44.750222,4.148209,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,238e18cdae58fcb5382e4b8eaaf95a83f2bb396b727e4502c3f9a4ec2003bcab,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:95e6f71a3c3de3b9b58da90cda6fc0524a2f8cc5875fc604960a58f13bd084f2,coordcand:nngla:a6a33a2ae6212324661f69ffaca499d76ee274cd96d33bc6cd4f5233d236cb80,NG-SPT-002060,NG-GEO-002081,SPATIAL_REFERENCE_POINT,POINT,44.540019,4.148236,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,4bad2e67c8f212e31b74485a34e53771ea69e00618ea22e92db64484d32ad2c9,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:b7ab70bbd896f811c4c300e6bead27f989f255c65bfe39f350f5c9038fe1f52d,coordcand:nngla:8e0e39aa0c4e865da98f1996011ac98e9cb93bbba733d759e762327c8b6e7c51,NG-SPT-002061,NG-GEO-002082,SPATIAL_REFERENCE_POINT,POINT,44.650277,4.150327,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,5a81d042b8692f7689bd7c0baf525c1e2e5f94c883916205183b7c6fa0bb1bea,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:a631a66b65b5c84f83e5ab65092bddcb219169836163ae9dd6c43d7382d03543,coordcand:nngla:1fd97b9473f38d8b5232deb708bdc5aa662ef5cd8e61752fb850b1d8feedf991,NG-SPT-002062,NG-GEO-002083,SPATIAL_REFERENCE_POINT,POINT,44.72746,4.153137,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,c7636814b0339a0f26ab41c4e69d9fe57916b7a4f0863a9090463b38d6c4a404,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:22b8fe66b6144c73e70c9d30381cf0a6c1b85bb7ede166b7236fb475b4349e79,coordcand:nngla:e78b5ff006cf0ed5ee73cb53e629794b1c68082ec36f8875d4f4877a586de0a8,NG-SPT-002063,NG-GEO-002084,SPATIAL_REFERENCE_POINT,POINT,29.749733,4.156158,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,98b03c626f7fdd5c505ac147fad014fd4ba9365ecc98449eafa8acf7a2e224be,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:c002651d21e5b1a190ccdc0c0e1057ca4e4748f1c9d031cfc377bccfe3b0ea55,coordcand:nngla:1a3d5007f6a7e35faf49b1c9387b592b40b4683814d9f9c64f918780ad67ca76,NG-SPT-002064,NG-GEO-002085,SPATIAL_REFERENCE_POINT,POINT,43.270159,4.158392,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,43135353f65ee11c18804fb2b489df7b0c792d5e767138c1a168ab3e8d815eed,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:158860a5c07044508040f54b5de47e6b8a7e0bf5c9333f83bca07894f082f098,coordcand:nngla:d4ce99d7a61ca3646c52d1ce13d23394ea95ff9a5b5471a59b8cca983fed6403,NG-SPT-002065,NG-GEO-002086,SPATIAL_REFERENCE_POINT,POINT,44.634492,4.159002,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,9ebdc78dea42a60efcff3ecc0d1c6e882b42f2f03e94f9b1e3dcc2208d7775ec,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:6d656833e8580c4f00fae83bd2f41783ada446fade05ca60915d618a955b4e8e,coordcand:nngla:521fe218d51f8ac575467786b51a272c8d792999df5fb44f21b2c66b35710a66,NG-SPT-002066,NG-GEO-002087,SPATIAL_REFERENCE_POINT,POINT,44.559363,4.159861,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,486d861a91521426f4c6701dab4ce18bd38e2264a195531040b8264ae8860561,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:372a4adb4fc5f039a2853cac85cdfea7e6968f996b090e2a5117b8eb801d8fd9,coordcand:nngla:d9db20a66dbeffe18f38d98216350408c1b995d9646836eac0c671ec36e246aa,NG-SPT-002067,NG-GEO-002088,SPATIAL_REFERENCE_POINT,POINT,43.965230768,4.175285935,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,7ef5a00c540db1e86df5fa43cec04bf426fc245736c9549f3402cd2f2db525f1,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:b01098bfb1e4f0e5cfcf068e00829df0f30c7259d89d53ebb49ce5cbcd3ce568,coordcand:nngla:4f38ae01b2f815cf8fe759f7ac9068b67cf37c90a44994c94c08538560e2e623,NG-SPT-002068,NG-GEO-002089,SPATIAL_REFERENCE_POINT,POINT,44.617058,4.178682,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,d73821945b7a155478513c99038a734510b3b8fe3736f9e5dff69b890e0456e3,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:ce2c2ccbe3865e6d7f2ba655da14437a09b59be40e64dc0200b1325d86a73e55,coordcand:nngla:287d282e54d2d8b89b27120e98b2f0332ae486791d2cfb34271c57b6148f0229,NG-SPT-002069,NG-GEO-002090,SPATIAL_REFERENCE_POINT,POINT,44.576548,4.18018,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,1506c13ecd944c3cce60fd0315b72acd7c1d1a7700c6939b4cd9be582f46c7c2,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:b5ba05ff557ad932c326b612c9ded77c2a6818ef56e1703382e714d9d1a0bb81,coordcand:nngla:295e645f9090db7eb87539983ee7a24c0f4eaa4c9f24d6d00469bc255d7caa65,NG-SPT-002070,NG-GEO-002091,SPATIAL_REFERENCE_POINT,POINT,39.084601,4.18265,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,e480400247847a6bd6bd67cb6bc67bf6ed0c272a6401e4eea6161fb688d3fcd4,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:beeb0cf03e135bb5c34058906ddf7364d2d2847c7f05f8a536622972bf59da19,coordcand:nngla:a446de8301ede0fb4aa2185255867669d515106e27e3c14564285c6eacadcb23,NG-SPT-002071,NG-GEO-002092,SPATIAL_REFERENCE_POINT,POINT,44.596385,4.191075,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,b86cbf5f1cff0604f2802207e344853b92be40b0af0d2b670f5861135dbee994,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:ca3c451d8be6e28d99be9debf3c49a6a0babcbac2b6504ebddd0aa0ef81104ac,coordcand:nngla:8e864259aae2fb8fa0cf6580c9a833141655fee6e505cbfbeab76bc200aac62c,NG-SPT-002072,NG-GEO-002093,SPATIAL_REFERENCE_POINT,POINT,43.25,4.2,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,80c11eb311e7e005dad98d6e0940784d75c880d9d5e97f4a6d18620169fa8bcd,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:7c14751994acaea691eaa3126846782c031b5d46f2a58737ed33f65c92c26519,coordcand:nngla:e6c214d81e3f5e7fa7bbd6cd86d4a5c16144de56089d17b0d3ec3392d4ed4428,NG-SPT-002073,NG-GEO-002094,SPATIAL_REFERENCE_POINT,POINT,36.766368,4.213103,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,06f90b546925d4ad2f270df5b8dfab83c528dc67f415b50b1cc68514834c1fb1,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:d7cbb91a7103f18f8c011929ca31c4dbd19def1b33fe9af58b424c5ce3abbca5,coordcand:nngla:0fbfd31e7fb26dad051b9e0a353da063f2186f77cf7271639390b5554414b0aa,NG-SPT-002074,NG-GEO-002095,SPATIAL_REFERENCE_POINT,POINT,43.218591,4.223137,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,be243378ccebdffe05b0111d6395f75f35926ac326cc5cf41090cd602367ac3d,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:0a72200e680ae5529168a192df652268703fb553032a30eded2430b0ce1fb477,coordcand:nngla:1128432b7d8217e938176f876c50b523554e9da388d5c8ea7f1006eb0f560fbc,NG-SPT-002075,NG-GEO-002096,SPATIAL_REFERENCE_POINT,POINT,39.282531,4.229472,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,fb459837745330b75e33fdc48e2584e62937f9c61c19237acc42db7f7fd9fdde,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:6c5d65fc26a12dfe2bcbc93721aa813d4bb26c3573ba336d893a42bca32855cc,coordcand:nngla:78d645a63fc8e908b136be41c66382efe6da5a9cc8d4c5a05047067a369d512a,NG-SPT-002076,NG-GEO-002097,SPATIAL_REFERENCE_POINT,POINT,43.19035,4.25117,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,27b3c05798f3d11426e4cc9c03465e6b2368af2727ec27196443ed11dbcf6e1a,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:56f7d05720c3c0d367932e8c152df04f3a379282ef4aa7124a8109c24c40b3f8,coordcand:nngla:f21b3345142faa9d91902f78a7e6e1d7f015e0bc8ff822997317295eb1b6297b,NG-SPT-002077,NG-GEO-002098,SPATIAL_REFERENCE_POINT,POINT,29.763901,4.256436,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,1cac865eb270aebd5343885bda762c826019f450e5c022752b1a57b50d8a9436,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:da1c9339cd143bbdc070fe3e3d545e39228ad028271be916900350b30534afa6,coordcand:nngla:4ce74d7f90d02b3ac523f382aa6de80fff3fe11e46a3a099927bd6bae32c86e2,NG-SPT-002078,NG-GEO-002099,SPATIAL_REFERENCE_POINT,POINT,39.464477,4.271245,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,ab45b9d501e0bcb6e6bd70878f44ce8a4019d62b00dcf00bf8b9878418e25292,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:c886beae4ce74adc4bd4d0ebab8cfc87bb2039fe7676d039323affd829ff7ef0,coordcand:nngla:4c7015470ab78b97a3d74ba435cadccfefa4a1f058fc7ab1eaca82a8fdf6e2f3,NG-SPT-002079,NG-GEO-002100,SPATIAL_REFERENCE_POINT,POINT,36.751499,4.276365,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,12a4792fbed42dbaaa3fd3434295d4e2e6089beaf4e30d94031c8323c9368f09,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:6b641c212b73b8e39494b16046e8b2eadca8c73f3b31158e87266f1e02c89d9b,coordcand:nngla:6623f4f23edb0c5d210d086b5eb5ef3b5b4c3faa4b3f59a9f7b3d98d8990cb62,NG-SPT-002080,NG-GEO-002101,SPATIAL_REFERENCE_POINT,POINT,43.165663,4.284696,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,0481890e07996fc0abaa0d152b9bc13e638823dba444dca8031042da63d5c408,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:2017de48b39fde31f1511354704560110c32ec202e5813f4d73b339b6431d234,coordcand:nngla:efdbeadc3ca0cbb638f08f551cb8ec7d0977675b3b62f2a2d3823865ffd19799,NG-SPT-002081,NG-GEO-002102,SPATIAL_REFERENCE_POINT,POINT,39.597846,4.300511,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,5961a6b121ce83d6c5871830c712e36c236f2ecb7b888b4c9e6a32a4cc6e4cc1,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:daecdc20936a118cfc8ed250be9fc3182fcd445523000ee70ef597a305a44a3b,coordcand:nngla:0241b9175a9512beeef0d3e9551cdc74f23716df5d7d7a4b6c5af71e46e5c4c6,NG-SPT-002082,NG-GEO-002103,SPATIAL_REFERENCE_POINT,POINT,39.703861,4.305408,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,c1d1380d4c4d817b08c8ac88eb6428d608232b2f9e86242687c019bf90c22257,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:2e1143b58d5e0019d3e470fef52b4557c438ff15c2b84050316786ded8f22a4f,coordcand:nngla:92403b23a79033144cf4b90e6268ac8e3808b83e09479a5db5ce97d99838f975,NG-SPT-002083,NG-GEO-002104,SPATIAL_REFERENCE_POINT,POINT,39.65,4.31,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,526ee76460b40e71636ab09dcb372f08c01de965c1a9d7320661d78dd15e0e46,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:a19820cc3b6314a31ed1bf47a415777ea4b94909054d17cba272464652b23ab6,coordcand:nngla:6dc531d6a2881d35f5e69dfaf9f96275eeb5ee8db246ab2b94adc3543bfe2f16,NG-SPT-002084,NG-GEO-002105,SPATIAL_REFERENCE_POINT,POINT,39.840568,4.312553,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,42eab2a4a7db91b8effbd2b89a9c316bda61aa035cbab285e9398ae0b88f9e65,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:c552350a12940a288e6db1a616eadef806d966fc1e4729c63e489135e5bcab99,coordcand:nngla:a227d5cb4bf009566bbcf8cae2109fe4d097c6461484ade36f9994a679ae5456,NG-SPT-002085,NG-GEO-002106,SPATIAL_REFERENCE_POINT,POINT,43.138854,4.314943,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,e65ef267d2b7251590356be1d7b21c762cb3f8b71c8fdb5ffb3a3972ed869d12,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:e8d0ecabe784aed7c3a55b851eccfe96f51394b3ae933be4c78946d4930c4062,coordcand:nngla:c4724214006fd92cad490a7a39273ae544018061bb655062d7dacbd5e6116874,NG-SPT-002086,NG-GEO-002107,SPATIAL_REFERENCE_POINT,POINT,36.571553,4.322788,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,c3ee45794d661aa63c28dd9c97b02277e56833768a20950bef910cacc0249684,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:c4f32b4707d2ccc7f8d0c792fcb57cb9d170f431680b967f3e6c924e14281e3b,coordcand:nngla:1edb1f6bde38cf65d286c85e4299488cbcc86db3afe193ac05022278e0f3e286,NG-SPT-002087,NG-GEO-002108,SPATIAL_REFERENCE_POINT,POINT,40.026687,4.329285,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,056bc37bc67b899f2964c7070fd36e083dc7b4aa6343bc1c9244f4fed42a5fbc,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
geoassign:nngla:4b378429d50b9884f03ab1c8e0127c830ae66a4be9d83620df7c9ef483eee106,coordcand:nngla:34d75792efb89c9f10e47e20f608b40f2dd9f765e0e86b03870a9f975c3e4393,NG-SPT-002088,NG-GEO-002109,SPATIAL_REFERENCE_POINT,POINT,36.888815,4.335643,NG-CRS-EPSG4326,42bb05b25f96d32e3a31463bf30551656308497e561b4c2ea17f7cc1f1cde0d5,b8de3e705cb7bccd3d42f7d36c0336cfeddd0a7753500c4317fd2f94f0a4f9e3,2026-08-17,,,QUALIFIED_CANDIDATE,SHARED_REFERENCE
