environment_binding_id,spatial_point_id,spatial_cell_id,coordinate_candidate_id,major_grid_id,sovereign_part_id,elevation_observation_id,elevation_m,elevation_evidence_type,terrain_class,terrain_evidence_type,climate_observation_id,climate_resolution_distance_degrees,annual_rainfall_mm,mean_temperature_c,mean_wind_speed_mps,prevailing_wind_direction_deg,climate_class,climate_evidence_type,vegetation_observation_id,vegetation_resolution_distance_degrees,vegetation_class,aridity_class,vegetation_evidence_type,hydrology_reference_id,hydrology_evidence_type,environment_resolution_status,runtime_effect_scope
NG-ENV-BIND-000823,NG-SPT-000823,NG-SCELL-000823,coordcand:nngla:fff4e4ac0f0d91c67b90db035cc7adc8e2be289c7d68d962249312224f5bc275,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000823,646,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000215,0.42,794,24.4,5.3,82,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000215,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000824,NG-SPT-000824,NG-SCELL-000824,coordcand:nngla:4889f16c9c5e98f644d87e937d1c13bb55beb84b5beb437e14e30db803c169fa,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000824,853,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000198,0.42,1026,22.7,5.2,79,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000198,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000825,NG-SPT-000825,NG-SCELL-000825,coordcand:nngla:9a11675baea7cf58656c86bf73118c977a06cf7ba625cf8d06468e46e7da974c,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000825,1097,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000207,0,1137,21.4,5.3,82,SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000207,0,WOODLAND,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000826,NG-SPT-000826,NG-SCELL-000826,coordcand:nngla:32eb7728ae3a12a41ba2e24f63302459eaf38f04fe26db071d0a6866055c1271,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000826,1374,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000207,0.42,1137,21.4,5.3,82,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000207,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000827,NG-SPT-000827,NG-SCELL-000827,coordcand:nngla:a99c4cefe655ccb4780ebcd416a6c3b20ccdcb480f508de42eb711e0a0176cdc,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000827,1668,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000216,0.42,1311,18.5,5.4,87,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000216,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000828,NG-SPT-000828,NG-SCELL-000828,coordcand:nngla:6c759c2f096097e413d54f1a38af324f5fad7c57e51176f2549702674576edc6,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000828,1955,DIRECT_SOURCE_OBSERVATION,MOUNTAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000199,0.42,1676,15.5,5.5,84,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000199,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000829,NG-SPT-000829,NG-SCELL-000829,coordcand:nngla:86dcc3b1333db81926214e7a2333066601d610081a8076505ea5b5089b9de02a,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000829,2209,DIRECT_SOURCE_OBSERVATION,MOUNTAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000208,0,1639,14.5,5.5,87,HUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000208,0,DENSE_VEGETATION,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000830,NG-SPT-000830,NG-SCELL-000830,coordcand:nngla:46eb1913089590c7b07ae55f2c01db9b756f341e9c25fe5182bfa78ba80e793e,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000830,2402,DIRECT_SOURCE_OBSERVATION,MOUNTAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000208,0.42,1639,14.5,5.5,87,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000208,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000831,NG-SPT-000831,NG-SCELL-000831,coordcand:nngla:1ebe3135e7a801613ae074f8bea9d906b08bb35d9795a6033b28e25e17dc7947,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000831,2512,DIRECT_SOURCE_OBSERVATION,MOUNTAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000217,0.42,1424,13.7,5.5,92,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000217,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000832,NG-SPT-000832,NG-SCELL-000832,coordcand:nngla:764facfae512d9f2f7d518772e5e8187f5e1711b90011ea79f1a4fb5199f6cec,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000832,2524,DIRECT_SOURCE_OBSERVATION,MOUNTAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000200,0.42,1637,11.7,5.4,89,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000200,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000833,NG-SPT-000833,NG-SCELL-000833,coordcand:nngla:c7940f3c3c4678cb078e6029e957db2895e4feffeed6aa3f0c70dd2be949f14c,NG-MGRID-02-03,NG-SOV-PART-000001,NG-ELEV-OBS-000833,2434,DIRECT_SOURCE_OBSERVATION,MOUNTAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000209,0,1391,13.1,5.3,92,HUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000209,0,WOODLAND,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000834,NG-SPT-000834,NG-SCELL-000834,coordcand:nngla:5dfd21141b722d06a127173dbd784634496ed9764459a40e5900da8afd5c4dcb,NG-MGRID-02-03,NG-SOV-PART-000001,NG-ELEV-OBS-000834,2253,DIRECT_SOURCE_OBSERVATION,MOUNTAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000209,0.42,1391,13.1,5.3,92,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000209,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000835,NG-SPT-000835,NG-SCELL-000835,coordcand:nngla:ba84b72f173a03c80c0d22c76af6ee2cbd66a78831a346a7f6ec55527092c314,NG-MGRID-02-03,NG-SOV-PART-000001,NG-ELEV-OBS-000835,2009,DIRECT_SOURCE_OBSERVATION,MOUNTAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000218,0.42,1033,16.6,4.8,97,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000218,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,junction:novegeo:j000002|river:novegeo:r000001|river:novegeo:r000002,DIRECT_SOURCE_OBSERVATION,PASS,SHARED_REFERENCE
NG-ENV-BIND-000836,NG-SPT-000836,NG-SCELL-000836,coordcand:nngla:0ce9e3a7bda09f91977760dad168bd2d9bd5f14549c55bdbbded6d50dd8ad76a,NG-MGRID-02-03,NG-SOV-PART-000001,NG-ELEV-OBS-000836,1741,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000201,0.42,1184,16.7,4.8,94,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000201,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000837,NG-SPT-000837,NG-SCELL-000837,coordcand:nngla:db329ddc145d318b6981e19069eba70d3d93ab5b67d52eb0ba82d4d7806bcab0,NG-MGRID-02-03,NG-SOV-PART-000001,NG-ELEV-OBS-000837,1491,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000210,0,982,18.9,4.8,98,SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000210,0,GRASSLAND,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000838,NG-SPT-000838,NG-SCELL-000838,coordcand:nngla:be3dbd44801f76a44024846fdc32f487367cd3e408f2f1124b4bc559b035bd4b,NG-MGRID-02-03,NG-SOV-PART-000001,NG-ELEV-OBS-000838,1296,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000210,0.42,982,18.9,4.8,98,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000210,0.42,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000839,NG-SPT-000839,NG-SCELL-000839,coordcand:nngla:504d4a9f77ece2e90d66c4a6d6df8119411190e44f64a9f8903c7e713c1df45a,NG-MGRID-02-03,NG-SOV-PART-000001,NG-ELEV-OBS-000839,1175,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000219,0.42,794,21.6,4.8,102,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000219,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000840,NG-SPT-000840,NG-SCELL-000840,coordcand:nngla:963723391c0467c81782aac78c0b3693d2505f8b7a011b3332f9d680e82b3bfb,NG-MGRID-02-03,NG-SOV-PART-000001,NG-ELEV-OBS-000840,1129,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000202,0.42,966,20.5,4.8,99,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000202,0.42,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000841,NG-SPT-000841,NG-SCELL-000841,coordcand:nngla:b4dc76f6513ac1bf61860e5563846cb46084bd47f4b6c4132eae80ca0530379c,NG-MGRID-02-03,NG-SOV-PART-000001,NG-ELEV-OBS-000841,1147,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000211,0,841,21.1,4.9,103,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000211,0,GRASSLAND,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000842,NG-SPT-000842,NG-SCELL-000842,coordcand:nngla:af0b76cdb492ac7b50fdbfd52b7d241f3ba905d8d6c52384393974e78114452d,NG-MGRID-02-03,NG-SOV-PART-000001,NG-ELEV-OBS-000842,1208,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000211,0.42,841,21.1,4.9,103,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000211,0.42,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000843,NG-SPT-000843,NG-SCELL-000843,coordcand:nngla:b3a971f164c6ea0115c78cfd486a0f6fd559a9cdcef51d616b9349434a5bd50f,NG-MGRID-02-03,NG-SOV-PART-000001,NG-ELEV-OBS-000843,1291,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000220,0.42,748,21.0,5.2,107,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000220,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000844,NG-SPT-000844,NG-SCELL-000844,coordcand:nngla:1b7a9b5ca8cf5316d77b5770db989699ba9978fdcb1f293da3597d4f87c7efaa,NG-MGRID-02-03,NG-SOV-PART-000001,NG-ELEV-OBS-000844,1374,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000203,0.42,881,19.0,5.3,104,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000203,0.42,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000845,NG-SPT-000845,NG-SCELL-000845,coordcand:nngla:cbd380ac028453257c2ac216cba88cf4bd0f3e4fd4b4c6ce97f49ce735c5ea6f,NG-MGRID-02-04,NG-SOV-PART-000001,NG-ELEV-OBS-000845,1436,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000212,0,794,19.3,5.5,108,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000212,0,SPARSE_VEGETATION,SEMI_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000846,NG-SPT-000846,NG-SCELL-000846,coordcand:nngla:d454d38cd6cea0fb7ccb6ae70058f34a584c8989c9908d7dff8090936cf299ce,NG-MGRID-02-04,NG-SOV-PART-000001,NG-ELEV-OBS-000846,1458,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000212,0.42,794,19.3,5.5,108,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000212,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000847,NG-SPT-000847,NG-SCELL-000847,coordcand:nngla:206e3d4c8010544004cfb1bae79554d20e1134c7df0655a709eda972a8c08a61,NG-MGRID-02-04,NG-SOV-PART-000001,NG-ELEV-OBS-000847,1426,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000221,0.42,717,20.0,5.6,112,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000221,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000848,NG-SPT-000848,NG-SCELL-000848,coordcand:nngla:c754e3edc66e1497713f7b60476d17cd5e23af3dac92b4d78cbc1b852068e33f,NG-MGRID-02-04,NG-SOV-PART-000001,NG-ELEV-OBS-000848,1338,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000204,0.42,770,19.6,5.7,109,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000204,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000849,NG-SPT-000849,NG-SCELL-000849,coordcand:nngla:6c247cae230b75ba27260c0949d226c65f08cfa39353ba0984466144974d5b41,NG-MGRID-02-04,NG-SOV-PART-000001,NG-ELEV-OBS-000849,1202,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000213,0,704,20.7,5.7,113,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000213,0,SPARSE_VEGETATION,SEMI_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000850,NG-SPT-000850,NG-SCELL-000850,coordcand:nngla:8b8b411fc5a9e3e1e67b9aa83812f09c593f9cef95b125a0ff0b9a5034ce9c1f,NG-MGRID-02-04,NG-SOV-PART-000001,NG-ELEV-OBS-000850,1038,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000213,0.42,704,20.7,5.7,113,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000213,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000851,NG-SPT-000851,NG-SCELL-000851,coordcand:nngla:6d7ff179592e933d154868bc9d26d20c603544ae47aa9918f57b3127348cb1f6,NG-MGRID-02-04,NG-SOV-PART-000001,NG-ELEV-OBS-000851,867,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000222,0.42,629,23.1,5.7,117,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000222,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000852,NG-SPT-000852,NG-SCELL-000852,coordcand:nngla:08aaf36605adcbce3c25c50e91e68738030b5d27ddb673ceb53511664ce10c97,NG-MGRID-02-04,NG-SOV-PART-000001,NG-ELEV-OBS-000852,691,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000205,0.42,633,23.8,5.6,114,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000205,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000853,NG-SPT-000853,NG-SCELL-000853,coordcand:nngla:13018f3eeb36a65fc3f307dbb8d663b441021d8c3a5a18f668a4b0707a68d5d6,NG-MGRID-02-04,NG-SOV-PART-000001,NG-ELEV-OBS-000853,541,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000214,0,597,24.8,5.7,118,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000214,0,ARID_SURFACE,ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000854,NG-SPT-000854,NG-SCELL-000854,coordcand:nngla:fe786910ef73f2c6242ae82060b46c6b39e2c6bb3804ab826c4b34dbaffe5f90,NG-MGRID-02-01,NG-SOV-PART-000001,NG-ELEV-OBS-000854,240,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000206,0.593969696,659,26.1,5.2,77,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000206,0.593969696,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000855,NG-SPT-000855,NG-SCELL-000855,coordcand:nngla:db8d12b3f355a73434f0b1986ca5b8123ea6532ab3c5e8a164aa4fdd0adf826a,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000855,322,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000206,0.42,659,26.1,5.2,77,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000206,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000856,NG-SPT-000856,NG-SCELL-000856,coordcand:nngla:19d2a650851f17e931a7d402fb9933929b862b22bbf8050774732e1d534680ba,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000856,441,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000215,0.42,794,24.4,5.3,82,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000215,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000857,NG-SPT-000857,NG-SCELL-000857,coordcand:nngla:ffb843ed0616f2d81459ee4e9f3cf195ad7a6953e8c41a6b847d11688c0e25dc,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000857,603,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000215,0,794,24.4,5.3,82,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000215,0,SPARSE_VEGETATION,SEMI_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000858,NG-SPT-000858,NG-SCELL-000858,coordcand:nngla:a99fe76949f4a3f33514b7ceb7bf69508df2ca16cf4413892386c83792cdf556,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000858,796,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000215,0.42,794,24.4,5.3,82,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000215,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000859,NG-SPT-000859,NG-SCELL-000859,coordcand:nngla:98570fc63ff26914ce195dfbfea8c9aafffbe41320357fbc662df4faf5b2a8d4,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000859,1022,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000207,0.42,1137,21.4,5.3,82,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000207,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000860,NG-SPT-000860,NG-SCELL-000860,coordcand:nngla:081c21273ce6fe102ff11729a0f79d6b0f2d1c8c2b59f96fe655bb301de6517a,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000860,1280,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000216,0.42,1311,18.5,5.4,87,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000216,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000861,NG-SPT-000861,NG-SCELL-000861,coordcand:nngla:c454d87eefc6d870e52e9351c9a7480905d2af3bf8da2c2a053af634c7d66605,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000861,1553,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000216,0,1311,18.5,5.4,87,HUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000216,0,WOODLAND,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000862,NG-SPT-000862,NG-SCELL-000862,coordcand:nngla:bf46608573bdb7834b90adda1c89673e25090c08f92fcdf8f96d628dc69623a2,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000862,1820,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000216,0.42,1311,18.5,5.4,87,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000216,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000863,NG-SPT-000863,NG-SCELL-000863,coordcand:nngla:598839d6a5ab6345fcc9daa9c3dca00ce0418042ddf414daa4a6d942f9a2da3b,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000863,2055,DIRECT_SOURCE_OBSERVATION,MOUNTAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000208,0.42,1639,14.5,5.5,87,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000208,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000864,NG-SPT-000864,NG-SCELL-000864,coordcand:nngla:6811f59c7790e352b3fc59451178be74139808a29d701167b31b40f33d830e59,NG-MGRID-02-02,NG-SOV-PART-000001,NG-ELEV-OBS-000864,2233,DIRECT_SOURCE_OBSERVATION,MOUNTAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000217,0.42,1424,13.7,5.5,92,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000217,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
