association_candidate_id,subject_family,canonical_subject_id,source_subject_id,geometry_id,geometry_role_code,source_geometry_subject_id,association_status,association_basis,runtime_effect_scope,notes
assocand:nngla:road:NG-RD-000054,ROAD,NG-RD-000054,NG-RD-CAND-000054,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000055,ROAD,NG-RD-000055,NG-RD-CAND-000055,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000056,ROAD,NG-RD-000056,NG-RD-CAND-000056,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000057,ROAD,NG-RD-000057,NG-RD-CAND-000057,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000058,ROAD,NG-RD-000058,NG-RD-CAND-000058,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000059,ROAD,NG-RD-000059,NG-RD-CAND-000059,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000060,ROAD,NG-RD-000060,NG-RD-CAND-000060,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000061,ROAD,NG-RD-000061,NG-RD-CAND-000061,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000062,ROAD,NG-RD-000062,NG-RD-CAND-000062,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000063,ROAD,NG-RD-000063,NG-RD-CAND-000063,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000064,ROAD,NG-RD-000064,NG-RD-CAND-000064,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000065,ROAD,NG-RD-000065,NG-RD-CAND-000065,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000066,ROAD,NG-RD-000066,NG-RD-CAND-000066,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000067,ROAD,NG-RD-000067,NG-RD-CAND-000067,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000068,ROAD,NG-RD-000068,NG-RD-CAND-000068,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000069,ROAD,NG-RD-000069,NG-RD-CAND-000069,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000070,ROAD,NG-RD-000070,NG-RD-CAND-000070,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000071,ROAD,NG-RD-000071,NG-RD-CAND-000071,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000072,ROAD,NG-RD-000072,NG-RD-CAND-000072,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000073,ROAD,NG-RD-000073,NG-RD-CAND-000073,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000074,ROAD,NG-RD-000074,NG-RD-CAND-000074,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000075,ROAD,NG-RD-000075,NG-RD-CAND-000075,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000076,ROAD,NG-RD-000076,NG-RD-CAND-000076,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000077,ROAD,NG-RD-000077,NG-RD-CAND-000077,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000078,ROAD,NG-RD-000078,NG-RD-CAND-000078,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000079,ROAD,NG-RD-000079,NG-RD-CAND-000079,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000080,ROAD,NG-RD-000080,NG-RD-CAND-000080,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000081,ROAD,NG-RD-000081,NG-RD-CAND-000081,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000082,ROAD,NG-RD-000082,NG-RD-CAND-000082,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000083,ROAD,NG-RD-000083,NG-RD-CAND-000083,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000084,ROAD,NG-RD-000084,NG-RD-CAND-000084,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000085,ROAD,NG-RD-000085,NG-RD-CAND-000085,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000086,ROAD,NG-RD-000086,NG-RD-CAND-000086,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000087,ROAD,NG-RD-000087,NG-RD-CAND-000087,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000088,ROAD,NG-RD-000088,NG-RD-CAND-000088,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000089,ROAD,NG-RD-000089,NG-RD-CAND-000089,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000090,ROAD,NG-RD-000090,NG-RD-CAND-000090,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000091,ROAD,NG-RD-000091,NG-RD-CAND-000091,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000092,ROAD,NG-RD-000092,NG-RD-CAND-000092,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000093,ROAD,NG-RD-000093,NG-RD-CAND-000093,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000094,ROAD,NG-RD-000094,NG-RD-CAND-000094,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000095,ROAD,NG-RD-000095,NG-RD-CAND-000095,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000096,ROAD,NG-RD-000096,NG-RD-CAND-000096,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000097,ROAD,NG-RD-000097,NG-RD-CAND-000097,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000098,ROAD,NG-RD-000098,NG-RD-CAND-000098,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000099,ROAD,NG-RD-000099,NG-RD-CAND-000099,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000100,ROAD,NG-RD-000100,NG-RD-CAND-000100,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000101,ROAD,NG-RD-000101,NG-RD-CAND-000101,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000102,ROAD,NG-RD-000102,NG-RD-CAND-000102,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000103,ROAD,NG-RD-000103,NG-RD-CAND-000103,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000104,ROAD,NG-RD-000104,NG-RD-CAND-000104,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000105,ROAD,NG-RD-000105,NG-RD-CAND-000105,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000106,ROAD,NG-RD-000106,NG-RD-CAND-000106,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000107,ROAD,NG-RD-000107,NG-RD-CAND-000107,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000108,ROAD,NG-RD-000108,NG-RD-CAND-000108,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000109,ROAD,NG-RD-000109,NG-RD-CAND-000109,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000110,ROAD,NG-RD-000110,NG-RD-CAND-000110,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000111,ROAD,NG-RD-000111,NG-RD-CAND-000111,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000112,ROAD,NG-RD-000112,NG-RD-CAND-000112,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000113,ROAD,NG-RD-000113,NG-RD-CAND-000113,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000114,ROAD,NG-RD-000114,NG-RD-CAND-000114,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000115,ROAD,NG-RD-000115,NG-RD-CAND-000115,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000116,ROAD,NG-RD-000116,NG-RD-CAND-000116,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000117,ROAD,NG-RD-000117,NG-RD-CAND-000117,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000118,ROAD,NG-RD-000118,NG-RD-CAND-000118,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000119,ROAD,NG-RD-000119,NG-RD-CAND-000119,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000120,ROAD,NG-RD-000120,NG-RD-CAND-000120,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000121,ROAD,NG-RD-000121,NG-RD-CAND-000121,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000122,ROAD,NG-RD-000122,NG-RD-CAND-000122,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000123,ROAD,NG-RD-000123,NG-RD-CAND-000123,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000124,ROAD,NG-RD-000124,NG-RD-CAND-000124,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000125,ROAD,NG-RD-000125,NG-RD-CAND-000125,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000126,ROAD,NG-RD-000126,NG-RD-CAND-000126,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000127,ROAD,NG-RD-000127,NG-RD-CAND-000127,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000128,ROAD,NG-RD-000128,NG-RD-CAND-000128,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000129,ROAD,NG-RD-000129,NG-RD-CAND-000129,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000130,ROAD,NG-RD-000130,NG-RD-CAND-000130,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000131,ROAD,NG-RD-000131,NG-RD-CAND-000131,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000132,ROAD,NG-RD-000132,NG-RD-CAND-000132,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000133,ROAD,NG-RD-000133,NG-RD-CAND-000133,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000134,ROAD,NG-RD-000134,NG-RD-CAND-000134,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
assocand:nngla:road:NG-RD-000135,ROAD,NG-RD-000135,NG-RD-CAND-000135,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Only the first 350 road source candidates are aligned to the locked canonical road baseline.
