assignment_candidate_id,subject_type,subject_id,geometry_role_code,geometry_reservation_key,geometry_id,assignment_status,effective_from,runtime_mode,runtime_effect_scope,publication_status
spatialassign:nngla:7bc2195f2451f0a67048ee6f700d46b9400dc2fe3a52f1069ebc933d75e5904b,ROAD,NG-RD-000251,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000251,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:1af7feecc290f691cbe29af444fb51352c3f98864a72201e5a5e6ff1e9ddfe0b,ROAD,NG-RD-000252,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000252,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:986413e7cad97dc0b3127549d6a79500a218cd731177c4301785e8707ed13180,ROAD,NG-RD-000253,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000253,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:fe0b63228a8dae3ea8a280638d5ec05ce66e13cb543b1ff357efa765316f0461,ROAD,NG-RD-000254,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000254,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:0c284c8c47aeaab5889220edcf41847b0b148d6b259651b6cf5b142300889047,ROAD,NG-RD-000255,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000255,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:3e630c435a76a5c993a10f6aad0264fdca9ef3498568b9c54c2667669610a75e,ROAD,NG-RD-000256,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000256,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:a206bae7da11d67a117ee2cf4f6c8237828efd9d828a81cd4a1343c624fbd661,ROAD,NG-RD-000257,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000257,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:f1dbc523294d793f2d71b9006cca975260e203cf05412e2916df32df2ab7781b,ROAD,NG-RD-000258,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000258,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:b1e50e4f980bd97243e76e7da914f4981314d8b341114b789556e06e3984bfee,ROAD,NG-RD-000259,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000259,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:e11a67b2e9740d5c8b5587773c7618cc1944866b5fe2abaab196ec8956b15978,ROAD,NG-RD-000260,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000260,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:359f554ac3f1f5cf29f2e814744d88df2a9feee149c940c8ababf04ba888d70d,ROAD,NG-RD-000261,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000261,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:2b584d90fbdc334c011f5328ba95fea9ddf9f75e03827506e5942bdc3dd11896,ROAD,NG-RD-000262,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000262,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:d3560fb43681a50c973f8ebf222c74015431b6f23f8b8d8b5f8ddf13b42a6fc4,ROAD,NG-RD-000263,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000263,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:6858e3889464e14fbb8d25365a292acd4dbaa34fc91d2572e87281e50de20c37,ROAD,NG-RD-000264,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000264,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:dc4371910dbccab40782a17f1d57c78adcba317622ca791f0dd7be93dbf07d62,ROAD,NG-RD-000265,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000265,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:3c2a6038cd6aeba89facbb3170edb32bf4035182d1554cbd6d792205db9f6a8c,ROAD,NG-RD-000266,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000266,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:4767c4d864bb05e253b67e90e2ccc3569def578b7aad024f8986ef2220115881,ROAD,NG-RD-000267,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000267,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:b7a50ec11723ddfb0a42fd5ba16e4d6ac1d1f15c779245d74d7d55144fff9df0,ROAD,NG-RD-000268,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000268,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:102e3ba4fe8dded5c919482ae37991d60f6635779e3c8ae80002662cc0f1df51,ROAD,NG-RD-000269,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000269,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:24b27a7abed9ad13d5d305de0c562bc2eef8d32113186e05c136bc104739b487,ROAD,NG-RD-000270,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000270,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:84bbe636fc2a57d9fefdee08590156684cc885ae20d14d7e232117f62970924f,ROAD,NG-RD-000271,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000271,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:307ded49dbd533b20d66bd0039c13a0734769ab008a13f8b812d549ad27fa534,ROAD,NG-RD-000272,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000272,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:c93936486dd3dd58b0333a75dfb21c566df20402ef3fe48a2c331da577fcf6c4,ROAD,NG-RD-000273,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000273,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:10537ad9d6c3d3e59f865e60587fab3013d9b00732475737afa86e933c7efe8b,ROAD,NG-RD-000274,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000274,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:1fd9f434432411ef532389f527c0db80faf100e89b0c72608b8dacd9361b87be,ROAD,NG-RD-000275,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000275,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:a007fa1d89f7897f550b6cbef1c4391337f882370ab195af06863fa50fc1ca30,ROAD,NG-RD-000276,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000276,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:24a0e0dbe57abe4715cb775b5ad802e2388ceba740fd95af23172c42e6a2eec6,ROAD,NG-RD-000277,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000277,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:57f3fd547a95ddafac7f5c94a9879ade956eaf1efc654aa5f76d45a7db580908,ROAD,NG-RD-000278,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000278,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:b4c298990e6fcc74380c350e342edc3e5942017e24b2768e5db4b919df26f66e,ROAD,NG-RD-000279,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000279,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:87defe47f44c99915cd1ecf9887b3ee0cfbd2d45cb8eb658c58670f178807537,ROAD,NG-RD-000280,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000280,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:834e625873fe5bb4d7a39ca3ea60cadc4a2babbb491d8b4acfceb93938db2bc5,ROAD,NG-RD-000281,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000281,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:4ab812730b26c71124c4d7c08fa0c784698a0b60ebf5237a0e2d4f5f92918620,ROAD,NG-RD-000282,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000282,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:9391aea328b54a0be617ec2a6436e97ee214b6bf0bd24aa28ff8a282fed0fa85,ROAD,NG-RD-000283,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000283,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:cb07419f853a95b67d48420210f75d2253f8914e905b7c9d50ab79d11df347c4,ROAD,NG-RD-000284,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000284,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:935110092adf357565e72ac78154da2e7fb2fcbf45c690e76b62c587c1775c3b,ROAD,NG-RD-000285,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000285,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:1070d1ce01d5f1da5027a3ea9d897f3b4bfce9e6076c94f36aeaf5aab8952300,ROAD,NG-RD-000286,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000286,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:e0c66c4fb55fc290ef049f280c82364da2a7cf28a4c48be94d4a85c17678ab0a,ROAD,NG-RD-000287,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000287,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:1c83ed7505d415d4041d50f7894ef5f52fea690f2aa523a2bbe4b536fe2ab08a,ROAD,NG-RD-000288,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000288,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:bd2e04e827d13b890a5ee6e63318c9f6d928d8ab2c5c3a1da8570679cafd5606,ROAD,NG-RD-000289,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000289,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:4e4f65f2f9098f9675e1cd5d931278c8d4675ddc3140d6cd63378e1aa671da16,ROAD,NG-RD-000290,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000290,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:819940b9429cdcf73177cc750512d0352491bf0f0fca6b484d8389602422b866,ROAD,NG-RD-000291,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000291,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:27e836c51e22d8c530328febc97d0db1125cf5a16a07af05b2bb19cd2a88f100,ROAD,NG-RD-000292,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000292,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:6ce49303a94fab6e0c89b9986d1b1dc82c803248d0b9ceaf08fd4bfe2967a971,ROAD,NG-RD-000293,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000293,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:a1d6ecd3739507ccad919b550a5f2458fdf3e1892c5c24fb9b3457a93670a4bc,ROAD,NG-RD-000294,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000294,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:6a9e97c4370b660425ab97b21ae9f0aa59790d91095000b2da42d6c614e13079,ROAD,NG-RD-000295,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000295,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:6dbbe26541769d9580a80f02d383051b0f10c5c591584d64fded87292b47bc40,ROAD,NG-RD-000296,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000296,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:bfe8f6c1270e3e7aa2a0dcd9b181c4080861c01459641d1a131b57ea0242d6ed,ROAD,NG-RD-000297,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000297,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:6f70ea5a76ad31167798e1f1a548ff126460e0fad4c35676afab2edb0917de52,ROAD,NG-RD-000298,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000298,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:812349e1a4d0470163c54030436de79d518d23472ed39685c81494b011610dd0,ROAD,NG-RD-000299,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000299,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:ef2846b436d00d433dfab30c039437c96a97290707107def8a509bb8dc619d01,ROAD,NG-RD-000300,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000300,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:9ed07834f50e99154b96f98daa3382d51fb8723e3ba1de3e63e88bcf38eb58ea,ROAD,NG-RD-000301,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000301,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:a9996d9815d436e4b8eb0319f404631853ec8ca333215cdece125073ef6bf79c,ROAD,NG-RD-000302,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000302,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:f9b0dcf6623c8dcbe7b8ff0e99160e33a264040b6213c7c114e4685efbc5b5ba,ROAD,NG-RD-000303,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000303,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:712ac698c118329d29732b7cdcf760e43208b1ac595db2b4896b5f2020ad8bcb,ROAD,NG-RD-000304,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000304,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:e9d045bfa61645ac9f3d860086d5d9a1cd8a6a75f2bfca09135954b5116b0368,ROAD,NG-RD-000305,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000305,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:f15cc448e87c515e6575406776b4221e32bbda49fdc948c76645963b7fbfa5bc,ROAD,NG-RD-000306,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000306,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:a1046bc57437feb064e9c54b0774c4694cdd5bd43fadc7cfecd5a2c3884b6bdc,ROAD,NG-RD-000307,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000307,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:f1f022ee428b238c867697509d9451b2d977ff7631efdc4a85c126bd3114066f,ROAD,NG-RD-000308,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000308,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:d24ac03c1ab2931573d586ae760b8b125f6146bde8925c70c732f588a9f96f86,ROAD,NG-RD-000309,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000309,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:cbe0e28230c571c2d07c8ff20a1a94bd14d3b1fd479428eb9def94fa22e8c1e6,ROAD,NG-RD-000310,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000310,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:101e594b8d1b8e113ee3612cc1dd4b554876fec065e5230c655400315273376c,ROAD,NG-RD-000311,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000311,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:6fb36bf98d919a672eaf507da6725815007250cef099d433899dfa49ece675a2,ROAD,NG-RD-000312,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000312,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:84d095a3d40c11e6240a477a9460616c726fac33c19b5a76383486311c8a48e7,ROAD,NG-RD-000313,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000313,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:3979206c626957aadc22c7db5a133f0c9e9024d8e9af461f360aeec605a410e0,ROAD,NG-RD-000314,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000314,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:805ccc557e8de1b901f268fb8fe9c31701b1891bd1ffd2939680bbc5b66b5739,ROAD,NG-RD-000315,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000315,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:44a04185bfda5785f8a510cadea30686586ae5f08ae37c141654469a86bce2cd,ROAD,NG-RD-000316,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000316,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:423e05ac4e9e746bf63b75d0b8affd12cd845fec135459e5ff30d81a9d442c5d,ROAD,NG-RD-000317,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000317,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:517534ec7318ef422f138fb9958f7b7277108ef6e4c211e64a63ec990c569265,ROAD,NG-RD-000318,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000318,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:2559e7178fbcd865a45f74fa8a58ee8ecf761abb2bcae506e0df2d020f8e38a5,ROAD,NG-RD-000319,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000319,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:1909acec11950e34e569ad411953bfd3434801278cff337a4e79ff3f808bb4ed,ROAD,NG-RD-000320,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000320,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:4a70caf1101864c6966a163bc66ab4aa4c8e63a3174ff9cf09af780a65ae8eac,ROAD,NG-RD-000321,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000321,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:4283e8848b1ba1a34589ee46b6c7ab17454492f6722c70635f67f0be95409444,ROAD,NG-RD-000322,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000322,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:256fbc67cfde626257ecb2c9cf0c8f48d83adb0f6d50291b58913f72a56b7d08,ROAD,NG-RD-000323,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000323,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:c85620ce0a4ba08d70dd7653753c67e8147e5c8c7e4486f12e1b09fb05637839,ROAD,NG-RD-000324,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000324,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:c0fb1d359713dc0aa54e8f1531b88bacfade3e7b663a9d4603200ac6e9fbf9cc,ROAD,NG-RD-000325,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000325,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:f0b7ac96c74d286c9a69de2ef907a001a20dcc46043142a8fcc0b1f9ce84810c,ROAD,NG-RD-000326,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000326,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:d373154f9cc83b85ca25fbed6476d2939311e66042eebee38e7d6e72eacef6b8,ROAD,NG-RD-000327,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000327,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:1215057c5da202aaab16b34cebcd15fe07383c4401bdcac90ad24cebe9c97655,ROAD,NG-RD-000328,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000328,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:c7b4c594c650eed73e1eb84ece0e34038b8d4cf8039cc596c64ad05ed41cd95e,ROAD,NG-RD-000329,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000329,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:8f425ef3542ba8b2c8e16845c282fc4c298012025582e0c7d78d3e8783e85100,ROAD,NG-RD-000330,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000330,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:add566a960e522431a187c5edabb3dbdf513e9dfb575c4df4e952f138d45e828,ROAD,NG-RD-000331,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000331,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:07a05df7d0c6336529433da5db094ceda7340f147054d193fc12f57c156544cb,ROAD,NG-RD-000332,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000332,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:e4eb821e16ccf300647de45dd28af03fe3d5edfbfa29ce5e7d6c532a8246897c,ROAD,NG-RD-000333,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000333,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
spatialassign:nngla:498fab9bd18acb868e2fa23d4aaa367ae6d7615f8235f744bded936ed920b09d,ROAD,NG-RD-000334,ROAD_ALIGNMENT,p006.7.11.12:road-alignment:NG-RD-000334,,QUALIFIED_PENDING_LIVE_ASSOCIATION,2026-08-23,production,SHARED_REFERENCE,NOT_PUBLISHED
