connection_id,node_id,road_segment_id,road_id,endpoint_role,runtime_effect_scope
roadconn:nngla:41fc07ff32034ff1d0843b179578d53db5116b63e3438832ee09d8221693591c,roadnode:nngla:9bdc9f95a119e54652381d26540c491b6317901c222b3d4d8a447aa7370e2dc0,roadseg:nngla:cb1c42804914ecfc12ec72ae22c8ae913308817f55c9cf90146e8e05bd4e236b,NG-RD-000266,END,SHARED_REFERENCE
roadconn:nngla:f25ff3e3c1c522dd400178eb5da704070223120e5a4f6f84c9af95856a0f8595,roadnode:nngla:2c5063e8764cda54b289dc17d35f9339923c09959e9516bce4d34d6d145e9254,roadseg:nngla:07e2261c17126370847d7b7f631b67a4725d05b5c803d96678a847054d6c4326,NG-RD-000267,START,SHARED_REFERENCE
roadconn:nngla:512950a94c1aa5ac7254a32ff604deb280a57a150f9bf8c3657276c81fd5a9ef,roadnode:nngla:c0ac3715f80d85dfdb77022be36ef411ba3247bf2a70f684765ac72d0829e359,roadseg:nngla:07e2261c17126370847d7b7f631b67a4725d05b5c803d96678a847054d6c4326,NG-RD-000267,END,SHARED_REFERENCE
roadconn:nngla:ebe70e03a59930a66aacac211b9a1289de5eb018438872832f3e0c688afbdb63,roadnode:nngla:e9b698b1f7ffd73b8e8f4e530fdfcc73335d2f150d8308a4deede0687058149b,roadseg:nngla:c766ed1a364b83d2e4d0070a9634d4a8e4f4e4661f1e2b889c714f5fb687f597,NG-RD-000268,START,SHARED_REFERENCE
roadconn:nngla:3c904732b22a161ce02a343435b457db51cfd0c83310f441f9c576f796d36ad0,roadnode:nngla:02b55ba8ad3cd0b088cb3b8f96b4f5fe65ffe2195ac24104bb239f8c6d2aea07,roadseg:nngla:c766ed1a364b83d2e4d0070a9634d4a8e4f4e4661f1e2b889c714f5fb687f597,NG-RD-000268,END,SHARED_REFERENCE
roadconn:nngla:e50ebf4559d9bfffbe99ef0cd461bb7430ade0ad6901ad0b400f669b2a7f0f4f,roadnode:nngla:0834b6bb328aa2a6138e9443afa03543d5e3a388eff2da8405e47fee2af270cf,roadseg:nngla:48ff6204f72cf39c6ee5085060ed41193867f4f48ba3b66a08878630e3218176,NG-RD-000269,START,SHARED_REFERENCE
roadconn:nngla:310e3afcf955b9b4a2d979033a40e0feed8ceb4a649ef604a415dff336f48716,roadnode:nngla:ed0c46600acb48f2cb7e9c45e5df1af9cb24228529807777f211a715fc81b7fd,roadseg:nngla:48ff6204f72cf39c6ee5085060ed41193867f4f48ba3b66a08878630e3218176,NG-RD-000269,END,SHARED_REFERENCE
roadconn:nngla:9727411cce511d71809fd469012be26d3eeddc2ea2051e8d00c90f8f39ce89aa,roadnode:nngla:98d814511353a8d6bb8d46d21a19aa49eaddc1595584d22cdf800b3d50eec80a,roadseg:nngla:bf218b278d6794c98c1185389e7b7e6b3fa1e62f949f105f3e8588f2a6b3011b,NG-RD-000270,START,SHARED_REFERENCE
roadconn:nngla:6973b8ef4c710a8a4b65120d22cdde4397b9883b36b18903f7feac07d2ca4ff6,roadnode:nngla:9cb07796cbe2364385d9ca673c3f45295a31fbd8ce7d4bcd8f06e1707d078662,roadseg:nngla:bf218b278d6794c98c1185389e7b7e6b3fa1e62f949f105f3e8588f2a6b3011b,NG-RD-000270,END,SHARED_REFERENCE
roadconn:nngla:d77d69d0c9b32257b8850a5b4f2d3e0961a92290c653eeeaadfcd4656d0521db,roadnode:nngla:b50cc10d12bbcbcc93dfa2e4823a83ba6e414d6ab6bf69ff0def710189cad71c,roadseg:nngla:a71110d5e2765528d141ac3b895dedcec8af490c53353996210156a31b1bf26e,NG-RD-000271,START,SHARED_REFERENCE
roadconn:nngla:0b931f9f782441952762ba1508f6d13c14d4d4d847d0534a22bb38f1a10316cc,roadnode:nngla:588f32eda2321efd3ce83cca5ddd69dc08cd5b1ce7341c8b219277244b68cb75,roadseg:nngla:a71110d5e2765528d141ac3b895dedcec8af490c53353996210156a31b1bf26e,NG-RD-000271,END,SHARED_REFERENCE
roadconn:nngla:a223f41c082ba957c76e2e16730802d5bd25a8f634d33e0dfdc4018da5a96d22,roadnode:nngla:5eb4428762658d70e0fb61ca56dbb2578f85d92e1f4395d2edbdd5248d88e630,roadseg:nngla:0d2642954f477454f833c8ee1a904ab66fdfac3362a6a6c6d249be92dc8dd14d,NG-RD-000272,START,SHARED_REFERENCE
roadconn:nngla:89c838fae244413b10d37cbc0eb0d409dd9e1cef20d8820229a13693b01ce6e4,roadnode:nngla:aaab9bd0e99b1a2795daab2b059a98796279fe73ec72fd65b9db056fff850c8a,roadseg:nngla:0d2642954f477454f833c8ee1a904ab66fdfac3362a6a6c6d249be92dc8dd14d,NG-RD-000272,END,SHARED_REFERENCE
roadconn:nngla:50f3427febf86045472aa2e60c37d71d38aea0295c25fc722da851eacb828bd4,roadnode:nngla:27bd2376e6a87391a74a789eb14979054721ee4149489d0baa4bccde04646cef,roadseg:nngla:1a62fcbed230676ccd112c722ecabae48524729fe50c47b1fde1b79b660078c8,NG-RD-000273,START,SHARED_REFERENCE
roadconn:nngla:077a26e0709a0fec5b92ccee8fb67efa20f47984cacc172b3acf91ecdd5db70a,roadnode:nngla:3f5a7b99cafae2516ff133531200867595635942355064f54624c684cdca6010,roadseg:nngla:1a62fcbed230676ccd112c722ecabae48524729fe50c47b1fde1b79b660078c8,NG-RD-000273,END,SHARED_REFERENCE
roadconn:nngla:f13027eae8947d4e3779d99c240cda4b170bbaf1b305f70089cea7adf15ceb85,roadnode:nngla:c4ddcca09fc71d0a5eb1d1f6d3903cd2abfc2b4f9b72c1065282114de3c29a41,roadseg:nngla:0a4710f1d88cd8096cba7a1d59f1809cbe74ae3812e1324f46823c1ac9ebc798,NG-RD-000274,START,SHARED_REFERENCE
roadconn:nngla:ae0997564b597c0469be91df2a4a45c886d44693fceed0332c96b68406af6cac,roadnode:nngla:726b2eefba3a9272feeccda2ad897de767c365964cf1c7853194f9bd12d6d539,roadseg:nngla:0a4710f1d88cd8096cba7a1d59f1809cbe74ae3812e1324f46823c1ac9ebc798,NG-RD-000274,END,SHARED_REFERENCE
roadconn:nngla:23579cdc6038c02fe5568ac361fff255a546d5bf3ddd1e5237db97b1632fc6b5,roadnode:nngla:f8662dc17538c2d0698a1bf32591e131232af753f9555ed55bbbbbbce4710cc3,roadseg:nngla:fd9f576a82cb968184be2b5a9c94e8a3171db6b604f35d391ac2c40855c3da39,NG-RD-000275,START,SHARED_REFERENCE
roadconn:nngla:73e4f5d619caf2bf3b7a608bd8a4258853671fee523d30c5451b0856e9460911,roadnode:nngla:ed0c46600acb48f2cb7e9c45e5df1af9cb24228529807777f211a715fc81b7fd,roadseg:nngla:fd9f576a82cb968184be2b5a9c94e8a3171db6b604f35d391ac2c40855c3da39,NG-RD-000275,END,SHARED_REFERENCE
roadconn:nngla:52752228f9ca128b89d7787f3210e174548cd92222e2a4e374f5a025ffa2c77a,roadnode:nngla:dcc3964fb598611b1d15213d9e9938574d8f34bfc791630bc40d30af3bfab78d,roadseg:nngla:5fe79dfe9911845163933d3e6d5e90cef78545fc1c63e8e3a38a1c6169dfa808,NG-RD-000276,START,SHARED_REFERENCE
roadconn:nngla:a45417baad3560f1674cb9a836b16b25675fe298c9740b3eca0254849bb6ea38,roadnode:nngla:2c5063e8764cda54b289dc17d35f9339923c09959e9516bce4d34d6d145e9254,roadseg:nngla:5fe79dfe9911845163933d3e6d5e90cef78545fc1c63e8e3a38a1c6169dfa808,NG-RD-000276,END,SHARED_REFERENCE
roadconn:nngla:a2df306ef01e590ed45c3cab8f2e0ce3321dbfa8b6578b0d719183b1057ac599,roadnode:nngla:116dad87f820f99437734ce2d58f832399e977bb2ac6c998502663e214489001,roadseg:nngla:2509cb1855a04af0c2d789c61b19d3690f4602527a1d3f84f71377c8ce62055b,NG-RD-000277,START,SHARED_REFERENCE
roadconn:nngla:14e4cf187d7294a488a500663a2b1b92f6d8f9d84836798d10400f465a56c503,roadnode:nngla:c36c33125dc001a51ba516291b8c5a5a2c9359c8fdca0a3c9ec9ec7ecddd5b8c,roadseg:nngla:2509cb1855a04af0c2d789c61b19d3690f4602527a1d3f84f71377c8ce62055b,NG-RD-000277,END,SHARED_REFERENCE
roadconn:nngla:19bc13c2ecfa962e48ff383b6c0fc8f4b6a617ee4c9ddfdb2df04193e404be47,roadnode:nngla:362f9b67ac395db60115ccc546b4c3caf8a5766c4fac5b9880b58be9656af844,roadseg:nngla:5d9f6fc35b72107bed16c7d320c599524d68074bfa66f0512e3492c169bd518b,NG-RD-000278,START,SHARED_REFERENCE
roadconn:nngla:e81168eb2738fc705cb62f79d865308048cf28c7075f2311ac527160b7af019c,roadnode:nngla:ea9febe1872eff8477fea18702d2cc3999f2a0bf05e1bc5da69f76d4d3b0d1de,roadseg:nngla:5d9f6fc35b72107bed16c7d320c599524d68074bfa66f0512e3492c169bd518b,NG-RD-000278,END,SHARED_REFERENCE
roadconn:nngla:bb5e8490a5682b2df5f4ef3675e5097a0758b313ff920b74dacb9367dcae8be6,roadnode:nngla:017ab7c2f51775cb19050289ff75a38e0454701d8e60c7533b21d38593b6b456,roadseg:nngla:dc6138887f5cb7bb1839a61e672f0f3c071b92a367de6f210adb2496f2956a42,NG-RD-000279,START,SHARED_REFERENCE
roadconn:nngla:62501511f630084df2649d936ae7e827c3d07c667580c73c928e55c289a1ffbf,roadnode:nngla:8df3447ab8344bbfd3f5aed4666059bac11c570751e063bd36e3a94acd9d1302,roadseg:nngla:dc6138887f5cb7bb1839a61e672f0f3c071b92a367de6f210adb2496f2956a42,NG-RD-000279,END,SHARED_REFERENCE
roadconn:nngla:857503c5109ba3069dbbeccced567ee5f9b6cb153820d486d0d2c270ca7473a5,roadnode:nngla:8aa13804b14c95506575a3cf73fc9bca2ae5df1556a2cf4ca301a703ecb44bdf,roadseg:nngla:b63b9c7bab97a5bf69359d8d527a031e9287b397edb77e22af116f37f3ebfe0e,NG-RD-000280,START,SHARED_REFERENCE
roadconn:nngla:c7a2a4e2fedcaa12c3b4a4defd5ed045f2fedc81c11a5319d6f8b1d197bf6212,roadnode:nngla:54e37d5ca2578877288d259967a531a116435d8e1f2ec79dcae3ea55d6bed0e4,roadseg:nngla:b63b9c7bab97a5bf69359d8d527a031e9287b397edb77e22af116f37f3ebfe0e,NG-RD-000280,END,SHARED_REFERENCE
roadconn:nngla:88dc92083d39f1c53cb1d2bea344d962920960ea7bdbe378cef4fd93bcae3f4a,roadnode:nngla:7a1f96c7bbc680ed389129a21fc82a107e667b49e9e6135d1d16ac8ae86f2e67,roadseg:nngla:7c3406ebb4d4195dc9b63c9e2709f285c22e956bbfdbe41a2e84db5b60c446ec,NG-RD-000281,START,SHARED_REFERENCE
roadconn:nngla:d3558c7da9fcf32dd0d60c58266f61000b4c889d0d5dcd754f1839bea446a763,roadnode:nngla:d3bb920f6561b07b8786297b5cd4040741a26accf7aabd2abb6ce07201c45e00,roadseg:nngla:7c3406ebb4d4195dc9b63c9e2709f285c22e956bbfdbe41a2e84db5b60c446ec,NG-RD-000281,END,SHARED_REFERENCE
roadconn:nngla:45b454666f3a00781ea75b5b6dab7188613aad4ac04e466d69d07dc8f88d6e04,roadnode:nngla:8f3b09042d60a89a348ed7d5f16e3bad52bc9ac86882df8897e84a8caabe1ee8,roadseg:nngla:e48dfb0ddff090d666cd801a985557fdbc73de865deef88add1654522e1733e4,NG-RD-000282,START,SHARED_REFERENCE
roadconn:nngla:d8e6dedef20a9dcf6cb0b6a071289b0a8f905dc52861b97543e9da6cb6b5cf7d,roadnode:nngla:9cb07796cbe2364385d9ca673c3f45295a31fbd8ce7d4bcd8f06e1707d078662,roadseg:nngla:e48dfb0ddff090d666cd801a985557fdbc73de865deef88add1654522e1733e4,NG-RD-000282,END,SHARED_REFERENCE
roadconn:nngla:27d55beff1ed517f518e840303b5ef02c4d486f868069b3dec092ef164f0a66d,roadnode:nngla:14054924e33031e5ad9a23416cfd67f39cc7f5bddecf6b2ded69810c15da2f1b,roadseg:nngla:9c8895255878f31fded6cf7d82577e0da1407688e67c3309b4b78ef9025aaa76,NG-RD-000283,START,SHARED_REFERENCE
roadconn:nngla:64bd27b103b0935d02cde0fe001b14b9f364d09670f9f4b52fe501110882a6d0,roadnode:nngla:d00574edffcf1d3378751d99c7291974e7d4672ea0dbf093c92c2150092d3fb0,roadseg:nngla:9c8895255878f31fded6cf7d82577e0da1407688e67c3309b4b78ef9025aaa76,NG-RD-000283,END,SHARED_REFERENCE
roadconn:nngla:68cac0eb9ef0bb4367265110387aa067ee5c8a10fcce7cbbe25b668c5816320a,roadnode:nngla:ea9febe1872eff8477fea18702d2cc3999f2a0bf05e1bc5da69f76d4d3b0d1de,roadseg:nngla:a0c317b8c0fda6da86a4fdac775f0ca4349eaaea624003c16dfa8864c625f726,NG-RD-000284,START,SHARED_REFERENCE
roadconn:nngla:01cbc9040e9cb2181be8f138ecc2ffb391ec9a273299906cff815f0958ebd209,roadnode:nngla:588f32eda2321efd3ce83cca5ddd69dc08cd5b1ce7341c8b219277244b68cb75,roadseg:nngla:a0c317b8c0fda6da86a4fdac775f0ca4349eaaea624003c16dfa8864c625f726,NG-RD-000284,END,SHARED_REFERENCE
roadconn:nngla:ab70fa6809cc25019671e5e4eb8a0767d799695c2bb5e35afb5636e94d07afd7,roadnode:nngla:d9e390e5becf9e262067f137a9e922fd71b0b2f883920a9b95e2763d3430c4d2,roadseg:nngla:a67befcf948d1f6b14efe55b99eb3b43a4af043eb2004f0fea24b444e6108fe4,NG-RD-000285,START,SHARED_REFERENCE
roadconn:nngla:fe69db6f591c18227f4e164d5b66c8268813cfe36743c241d16d59f08fd5ccb2,roadnode:nngla:c36c33125dc001a51ba516291b8c5a5a2c9359c8fdca0a3c9ec9ec7ecddd5b8c,roadseg:nngla:a67befcf948d1f6b14efe55b99eb3b43a4af043eb2004f0fea24b444e6108fe4,NG-RD-000285,END,SHARED_REFERENCE
roadconn:nngla:0b81127e0450d9db07d35ec78a299b5344bea6b051f3d39b6a19497b4bc4d269,roadnode:nngla:726b2eefba3a9272feeccda2ad897de767c365964cf1c7853194f9bd12d6d539,roadseg:nngla:795cfbf9a8ec47bf1de4fcfdca90a427b30395a6e1731a3be3bb89c266ec1ca1,NG-RD-000286,START,SHARED_REFERENCE
roadconn:nngla:feae4c3ba01334d5342a113b525450c78b90b34cdfc7e0552fd24b3de801720d,roadnode:nngla:2775d98ace2880909e16e3842d773ad2ca02a425bb93d1af35b2a82f2b2f9727,roadseg:nngla:795cfbf9a8ec47bf1de4fcfdca90a427b30395a6e1731a3be3bb89c266ec1ca1,NG-RD-000286,END,SHARED_REFERENCE
roadconn:nngla:cd8855f26edcc739b30db9368bbdcdb4af5f71313b7d6b84574c6543c4f5d16a,roadnode:nngla:a13dff03f3d4e9b9a2f0083149c7021287f6c9b7f0d7bce096090d60350c0f2d,roadseg:nngla:581ed61b85ce867c887fb7abdb969847dfbfb01710271f04faae458b4a545bce,NG-RD-000287,START,SHARED_REFERENCE
roadconn:nngla:7138232d71296e5a0d46a5aaafecb3b33e5450bcc552c6a1baca0e6ad2684c28,roadnode:nngla:2c5063e8764cda54b289dc17d35f9339923c09959e9516bce4d34d6d145e9254,roadseg:nngla:581ed61b85ce867c887fb7abdb969847dfbfb01710271f04faae458b4a545bce,NG-RD-000287,END,SHARED_REFERENCE
roadconn:nngla:84b4e19a3bfbd23d94e9c8e96e270941e36aa9e9d88dbd2539be5635ac6f4f8d,roadnode:nngla:7a1f96c7bbc680ed389129a21fc82a107e667b49e9e6135d1d16ac8ae86f2e67,roadseg:nngla:1ca464bf4556b7134463b8cd487e44af7bd25b6b91959c6050d0d61bc8fc85b5,NG-RD-000288,START,SHARED_REFERENCE
roadconn:nngla:992467d8b06665a676e6be5cf79aa7469d2a1c305488628f1a860b7103939b99,roadnode:nngla:ebdae24a928cdbf4be0cc63e029cbc6b10d3a65df811c0715c1a275fa40928ac,roadseg:nngla:1ca464bf4556b7134463b8cd487e44af7bd25b6b91959c6050d0d61bc8fc85b5,NG-RD-000288,END,SHARED_REFERENCE
roadconn:nngla:1990b13256091e7581f6548d173673db0744d6cf680fdf17571a67d31aca1cdc,roadnode:nngla:c7d59e8f6e23e9c6d52efb3407a29dbf0fe2b860a982d18cb8191a015f5a715d,roadseg:nngla:197bdfeea5eab33f6ceaa9e0d50c3a9a0152cbe9497f4b53df2b05e81ac0d609,NG-RD-000289,START,SHARED_REFERENCE
roadconn:nngla:5457bb9a7b134bdb5ac88d18dfb19c25f3ef6ac80963abb3ef03c271a0dac329,roadnode:nngla:9cb07796cbe2364385d9ca673c3f45295a31fbd8ce7d4bcd8f06e1707d078662,roadseg:nngla:197bdfeea5eab33f6ceaa9e0d50c3a9a0152cbe9497f4b53df2b05e81ac0d609,NG-RD-000289,END,SHARED_REFERENCE
roadconn:nngla:1cbdc6501e7393f4a7e2401e2a1429a5a365c88f23664f27ac4418f5f1c05ff8,roadnode:nngla:39d4edb8b50f92c602e2df7d2d97bd8ee9bfe17c3ef9838b35ad5da77f5c12a9,roadseg:nngla:35e8f1d68b95d582f264bbe32af2a95f77b8aec79c390851d21f372a72c9c251,NG-RD-000290,START,SHARED_REFERENCE
roadconn:nngla:d03571b3bf3fa2620527e70bfd4cc2e1ae3dda96a462f4c69e9e953cc6c9b6ce,roadnode:nngla:20320aa076ada8583e664aa1bddf8ca1a7cdbe78a3b0dd40d517201ae21551a6,roadseg:nngla:35e8f1d68b95d582f264bbe32af2a95f77b8aec79c390851d21f372a72c9c251,NG-RD-000290,END,SHARED_REFERENCE
roadconn:nngla:38ecc2a68405725f1e30e35f8349dabb62533555f1d1df5b8bdfd183a113d862,roadnode:nngla:c0ac3715f80d85dfdb77022be36ef411ba3247bf2a70f684765ac72d0829e359,roadseg:nngla:309e8ec6ae3c89312ac3b2b808416f5d14523b1ff7c36f0fe0510bcf1b6f9275,NG-RD-000291,START,SHARED_REFERENCE
roadconn:nngla:bde86d7accaa87b712c47c6ba2332de8fb1df6dba6243848ba12d86825ffc679,roadnode:nngla:c36c33125dc001a51ba516291b8c5a5a2c9359c8fdca0a3c9ec9ec7ecddd5b8c,roadseg:nngla:309e8ec6ae3c89312ac3b2b808416f5d14523b1ff7c36f0fe0510bcf1b6f9275,NG-RD-000291,END,SHARED_REFERENCE
roadconn:nngla:1327ddc2ad18de3eb343d19bee34e3c527a8f12e6c9c5f610fd9f5e69fedcc85,roadnode:nngla:ea37e896c8b19b46eab4bbdb35f08d82eed46867ade41c79ab0734a502ceabc7,roadseg:nngla:66be06a7ae643498263cd0e83ede99bdd21cac623d2b5e97f52ad34a151c8adf,NG-RD-000292,START,SHARED_REFERENCE
roadconn:nngla:1eeabc1b540cb3ab726377ab2f2d1ddf74e0c11c83b8e8fd4d161109a4ba4f64,roadnode:nngla:f1f110407cab8e8e445ff8c28afae73e5bee6a6824e00055857241d599ed2bb6,roadseg:nngla:66be06a7ae643498263cd0e83ede99bdd21cac623d2b5e97f52ad34a151c8adf,NG-RD-000292,END,SHARED_REFERENCE
roadconn:nngla:f8d3a5e439c3f5c94bf4adc775246027e275161caa1763e7dad261f6bbf5aade,roadnode:nngla:d00574edffcf1d3378751d99c7291974e7d4672ea0dbf093c92c2150092d3fb0,roadseg:nngla:ced07b0514c6052266f3c99961e37bf56be8028bdec1b10566f84563826f1d7a,NG-RD-000293,START,SHARED_REFERENCE
roadconn:nngla:99bd0f0af3f6c588a5685d95a64aeaa91c98dba5d9068da383a7f720e7923e65,roadnode:nngla:5ce8245617faa4b6a9846f1af7da11d68eaf61740c72cc7d579597b72ea13282,roadseg:nngla:ced07b0514c6052266f3c99961e37bf56be8028bdec1b10566f84563826f1d7a,NG-RD-000293,END,SHARED_REFERENCE
roadconn:nngla:737013190aff5d51109f3c22293dbb7f2a72982ccd935332238cd68518b439e7,roadnode:nngla:39d4edb8b50f92c602e2df7d2d97bd8ee9bfe17c3ef9838b35ad5da77f5c12a9,roadseg:nngla:30aa2ccc30551a31e4b039b0f4473433c25edc72493e136515450dbe0862bc2d,NG-RD-000294,START,SHARED_REFERENCE
roadconn:nngla:f78bf4dc8f2d2f8547644ba54cb5f195fc3c2d6105f9c8b5acf2d5842969424d,roadnode:nngla:54e37d5ca2578877288d259967a531a116435d8e1f2ec79dcae3ea55d6bed0e4,roadseg:nngla:30aa2ccc30551a31e4b039b0f4473433c25edc72493e136515450dbe0862bc2d,NG-RD-000294,END,SHARED_REFERENCE
roadconn:nngla:0647c27771ed72b01693b0e8b6ddb21e8ee29055ce1156666d294582efe5b240,roadnode:nngla:0d5ba8ba180697fbf4aab202400840387d0bae23641a0c780a488dd54eb381cb,roadseg:nngla:030ce91d1e11dbee4bcf47e0cc1485d8bca7bf7bd66723281fb9eb7391ea3e25,NG-RD-000295,START,SHARED_REFERENCE
roadconn:nngla:be638d55caeed60bfb009cb9c82fffd5c1b190acf895c0749b0087077d9af8c8,roadnode:nngla:e8366c89951f3efda296ada9fdebb129ceed674b1d777be1cc7ccd8ae628f175,roadseg:nngla:030ce91d1e11dbee4bcf47e0cc1485d8bca7bf7bd66723281fb9eb7391ea3e25,NG-RD-000295,END,SHARED_REFERENCE
roadconn:nngla:091db5be858fac8f2cde47206688101c3b5c396d22390fd8969e9a0475bde7fd,roadnode:nngla:9bdc9f95a119e54652381d26540c491b6317901c222b3d4d8a447aa7370e2dc0,roadseg:nngla:885e1dfb651febeba2afa868217fc113a1776fe265e316fd1f83d84a9a065178,NG-RD-000296,START,SHARED_REFERENCE
roadconn:nngla:c8789c7dc7ccd22050d41a87ed482c4ca7e3c6e6c4a1add4b49c72997a70742f,roadnode:nngla:c36c33125dc001a51ba516291b8c5a5a2c9359c8fdca0a3c9ec9ec7ecddd5b8c,roadseg:nngla:885e1dfb651febeba2afa868217fc113a1776fe265e316fd1f83d84a9a065178,NG-RD-000296,END,SHARED_REFERENCE
roadconn:nngla:b8948d0f1cb33b4f2897169a01de0bd9f186da322f4deeba9033b831eb94ece9,roadnode:nngla:c2ddd4a338c6ea69d92e16a26ac93481f73b7e16e6f6a2e621c34518d2a54f00,roadseg:nngla:80b8eec6889019dfe644ebd4700c08441245ebb07d3bb69ac232efc9722e4cd0,NG-RD-000297,START,SHARED_REFERENCE
roadconn:nngla:fb56686fdadecf7f7ad7dce15a8cbac37c7dd6ec7dae35e3bb08500fb9bf1230,roadnode:nngla:884e4c960acf67fa0464b11c4dead91931cfc9035dd9431b375dde6ed59344e6,roadseg:nngla:80b8eec6889019dfe644ebd4700c08441245ebb07d3bb69ac232efc9722e4cd0,NG-RD-000297,END,SHARED_REFERENCE
roadconn:nngla:748a9567f065a3c6a6d2e041344addac7e306d4b4071bbb48a45278a7daf722d,roadnode:nngla:14c0e93dca440f73039c8e9f4eefa0be0a591775b053bd9f6010bd2fb2d8e6ad,roadseg:nngla:8d97a98c31d2fbd8a02d1581274391524458b8629869b7d6b59950700533518f,NG-RD-000298,START,SHARED_REFERENCE
roadconn:nngla:d215cbe5095533e96a84fbf0af3eb1bee76cb5d1aed3e6720b4113b461fa8249,roadnode:nngla:0834b6bb328aa2a6138e9443afa03543d5e3a388eff2da8405e47fee2af270cf,roadseg:nngla:8d97a98c31d2fbd8a02d1581274391524458b8629869b7d6b59950700533518f,NG-RD-000298,END,SHARED_REFERENCE
roadconn:nngla:67b9bdb32986641579ffac5a87f50f2f22f4703fc2c27409ee22a2b641a28bda,roadnode:nngla:c36c33125dc001a51ba516291b8c5a5a2c9359c8fdca0a3c9ec9ec7ecddd5b8c,roadseg:nngla:04f4f8caac71cea55ea35612e49775c0fc398aafe4a270f5ea1dfe8ca82e6164,NG-RD-000299,START,SHARED_REFERENCE
roadconn:nngla:e10debc62e1494a5be6bc1b5ab7b7340b0518d5f80156f2e1ca0d5325af7d388,roadnode:nngla:f8cd432d7424e013bc1735750e4d9c0aa042de83c2b4b26851cbfee57d433c0f,roadseg:nngla:04f4f8caac71cea55ea35612e49775c0fc398aafe4a270f5ea1dfe8ca82e6164,NG-RD-000299,END,SHARED_REFERENCE
roadconn:nngla:7b1d1f3703c438f423f2dcc2b40b38e03065ce1041938ae5490270b4b9d58f8e,roadnode:nngla:0834b6bb328aa2a6138e9443afa03543d5e3a388eff2da8405e47fee2af270cf,roadseg:nngla:88accd2f3de32647e8333ea6333bd19e798013cebaed0104b891755022b457c5,NG-RD-000300,START,SHARED_REFERENCE
roadconn:nngla:438d4ef3a30d59d30324560c1c80ecbee67e0334d9a078996c695dd8701a0827,roadnode:nngla:5a24c72507d719ec0a6563ddda9a83dbc33461ab36c7611cf53a56e37a7ff127,roadseg:nngla:88accd2f3de32647e8333ea6333bd19e798013cebaed0104b891755022b457c5,NG-RD-000300,END,SHARED_REFERENCE
roadconn:nngla:a7927bf2b9be47730f6cf8b4caceec364036ded42fbd82e235e1f608eca41dca,roadnode:nngla:6784768a4c14480c3113d50d40019004fc0a3cab12073e553377de58bca1adac,roadseg:nngla:0cee762b420d26da564051fdffb30bf87006d411964fccf50b8784102af9e78e,NG-RD-000301,START,SHARED_REFERENCE
roadconn:nngla:c426499f80911ca59baea897cc1e50749612157ea9dfb1b57614250f5d967885,roadnode:nngla:05b0bfbdaf81f3b3e4e0ed888e77f71e37a8c0149f9cd0a6192f6a3c16c921b1,roadseg:nngla:0cee762b420d26da564051fdffb30bf87006d411964fccf50b8784102af9e78e,NG-RD-000301,END,SHARED_REFERENCE
roadconn:nngla:9f891e0428a220fcac3a3fb3491e22cd570b0666d2ee8b1901f087bf82fc3c7e,roadnode:nngla:6784768a4c14480c3113d50d40019004fc0a3cab12073e553377de58bca1adac,roadseg:nngla:9ea5f140610581cd7ff54677ab55bf0e295f0e657d08910dff350c2ae467c178,NG-RD-000302,START,SHARED_REFERENCE
roadconn:nngla:dd8f7ac9eb11771cb41fcae4977e28163a5582a37f5341494d2306e94fe312a3,roadnode:nngla:0fc1574a1fcf4369b3f4b804f3b0accab14018714cbf73f3ef31a4a4639a494f,roadseg:nngla:9ea5f140610581cd7ff54677ab55bf0e295f0e657d08910dff350c2ae467c178,NG-RD-000302,END,SHARED_REFERENCE
roadconn:nngla:3d7fc175458bd2ad72bcee4ac1f61854879357089bd03a1ec4de27f8f6eb114d,roadnode:nngla:ebdae24a928cdbf4be0cc63e029cbc6b10d3a65df811c0715c1a275fa40928ac,roadseg:nngla:e545f5f438b0749a320ae9af0256910eec52e0dcbacd1d2078c1a282e98f4dba,NG-RD-000303,START,SHARED_REFERENCE
roadconn:nngla:fd2f62c18b823b2b3311591d15d05ba4436f971cf2e74f9e6cf6a48e9f0dad08,roadnode:nngla:6a65925eab871f72982ec2642545628a90d00eaccfcf49020237f904930d515e,roadseg:nngla:e545f5f438b0749a320ae9af0256910eec52e0dcbacd1d2078c1a282e98f4dba,NG-RD-000303,END,SHARED_REFERENCE
roadconn:nngla:21a159f162716b367301fffc0e2106f075ce8f6ec2341ebdbbf8bff6233cad89,roadnode:nngla:726b2eefba3a9272feeccda2ad897de767c365964cf1c7853194f9bd12d6d539,roadseg:nngla:bd347f3e539c0cd5012ef310052fc952f55c1ee2e9128e7a74e843bd578bfd27,NG-RD-000304,START,SHARED_REFERENCE
roadconn:nngla:01e398f98635cb134c402c574e4d5f710f1d9849d9f16660fb13111d20691a97,roadnode:nngla:20320aa076ada8583e664aa1bddf8ca1a7cdbe78a3b0dd40d517201ae21551a6,roadseg:nngla:bd347f3e539c0cd5012ef310052fc952f55c1ee2e9128e7a74e843bd578bfd27,NG-RD-000304,END,SHARED_REFERENCE
