relationship_evidence_id,child_place_id,child_source_place_code,parent_place_id,parent_source_place_code,distance_m,parent_footprint_relation,relationship_basis,qualification_status,runtime_effect_scope,legal_containment_asserted
placerel:nngla:d1059ed93d038ce09f5e9d476eeab75ca2ee01498c3af0da02c6a4e72f9f25ef,NG-PLC-000538,NGP-000538,NG-PLC-000518,NGP-000518,10000.022,WITHIN,SOURCE_PARENT=NGP-000518;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:284cd70b4607f14bea0bc5fd9a7fcf8cf30efec61fdf3a1d1e5c5f87c7749458,NG-PLC-000539,NGP-000539,NG-PLC-000518,NGP-000518,15227.717,WITHIN,SOURCE_PARENT=NGP-000518;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:9066d4176eb5510f2804c9e031fbd6a4f8f7df1ea510a566721ef4f94df0f67d,NG-PLC-000540,NGP-000540,NG-PLC-000518,NGP-000518,22995.251,OUTSIDE,SOURCE_PARENT=NGP-000518;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:d3bf5a5beb7a3ebb00bb6e8646dca1d31a6504e83e381411ad3b979516d620d7,NG-PLC-000541,NGP-000541,NG-PLC-000518,NGP-000518,23599.299,OUTSIDE,SOURCE_PARENT=NGP-000518;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:64ca89df936ee3e19d99066072e1789a6eeb9ccd1db3add57adc3ad896569a2b,NG-PLC-000542,NGP-000542,NG-PLC-000519,NGP-000519,31033.470,OUTSIDE,SOURCE_PARENT=NGP-000519;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:64102639593e26d85139cca756c48b85bc077811d1f7d220321e9824af94f089,NG-PLC-000543,NGP-000543,NG-PLC-000519,NGP-000519,27434.188,OUTSIDE,SOURCE_PARENT=NGP-000519;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:16f612e7df6a138dd018457ec42e29d6fdc20898c15cfaeff7cf4d93457c3b93,NG-PLC-000544,NGP-000544,NG-PLC-000519,NGP-000519,30679.861,OUTSIDE,SOURCE_PARENT=NGP-000519;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:2ebb7571cc494e6b34e5b5dcbf3d3811653e909de955e105ad7bdbfb02b689ae,NG-PLC-000545,NGP-000545,NG-PLC-000519,NGP-000519,50137.949,OUTSIDE,SOURCE_PARENT=NGP-000519;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:71d26da8aae0e4e054a9d1082fd00b1c86d1855b13c48b95a5cd31394704c636,NG-PLC-000546,NGP-000546,NG-PLC-000519,NGP-000519,42476.660,OUTSIDE,SOURCE_PARENT=NGP-000519;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:f1540606428e3e7134057f0679a22d3d83bfd9d65c15a3818ee87172e3021d3b,NG-PLC-000547,NGP-000547,NG-PLC-000520,NGP-000520,27571.649,OUTSIDE,SOURCE_PARENT=NGP-000520;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:6288ba88fd94f4a876184ddc4b703f386ccf653ae02120c74924b2fbfefb43b0,NG-PLC-000548,NGP-000548,NG-PLC-000520,NGP-000520,25842.616,OUTSIDE,SOURCE_PARENT=NGP-000520;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:3b8d4ff59cf441907d90e0c6adbfb4bf400e34a3d60186bedbb398940e83b093,NG-PLC-000549,NGP-000549,NG-PLC-000520,NGP-000520,39918.986,OUTSIDE,SOURCE_PARENT=NGP-000520;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:5740b015cf323dc45bed2310b92f8dc154fb099b1e82f9d6eec6fff2b645ba71,NG-PLC-000550,NGP-000550,NG-PLC-000520,NGP-000520,37690.961,OUTSIDE,SOURCE_PARENT=NGP-000520;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:4f67002d0aed67f4f242c987db3ee7a4d65b5d8e916cfd1acd3861e35d846573,NG-PLC-000551,NGP-000551,NG-PLC-000520,NGP-000520,49907.620,OUTSIDE,SOURCE_PARENT=NGP-000520;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:e720627d1972dfe8d4e02e32d3b4d429a3611f81a0a5650e786cd6db352fc72f,NG-PLC-000552,NGP-000552,NG-PLC-000521,NGP-000521,36706.593,OUTSIDE,SOURCE_PARENT=NGP-000521;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:45f9b99f54d0e5a2e8ad7af9b4a65b75327454d0a421b17fae8075a85d27a132,NG-PLC-000553,NGP-000553,NG-PLC-000521,NGP-000521,47282.931,OUTSIDE,SOURCE_PARENT=NGP-000521;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:3907a17f996ac341818a1f9238498c74baedc22d0e0e059164a65921588df53f,NG-PLC-000554,NGP-000554,NG-PLC-000521,NGP-000521,34372.204,OUTSIDE,SOURCE_PARENT=NGP-000521;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:1fec3694f8c7ecf10a290abb34716623649230d3f6218810852829c7fa9565ef,NG-PLC-000555,NGP-000555,NG-PLC-000521,NGP-000521,35281.786,OUTSIDE,SOURCE_PARENT=NGP-000521;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:f5a041ce16deb8b03fc8488a941c91b404e4907f4e9115c9377af9850f47431a,NG-PLC-000556,NGP-000556,NG-PLC-000521,NGP-000521,36804.535,OUTSIDE,SOURCE_PARENT=NGP-000521;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:090c8e0d688b9adb81c2e8000e819af889c09d473f0fda9af1ac3d77a90b86f8,NG-PLC-000557,NGP-000557,NG-PLC-000519,NGP-000519,23439.212,OUTSIDE,SOURCE_PARENT=NGP-000519;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:fc386f48a221ff6cafe430431e78756754056989f257c9102b7d0622662c7c34,NG-PLC-000558,NGP-000558,NG-PLC-000519,NGP-000519,11999.984,WITHIN,SOURCE_PARENT=NGP-000519;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:42d97d720ed5adb472b43798be32956dadd2afbf1c0782772c6e507290689a7a,NG-PLC-000559,NGP-000559,NG-PLC-000519,NGP-000519,17371.663,OUTSIDE,SOURCE_PARENT=NGP-000519;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:a61272e67df7a4ca084e85ff334849acca894d4dfc7da5d442be428143fb1577,NG-PLC-000560,NGP-000560,NG-PLC-000520,NGP-000520,20214.152,OUTSIDE,SOURCE_PARENT=NGP-000520;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:7b534e38caecc5fae74b276834a0d606ed741f3602f382c53d30d3f4439693de,NG-PLC-000561,NGP-000561,NG-PLC-000520,NGP-000520,11999.950,WITHIN,SOURCE_PARENT=NGP-000520;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:5c602079449c6cabb570adbb640b6b8466487a9cd1150561f8211b7224aecf88,NG-PLC-000562,NGP-000562,NG-PLC-000520,NGP-000520,20483.377,OUTSIDE,SOURCE_PARENT=NGP-000520;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:8840ee65fe85fa0cc6c9df825b67ad12ff3691561eed63b87cb40594140281b7,NG-PLC-000563,NGP-000563,NG-PLC-000521,NGP-000521,22866.240,OUTSIDE,SOURCE_PARENT=NGP-000521;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:3f6a09e3b98695c47693444eff5e5eeca4cd417aed40c5ce8d9f7f401a4af173,NG-PLC-000564,NGP-000564,NG-PLC-000521,NGP-000521,19207.708,OUTSIDE,SOURCE_PARENT=NGP-000521;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:eb8b77d961745a218b773b58e8b98d80f6dff7a373577a9bfb08d59b9efadd97,NG-PLC-000565,NGP-000565,NG-PLC-000521,NGP-000521,27679.772,OUTSIDE,SOURCE_PARENT=NGP-000521;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:68f5d91e27278dbeac9c4443be28e182cad51a16bd1bb91ea099592857ba0c85,NG-PLC-000566,NGP-000566,NG-PLC-000542,NGP-000542,9448.391,OUTSIDE,SOURCE_PARENT=NGP-000542;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:7b67b439ad8af621fc67816c8388512d7737ae0715b73de2a1fe5520494bba41,NG-PLC-000567,NGP-000567,NG-PLC-000542,NGP-000542,8830.591,OUTSIDE,SOURCE_PARENT=NGP-000542;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:13c5e60807dc0b4e306a4c1568449e15a2ca163bbe83ae836e05d53572ba88c2,NG-PLC-000568,NGP-000568,NG-PLC-000543,NGP-000543,14914.892,OUTSIDE,SOURCE_PARENT=NGP-000543;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:6d1858f102e39d5181074f49e68dde5c0cc4b8dc1ee83749272184069192fb67,NG-PLC-000569,NGP-000569,NG-PLC-000543,NGP-000543,5512.651,WITHIN,SOURCE_PARENT=NGP-000543;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:3c359bf2fa02b5d8f37232a8e352c6fc4a6b3049f73f2533cebf2faf627585e5,NG-PLC-000570,NGP-000570,NG-PLC-000544,NGP-000544,11422.784,OUTSIDE,SOURCE_PARENT=NGP-000544;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:fb0d7026515ca4f3d86bf1cfdc7f40de7c343a14282d29367ba52c9aea2694dd,NG-PLC-000571,NGP-000571,NG-PLC-000544,NGP-000544,5656.268,WITHIN,SOURCE_PARENT=NGP-000544;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:9a63a16bcb9dfd254ed4776743747ee24ff51eb5313783683e74f8f93c0532ce,NG-PLC-000572,NGP-000572,NG-PLC-000545,NGP-000545,6652.989,WITHIN,SOURCE_PARENT=NGP-000545;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:803cd0ec1035694bd17e591d423a4d4093c4241feb5a453ef99cd1e16f80b3c2,NG-PLC-000573,NGP-000573,NG-PLC-000545,NGP-000545,7597.122,WITHIN,SOURCE_PARENT=NGP-000545;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:1c6bf3212c12a81f8f9c4abc1a712ccd6a6cc7afdb97e52b1b03b8c6b6829557,NG-PLC-000574,NGP-000574,NG-PLC-000546,NGP-000546,12815.755,OUTSIDE,SOURCE_PARENT=NGP-000546;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:42f19dd9cee9cd6a2be2facd42da3f06ac481752c82da3bf1aec9e7a33d38aae,NG-PLC-000575,NGP-000575,NG-PLC-000546,NGP-000546,11267.421,OUTSIDE,SOURCE_PARENT=NGP-000546;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:724a30faba181c387b0feada3ffa022cac318bb139502ca8aac1f7efc40f5dd5,NG-PLC-000576,NGP-000576,NG-PLC-000547,NGP-000547,13351.171,OUTSIDE,SOURCE_PARENT=NGP-000547;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:00016618f929c582e727c9281abd31be7d757d93b266e5bb04f51ea9900d6c39,NG-PLC-000577,NGP-000577,NG-PLC-000547,NGP-000547,4999.952,WITHIN,SOURCE_PARENT=NGP-000547;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:d7a674151426ef2fff74807e1a3df502019d3358a09a40cf2748ff8bcf4f6bd0,NG-PLC-000578,NGP-000578,NG-PLC-000548,NGP-000548,5000.028,WITHIN,SOURCE_PARENT=NGP-000548;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:f4f1daa34090fa688786c78d33414cac9647be6d49f1810175981772f234288d,NG-PLC-000579,NGP-000579,NG-PLC-000548,NGP-000548,14241.914,OUTSIDE,SOURCE_PARENT=NGP-000548;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:c666b225eb6fa71a20ff5f378a0f3656c803b102efe287c58d29d9526f8139c4,NG-PLC-000580,NGP-000580,NG-PLC-000549,NGP-000549,6043.114,WITHIN,SOURCE_PARENT=NGP-000549;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:c69ab4e8e2b463c15c73274536ca7eb3d100b1703c324bb69d42c15f5755a563,NG-PLC-000581,NGP-000581,NG-PLC-000549,NGP-000549,15943.935,OUTSIDE,SOURCE_PARENT=NGP-000549;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:d313af9dff1f5fae21dcf5374938f4ca73aaa4d53af7fd3a6c25dd05cabfe4f6,NG-PLC-000582,NGP-000582,NG-PLC-000550,NGP-000550,8606.731,OUTSIDE,SOURCE_PARENT=NGP-000550;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:3987636c38498ff48f1431bb06fbef5a6dc6f590d73e2c7cb19ae0b273029c3b,NG-PLC-000583,NGP-000583,NG-PLC-000550,NGP-000550,12717.422,OUTSIDE,SOURCE_PARENT=NGP-000550;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:d73dbc9007ad772d7c3cc78b315eba3f91eb632279e6e9cf19f1b9c1d3d477ba,NG-PLC-000584,NGP-000584,NG-PLC-000551,NGP-000551,9926.675,OUTSIDE,SOURCE_PARENT=NGP-000551;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:c865f54f39ab738b91e7b732b86cc9eafd7eb61f33a1f7fb7f804ae11e31ac99,NG-PLC-000585,NGP-000585,NG-PLC-000551,NGP-000551,15694.394,OUTSIDE,SOURCE_PARENT=NGP-000551;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:de9abbb2cbdd2a44a30a67191d3520cc34e11e6d83cd9a2528500454a131d396,NG-PLC-000586,NGP-000586,NG-PLC-000552,NGP-000552,6187.961,WITHIN,SOURCE_PARENT=NGP-000552;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:5f7010b6ecd8b6ae0995e2013c1a67d6a2e136e1ab621b354a8d8ef86025f2d6,NG-PLC-000587,NGP-000587,NG-PLC-000552,NGP-000552,16092.248,OUTSIDE,SOURCE_PARENT=NGP-000552;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:e1953b1ea0a0ee880c69526f2de98bc6682ca23038f5e66c1bd421c37bb9c320,NG-PLC-000588,NGP-000588,NG-PLC-000553,NGP-000553,6697.504,WITHIN,SOURCE_PARENT=NGP-000553;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:d21b8122b2d64ff77856b9ef7f24e7c16a9f267b7de7223e4cdc0e7e0104ed76,NG-PLC-000589,NGP-000589,NG-PLC-000553,NGP-000553,16063.792,OUTSIDE,SOURCE_PARENT=NGP-000553;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:b180a42a5ee5b72c2857aeddcef5dc8f72dda57b0464ca0ff4927f8b9da23923,NG-PLC-000590,NGP-000590,NG-PLC-000554,NGP-000554,14177.876,OUTSIDE,SOURCE_PARENT=NGP-000554;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:dfe31dc090f9571812ca21e899aa65a2027d9caaae02c9bf2e97b8bd7df49595,NG-PLC-000591,NGP-000591,NG-PLC-000554,NGP-000554,5695.371,WITHIN,SOURCE_PARENT=NGP-000554;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:6573fe812df58693bff238b49c643c27128f11328dbd66a620f9d564e1d89846,NG-PLC-000592,NGP-000592,NG-PLC-000555,NGP-000555,5904.176,WITHIN,SOURCE_PARENT=NGP-000555;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:4814522bfea98e7f166c2eb408d69f21c00e84c4ce2d4fb7d2d43d50a6298b05,NG-PLC-000593,NGP-000593,NG-PLC-000555,NGP-000555,9783.786,OUTSIDE,SOURCE_PARENT=NGP-000555;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:e8c9340cc8c84d4510ce9d612fef3870d0f083ed9b98fe1dc621fc4360637bb5,NG-PLC-000594,NGP-000594,NG-PLC-000556,NGP-000556,11262.007,OUTSIDE,SOURCE_PARENT=NGP-000556;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:f2a7cbcfc92a2d6bb56f221d17b73ac78e8d9ffb30b44aaea0f52a73f6f5aab3,NG-PLC-000595,NGP-000595,NG-PLC-000556,NGP-000556,10677.563,OUTSIDE,SOURCE_PARENT=NGP-000556;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:83ef27028d90780f68728e174922d81bf9a39c461b6106c47c80f286b4462792,NG-PLC-000596,NGP-000596,NG-PLC-000542,NGP-000542,1999.994,WITHIN,SOURCE_PARENT=NGP-000542;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:87ccb3b65762c41c0b4ba130583ad198e2770c2347255306bd4b7ceb3b0b8e55,NG-PLC-000597,NGP-000597,NG-PLC-000545,NGP-000545,6377.193,WITHIN,SOURCE_PARENT=NGP-000545;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:c500e683b5a2d54763d548a38afd04dfaed563ffbc145a3e8b8c0595a2ee24c2,NG-PLC-000598,NGP-000598,NG-PLC-000548,NGP-000548,5943.579,WITHIN,SOURCE_PARENT=NGP-000548;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:17b34fbfcb4cb69d938a592d7f9ed2e117c0153cbcdee5f9dafcc5e67abb6aa9,NG-PLC-000599,NGP-000599,NG-PLC-000551,NGP-000551,6662.550,WITHIN,SOURCE_PARENT=NGP-000551;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:273e77108fb56125a0ac33df6f8f692b25b2e9b605a7e8285b700c62ed6ee99e,NG-PLC-000600,NGP-000600,NG-PLC-000554,NGP-000554,6156.526,WITHIN,SOURCE_PARENT=NGP-000554;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:1ff5eaa64b2f9b4dea734b76d110bed9c0b90f31e5d32307260e112c0761e807,NG-PLC-000601,NGP-000601,NG-PLC-000518,NGP-000518,21226.743,WITHIN,SOURCE_PARENT=NGP-000518;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:6b8cf5f8d69d1c2ac1e42dd88a368eff9f0b51f79b792b1b5b48d9f7025a8f32,NG-PLC-000602,NGP-000602,NG-PLC-000520,NGP-000520,17046.934,OUTSIDE,SOURCE_PARENT=NGP-000520;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:898692aea67a1f0807b2891db28f1cc3137e57310dc02dd19a36a4b88ccefb45,NG-PLC-000603,NGP-000603,NG-PLC-000543,NGP-000543,8368.289,OUTSIDE,SOURCE_PARENT=NGP-000543;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
placerel:nngla:860003828d1214269d64f04d73d523c4bf8339ec17172650527009355b3b0dd6,NG-PLC-000604,NGP-000604,NG-PLC-000542,NGP-000542,8000.010,OUTSIDE,SOURCE_PARENT=NGP-000542;SOURCE_HIERARCHY_PRESERVED;TOPOLOGICAL_RELATION_REPORTED_AS_EVIDENCE_NOT_LEGAL_CONTAINMENT,PASS,SHARED_REFERENCE,false
