vegetation_observation_id,source_vegetation_cell_id,spatial_point_id,longitude,latitude,vegetation_class,aridity_class,source_annual_rainfall_mm,source_mean_temperature_c,qualification_status,source_dataset_id,source_dataset_version,source_path_reference,source_sha256,runtime_effect_scope
NG-VEG-OBS-000217,vegetation:novegeo:cell:000217,NG-SPT-000865,34.3,3.832533,DENSE_VEGETATION,NON_ARID,1424,13.7,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000218,vegetation:novegeo:cell:000218,NG-SPT-000869,35.98,3.832533,WOODLAND,NON_ARID,1033,16.6,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000219,vegetation:novegeo:cell:000219,NG-SPT-000873,37.66,3.832533,SPARSE_VEGETATION,SEMI_ARID,794,21.6,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000220,vegetation:novegeo:cell:000220,NG-SPT-000877,39.34,3.832533,SPARSE_VEGETATION,SEMI_ARID,748,21.0,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000221,vegetation:novegeo:cell:000221,NG-SPT-000881,41.02,3.832533,SPARSE_VEGETATION,SEMI_ARID,717,20.0,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000222,vegetation:novegeo:cell:000222,NG-SPT-000885,42.7,3.832533,SPARSE_VEGETATION,SEMI_ARID,629,23.1,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000223,vegetation:novegeo:cell:000223,NG-SPT-000889,30.52,4.252533,SPARSE_VEGETATION,SEMI_ARID,664,25.6,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000224,vegetation:novegeo:cell:000224,NG-SPT-000893,32.2,4.252533,WOODLAND,NON_ARID,1039,20.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000225,vegetation:novegeo:cell:000225,NG-SPT-000897,33.88,4.252533,WOODLAND,NON_ARID,1266,15.5,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000226,vegetation:novegeo:cell:000226,NG-SPT-000901,35.56,4.252533,WOODLAND,NON_ARID,1001,16.4,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000227,vegetation:novegeo:cell:000227,NG-SPT-000905,37.24,4.252533,SPARSE_VEGETATION,SEMI_ARID,752,21.6,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000228,vegetation:novegeo:cell:000228,NG-SPT-000909,38.92,4.252533,SPARSE_VEGETATION,SEMI_ARID,694,22.4,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000229,vegetation:novegeo:cell:000229,NG-SPT-000913,40.6,4.252533,SPARSE_VEGETATION,SEMI_ARID,689,20.9,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000230,vegetation:novegeo:cell:000230,NG-SPT-000917,42.28,4.252533,SPARSE_VEGETATION,SEMI_ARID,631,22.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000231,vegetation:novegeo:cell:000231,NG-SPT-000921,30.52,4.672533,SPARSE_VEGETATION,SEMI_ARID,628,25.7,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000232,vegetation:novegeo:cell:000232,NG-SPT-000925,32.2,4.672533,GRASSLAND,NON_ARID,900,21.5,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000233,vegetation:novegeo:cell:000233,NG-SPT-000929,33.88,4.672533,WOODLAND,NON_ARID,1071,16.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000234,vegetation:novegeo:cell:000234,NG-SPT-000933,35.56,4.672533,GRASSLAND,NON_ARID,884,17.7,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000235,vegetation:novegeo:cell:000235,NG-SPT-000937,37.24,4.672533,SPARSE_VEGETATION,SEMI_ARID,692,22.4,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000236,vegetation:novegeo:cell:000236,NG-SPT-000941,38.92,4.672533,SPARSE_VEGETATION,SEMI_ARID,648,23.3,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000237,vegetation:novegeo:cell:000237,NG-SPT-000945,40.6,4.672533,SPARSE_VEGETATION,SEMI_ARID,653,21.9,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000238,vegetation:novegeo:cell:000238,NG-SPT-000949,42.28,4.672533,SPARSE_VEGETATION,SEMI_ARID,612,23.4,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000239,vegetation:novegeo:cell:000239,NG-SPT-000953,30.94,5.092533,SPARSE_VEGETATION,SEMI_ARID,634,25.2,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000240,vegetation:novegeo:cell:000240,NG-SPT-000957,32.62,5.092533,GRASSLAND,NON_ARID,834,21.1,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000241,vegetation:novegeo:cell:000241,NG-SPT-000961,34.3,5.092533,GRASSLAND,NON_ARID,897,17.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000242,vegetation:novegeo:cell:000242,NG-SPT-000965,35.98,5.092533,SPARSE_VEGETATION,SEMI_ARID,746,20.0,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000243,vegetation:novegeo:cell:000243,NG-SPT-000969,37.66,5.092533,SPARSE_VEGETATION,SEMI_ARID,631,23.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000244,vegetation:novegeo:cell:000244,NG-SPT-000973,39.34,5.092533,SPARSE_VEGETATION,SEMI_ARID,616,23.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000245,vegetation:novegeo:cell:000245,NG-SPT-000977,41.02,5.092533,SPARSE_VEGETATION,SEMI_ARID,619,23.0,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000246,vegetation:novegeo:cell:000246,NG-SPT-000981,30.52,5.512533,ARID_SURFACE,ARID,577,26.0,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000247,vegetation:novegeo:cell:000247,NG-SPT-000985,32.2,5.512533,SPARSE_VEGETATION,SEMI_ARID,697,23.0,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000248,vegetation:novegeo:cell:000248,NG-SPT-000989,33.88,5.512533,SPARSE_VEGETATION,SEMI_ARID,787,19.6,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000249,vegetation:novegeo:cell:000249,NG-SPT-000993,35.56,5.512533,SPARSE_VEGETATION,SEMI_ARID,716,20.2,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000250,vegetation:novegeo:cell:000250,NG-SPT-000997,37.24,5.512533,SPARSE_VEGETATION,SEMI_ARID,616,23.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000251,vegetation:novegeo:cell:000251,NG-SPT-001001,38.92,5.512533,ARID_SURFACE,ARID,589,24.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000252,vegetation:novegeo:cell:000252,NG-SPT-001005,40.6,5.512533,ARID_SURFACE,ARID,597,24.0,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000253,vegetation:novegeo:cell:000253,NG-SPT-001009,31.36,5.932533,ARID_SURFACE,ARID,595,25.1,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000254,vegetation:novegeo:cell:000254,NG-SPT-001013,33.04,5.932533,SPARSE_VEGETATION,SEMI_ARID,681,22.1,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000255,vegetation:novegeo:cell:000255,NG-SPT-001017,34.72,5.932533,SPARSE_VEGETATION,SEMI_ARID,695,20.6,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000256,vegetation:novegeo:cell:000256,NG-SPT-001021,36.4,5.932533,SPARSE_VEGETATION,SEMI_ARID,624,23.0,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000257,vegetation:novegeo:cell:000257,NG-SPT-001025,38.08,5.932533,ARID_SURFACE,ARID,575,25.3,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000258,vegetation:novegeo:cell:000258,NG-SPT-001029,39.76,5.932533,ARID_SURFACE,ARID,574,25.2,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000259,vegetation:novegeo:cell:000259,NG-SPT-001033,30.52,6.352533,ARID_SURFACE,ARID,554,26.2,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000260,vegetation:novegeo:cell:000260,NG-SPT-001037,32.2,6.352533,SPARSE_VEGETATION,SEMI_ARID,600,24.4,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000261,vegetation:novegeo:cell:000261,NG-SPT-001041,33.88,6.352533,SPARSE_VEGETATION,SEMI_ARID,646,22.2,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000262,vegetation:novegeo:cell:000262,NG-SPT-001045,35.56,6.352533,SPARSE_VEGETATION,SEMI_ARID,624,22.7,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000263,vegetation:novegeo:cell:000263,NG-SPT-001049,37.24,6.352533,ARID_SURFACE,ARID,573,25.2,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000264,vegetation:novegeo:cell:000264,NG-SPT-001053,38.92,6.352533,ARID_SURFACE,ARID,555,26.1,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000265,vegetation:novegeo:cell:000265,NG-SPT-001057,40.6,6.352533,ARID_SURFACE,ARID,559,25.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000266,vegetation:novegeo:cell:000266,NG-SPT-001061,32.62,6.772533,ARID_SURFACE,ARID,586,24.6,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000267,vegetation:novegeo:cell:000267,NG-SPT-001065,34.3,6.772533,SPARSE_VEGETATION,SEMI_ARID,610,23.3,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000268,vegetation:novegeo:cell:000268,NG-SPT-001069,35.98,6.772533,ARID_SURFACE,ARID,586,24.4,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000269,vegetation:novegeo:cell:000269,NG-SPT-001073,37.66,6.772533,ARID_SURFACE,ARID,551,26.2,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000270,vegetation:novegeo:cell:000270,NG-SPT-001077,39.34,6.772533,ARID_SURFACE,ARID,544,26.5,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000271,vegetation:novegeo:cell:000271,NG-SPT-001081,33.04,7.192533,ARID_SURFACE,ARID,573,24.9,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000272,vegetation:novegeo:cell:000272,NG-SPT-001085,34.72,7.192533,ARID_SURFACE,ARID,582,24.4,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000273,vegetation:novegeo:cell:000273,NG-SPT-001089,36.4,7.192533,ARID_SURFACE,ARID,559,25.7,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000274,vegetation:novegeo:cell:000274,NG-SPT-001093,38.08,7.192533,ARID_SURFACE,ARID,537,26.8,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000275,vegetation:novegeo:cell:000275,NG-SPT-001097,34.3,7.612533,ARID_SURFACE,ARID,564,25.3,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
NG-VEG-OBS-000276,vegetation:novegeo:cell:000276,NG-SPT-001101,35.98,7.612533,ARID_SURFACE,ARID,550,26.0,QUALIFIED,dataset:novegeo:vegetation:baseline,1,data/novegeo/geography/vegetation/qualified/novegeo_vegetation_v001.json,e1621047a8f5cf8ae628951c1880ef15321b3bc74db31b2d51bb51094ae125bc,SHARED_REFERENCE
