spatial_point_id,source_sample_sequence,longitude,latitude,crs_code,sovereign_part_id,major_grid_id,terrain_observation_available,climate_observation_id,vegetation_cell_id,elevation_m,terrain_class,point_role,source_dataset_id,source_dataset_version,source_path_reference,source_sha256,runtime_effect_scope
NG-SPT-000888,888,30.1,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,299,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000889,889,30.52,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,NG-CLIM-OBS-000223,vegetation:novegeo:cell:000223,407,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000890,890,30.94,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,555,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000891,891,31.36,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,730,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000892,892,31.78,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,935,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000893,893,32.2,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,NG-CLIM-OBS-000224,vegetation:novegeo:cell:000224,1169,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000894,894,32.62,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,1417,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000895,895,33.04,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,1659,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000896,896,33.46,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,1872,MOUNTAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000897,897,33.88,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,NG-CLIM-OBS-000225,vegetation:novegeo:cell:000225,2032,MOUNTAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000898,898,34.3,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,2121,MOUNTAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000899,899,34.72,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,2126,MOUNTAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000900,900,35.14,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,2045,MOUNTAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000901,901,35.56,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,NG-CLIM-OBS-000226,vegetation:novegeo:cell:000226,1887,MOUNTAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000902,902,35.98,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,1676,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000903,903,36.4,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,1443,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000904,904,36.82,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,1222,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000905,905,37.24,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,NG-CLIM-OBS-000227,vegetation:novegeo:cell:000227,1044,VALLEY,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000906,906,37.66,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,926,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000907,907,38.08,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,871,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000908,908,38.5,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,874,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000909,909,38.92,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,NG-CLIM-OBS-000228,vegetation:novegeo:cell:000228,919,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000910,910,39.34,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,990,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000911,911,39.76,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,1069,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000912,912,40.18,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-04,true,,,1134,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000913,913,40.6,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-04,true,NG-CLIM-OBS-000229,vegetation:novegeo:cell:000229,1167,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000914,914,41.02,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-04,true,,,1155,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000915,915,41.44,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-04,true,,,1094,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000916,916,41.86,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-04,true,,,990,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000917,917,42.28,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-04,true,NG-CLIM-OBS-000230,vegetation:novegeo:cell:000230,860,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000918,918,42.7,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-04,true,,,724,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000919,919,43.12,4.252533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-04,true,,,580,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000920,920,30.1,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,277,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000921,921,30.52,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,NG-CLIM-OBS-000231,vegetation:novegeo:cell:000231,373,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000922,922,30.94,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,505,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000923,923,31.36,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,660,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000924,924,31.78,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,841,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000925,925,32.2,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,NG-CLIM-OBS-000232,vegetation:novegeo:cell:000232,1048,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000926,926,32.62,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,1267,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000927,927,33.04,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,1481,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000928,928,33.46,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,1669,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000929,929,33.88,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,NG-CLIM-OBS-000233,vegetation:novegeo:cell:000233,1810,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000930,930,34.3,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,1887,MOUNTAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000931,931,34.72,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-02,true,,,1890,MOUNTAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000932,932,35.14,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,1816,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000933,933,35.56,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,NG-CLIM-OBS-000234,vegetation:novegeo:cell:000234,1675,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000934,934,35.98,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,1486,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000935,935,36.4,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,1276,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000936,936,36.82,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,1077,PLATEAU,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000937,937,37.24,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,NG-CLIM-OBS-000235,vegetation:novegeo:cell:000235,913,VALLEY,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000938,938,37.66,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,800,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000939,939,38.08,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,744,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000940,940,38.5,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,738,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000941,941,38.92,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,NG-CLIM-OBS-000236,vegetation:novegeo:cell:000236,771,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000942,942,39.34,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,830,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000943,943,39.76,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-03,true,,,896,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000944,944,40.18,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-04,true,,,954,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000945,945,40.6,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-04,true,NG-CLIM-OBS-000237,vegetation:novegeo:cell:000237,986,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000946,946,41.02,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-04,true,,,980,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000947,947,41.44,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-04,true,,,932,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000948,948,41.86,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-04,true,,,848,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000949,949,42.28,4.672533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-02-04,true,NG-CLIM-OBS-000238,vegetation:novegeo:cell:000238,741,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000950,950,44.38,4.672533,EPSG:4326,NG-SOV-PART-000002,NG-MGRID-02-04,true,,,282,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000951,951,30.1,5.092533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-01-02,true,,,257,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000952,952,30.52,5.092533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-01-02,true,,,340,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000953,953,30.94,5.092533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-01-02,true,NG-CLIM-OBS-000239,vegetation:novegeo:cell:000239,455,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-SPT-000954,954,31.36,5.092533,EPSG:4326,NG-SOV-PART-000001,NG-MGRID-01-02,true,,,589,PLAIN,ENVIRONMENTAL_REFERENCE_SAMPLE_POINT,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
