elevation_observation_id,spatial_point_id,longitude,latitude,elevation_m,elevation_datum_id,terrain_class,qualification_status,source_dataset_id,source_dataset_version,source_path_reference,source_sha256,runtime_effect_scope
NG-ELEV-OBS-000868,NG-SPT-000868,35.56,3.832533,2084,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000869,NG-SPT-000869,35.98,3.832533,1854,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000870,NG-SPT-000870,36.4,3.832533,1601,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000871,NG-SPT-000871,36.82,3.832533,1363,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000872,NG-SPT-000872,37.24,3.832533,1174,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000873,NG-SPT-000873,37.66,3.832533,1052,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000874,NG-SPT-000874,38.08,3.832533,1002,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000875,NG-SPT-000875,38.5,3.832533,1012,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000876,NG-SPT-000876,38.92,3.832533,1067,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000877,NG-SPT-000877,39.34,3.832533,1147,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000878,NG-SPT-000878,39.76,3.832533,1231,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000879,NG-SPT-000879,40.18,3.832533,1298,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000880,NG-SPT-000880,40.6,3.832533,1328,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000881,NG-SPT-000881,41.02,3.832533,1308,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000882,NG-SPT-000882,41.44,3.832533,1233,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000883,NG-SPT-000883,41.86,3.832533,1112,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000884,NG-SPT-000884,42.28,3.832533,962,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000885,NG-SPT-000885,42.7,3.832533,805,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000886,NG-SPT-000886,43.12,3.832533,643,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000887,NG-SPT-000887,44.62,3.95,73,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000888,NG-SPT-000888,30.1,4.252533,299,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000889,NG-SPT-000889,30.52,4.252533,407,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000890,NG-SPT-000890,30.94,4.252533,555,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000891,NG-SPT-000891,31.36,4.252533,730,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000892,NG-SPT-000892,31.78,4.252533,935,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000893,NG-SPT-000893,32.2,4.252533,1169,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000894,NG-SPT-000894,32.62,4.252533,1417,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000895,NG-SPT-000895,33.04,4.252533,1659,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000896,NG-SPT-000896,33.46,4.252533,1872,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000897,NG-SPT-000897,33.88,4.252533,2032,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000898,NG-SPT-000898,34.3,4.252533,2121,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000899,NG-SPT-000899,34.72,4.252533,2126,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000900,NG-SPT-000900,35.14,4.252533,2045,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000901,NG-SPT-000901,35.56,4.252533,1887,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000902,NG-SPT-000902,35.98,4.252533,1676,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000903,NG-SPT-000903,36.4,4.252533,1443,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000904,NG-SPT-000904,36.82,4.252533,1222,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000905,NG-SPT-000905,37.24,4.252533,1044,datum:novegeo:elevation:mean-sea-level,VALLEY,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000906,NG-SPT-000906,37.66,4.252533,926,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000907,NG-SPT-000907,38.08,4.252533,871,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000908,NG-SPT-000908,38.5,4.252533,874,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000909,NG-SPT-000909,38.92,4.252533,919,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000910,NG-SPT-000910,39.34,4.252533,990,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000911,NG-SPT-000911,39.76,4.252533,1069,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000912,NG-SPT-000912,40.18,4.252533,1134,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000913,NG-SPT-000913,40.6,4.252533,1167,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000914,NG-SPT-000914,41.02,4.252533,1155,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000915,NG-SPT-000915,41.44,4.252533,1094,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000916,NG-SPT-000916,41.86,4.252533,990,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000917,NG-SPT-000917,42.28,4.252533,860,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000918,NG-SPT-000918,42.7,4.252533,724,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000919,NG-SPT-000919,43.12,4.252533,580,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000920,NG-SPT-000920,30.1,4.672533,277,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000921,NG-SPT-000921,30.52,4.672533,373,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000922,NG-SPT-000922,30.94,4.672533,505,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000923,NG-SPT-000923,31.36,4.672533,660,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000924,NG-SPT-000924,31.78,4.672533,841,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000925,NG-SPT-000925,32.2,4.672533,1048,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000926,NG-SPT-000926,32.62,4.672533,1267,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000927,NG-SPT-000927,33.04,4.672533,1481,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000928,NG-SPT-000928,33.46,4.672533,1669,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000929,NG-SPT-000929,33.88,4.672533,1810,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000930,NG-SPT-000930,34.3,4.672533,1887,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000931,NG-SPT-000931,34.72,4.672533,1890,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000932,NG-SPT-000932,35.14,4.672533,1816,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000933,NG-SPT-000933,35.56,4.672533,1675,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000934,NG-SPT-000934,35.98,4.672533,1486,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000935,NG-SPT-000935,36.4,4.672533,1276,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000936,NG-SPT-000936,36.82,4.672533,1077,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000937,NG-SPT-000937,37.24,4.672533,913,datum:novegeo:elevation:mean-sea-level,VALLEY,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000938,NG-SPT-000938,37.66,4.672533,800,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000939,NG-SPT-000939,38.08,4.672533,744,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000940,NG-SPT-000940,38.5,4.672533,738,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000941,NG-SPT-000941,38.92,4.672533,771,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000942,NG-SPT-000942,39.34,4.672533,830,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000943,NG-SPT-000943,39.76,4.672533,896,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000944,NG-SPT-000944,40.18,4.672533,954,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000945,NG-SPT-000945,40.6,4.672533,986,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000946,NG-SPT-000946,41.02,4.672533,980,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000947,NG-SPT-000947,41.44,4.672533,932,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
