climate_observation_id,spatial_point_id,longitude,latitude,annual_rainfall_mm,mean_temperature_c,mean_wind_speed_mps,prevailing_wind_direction_deg,climate_class,baseline_period,qualification_status,source_dataset_id,source_dataset_version,source_path_reference,source_sha256,runtime_effect_scope
NG-CLIM-OBS-000232,NG-SPT-000925,32.2,4.672533,900,21.5,5.4,90,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000233,NG-SPT-000929,33.88,4.672533,1071,16.8,5.4,95,SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000234,NG-SPT-000933,35.56,4.672533,884,17.7,5.0,100,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000235,NG-SPT-000937,37.24,4.672533,692,22.4,4.7,105,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000236,NG-SPT-000941,38.92,4.672533,648,23.3,5.0,110,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000237,NG-SPT-000945,40.6,4.672533,653,21.9,5.5,115,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000238,NG-SPT-000949,42.28,4.672533,612,23.4,5.7,120,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000239,NG-SPT-000953,30.94,5.092533,634,25.2,5.4,88,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000240,NG-SPT-000957,32.62,5.092533,834,21.1,5.4,93,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000241,NG-SPT-000961,34.3,5.092533,897,17.8,5.3,98,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000242,NG-SPT-000965,35.98,5.092533,746,20.0,4.7,103,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000243,NG-SPT-000969,37.66,5.092533,631,23.8,4.8,108,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000244,NG-SPT-000973,39.34,5.092533,616,23.8,5.1,113,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000245,NG-SPT-000977,41.02,5.092533,619,23.0,5.6,119,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000246,NG-SPT-000981,30.52,5.512533,577,26.0,5.5,89,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000247,NG-SPT-000985,32.2,5.512533,697,23.0,5.4,94,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000248,NG-SPT-000989,33.88,5.512533,787,19.6,5.3,99,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000249,NG-SPT-000993,35.56,5.512533,716,20.2,4.9,104,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000250,NG-SPT-000997,37.24,5.512533,616,23.8,4.7,109,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000251,NG-SPT-001001,38.92,5.512533,589,24.8,5.0,114,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000252,NG-SPT-001005,40.6,5.512533,597,24.0,5.4,119,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000253,NG-SPT-001009,31.36,5.932533,595,25.1,5.4,94,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000254,NG-SPT-001013,33.04,5.932533,681,22.1,5.3,99,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000255,NG-SPT-001017,34.72,5.932533,695,20.6,5.1,104,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000256,NG-SPT-001021,36.4,5.932533,624,23.0,4.7,109,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000257,NG-SPT-001025,38.08,5.932533,575,25.3,4.8,114,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000258,NG-SPT-001029,39.76,5.932533,574,25.2,5.2,119,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000259,NG-SPT-001033,30.52,6.352533,554,26.2,5.6,93,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000260,NG-SPT-001037,32.2,6.352533,600,24.4,5.4,98,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000261,NG-SPT-001041,33.88,6.352533,646,22.2,5.2,103,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000262,NG-SPT-001045,35.56,6.352533,624,22.7,4.8,108,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000263,NG-SPT-001049,37.24,6.352533,573,25.2,4.7,113,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000264,NG-SPT-001053,38.92,6.352533,555,26.1,5.0,119,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000265,NG-SPT-001057,40.6,6.352533,559,25.8,5.4,124,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000266,NG-SPT-001061,32.62,6.772533,586,24.6,5.3,102,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000267,NG-SPT-001065,34.3,6.772533,610,23.3,5.1,107,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000268,NG-SPT-001069,35.98,6.772533,586,24.4,4.6,112,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000269,NG-SPT-001073,37.66,6.772533,551,26.2,4.8,117,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000270,NG-SPT-001077,39.34,6.772533,544,26.5,5.1,122,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000271,NG-SPT-001081,33.04,7.192533,573,24.9,5.3,105,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000272,NG-SPT-001085,34.72,7.192533,582,24.4,4.9,110,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000273,NG-SPT-001089,36.4,7.192533,559,25.7,4.6,115,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000274,NG-SPT-001093,38.08,7.192533,537,26.8,4.9,120,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000275,NG-SPT-001097,34.3,7.612533,564,25.3,5.0,111,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
NG-CLIM-OBS-000276,NG-SPT-001101,35.98,7.612533,550,26.0,4.6,116,DRY_SUBHUMID,governed_climatology_v001,QUALIFIED,dataset:novegeo:climate:baseline,1,data/novegeo/geography/climate/qualified/novegeo_climate_v001.json,46a56b00792ffd6deae46861201b12b8ca47b9dfeacae43619fb58ee0a9114ac,SHARED_REFERENCE
