source_place_code,place_id,place_type_code,region_code,reference_point_status,reference_sovereign_part_id,supporting_spatial_point_id,footprint_status,footprint_candidate_id,point_only_reason,parent_spatial_evidence_status,parent_footprint_relation,sovereign_containment_status,geometry_identity_separation_status,administrative_legal_boundary_status,publication_status,overall_qualification_status
NGP-000239,NG-PLC-000239,VILLAGE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000282,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000240,NG-PLC-000240,VILLAGE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000282,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000241,NG-PLC-000241,VILLAGE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000318,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000242,NG-PLC-000242,VILLAGE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000318,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000243,NG-PLC-000243,VILLAGE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000352,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000244,NG-PLC-000244,VILLAGE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000351,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000245,NG-PLC-000245,VILLAGE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000282,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000246,NG-PLC-000246,VILLAGE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000282,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000247,NG-PLC-000247,VILLAGE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000317,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000248,NG-PLC-000248,VILLAGE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000317,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000249,NG-PLC-000249,VILLAGE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000317,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000250,NG-PLC-000250,VILLAGE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000317,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000251,NG-PLC-000251,MARKET_CENTRE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000247,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000252,NG-PLC-000252,MARKET_CENTRE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000215,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000253,NG-PLC-000253,MARKET_CENTRE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000246,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000254,NG-PLC-000254,MARKET_CENTRE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000283,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000255,NG-PLC-000255,MARKET_CENTRE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000282,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000256,NG-PLC-000256,INDUSTRIAL_ZONE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000283,PASS,placefootprint:nngla:954c618cca42d8bdf4a6fb672e4c5dc073ac8cc4b9a5323aca2b37aafa9e3c3c,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000257,NG-PLC-000257,INDUSTRIAL_ZONE,NGR-03,PASS,NG-SOV-PART-000001,NG-SPT-000281,PASS,placefootprint:nngla:34bc79bcf35f1fdddf4ab81c9a94747a22163becbe98a1ec3c70a4128fba954b,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000258,NG-PLC-000258,CITY,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:4893df99ba2ab748c25cd29e0c50ad41bb4de9d723ac945ac97f969641285d1a,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000259,NG-PLC-000259,MUNICIPALITY,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002278,PASS,placefootprint:nngla:389cbd1c5749cd688a0de0daeef84b07db9dfa5a852ef1f520ba02c3634f1fc4,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000260,NG-PLC-000260,MUNICIPALITY,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001000,PASS,placefootprint:nngla:b09015db6e20704015d92bcd258e5ce6ca27abc2401030b45bcf2c4b29c44814,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000261,NG-PLC-000261,MUNICIPALITY,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002268,PASS,placefootprint:nngla:7df22e782e6cde21ea8f9c6e45eb7163d0f56e46a1fb4263600e6abc3b06dce4,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000262,NG-PLC-000262,CITY_DISTRICT,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:67ed08aeb293dc9f1dc508631270917c7efa2183ecc61da742d9765a8565aa26,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000263,NG-PLC-000263,CITY_DISTRICT,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:5881eeb2a175e147ba7304a3f9e9482589ef28f5f4edd10650d7719863a98d7f,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000264,NG-PLC-000264,CITY_DISTRICT,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:ba6a3a19a0afb2701864ad0b083325ee750d105c6554b63a6f13895025c5ccfb,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000265,NG-PLC-000265,CITY_DISTRICT,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:56d0b7566c77ea37bc74d7f3edfa8da353df60616abdf48583acfa0866245c9d,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000266,NG-PLC-000266,CITY_DISTRICT,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:bd65a41802c985a45a90452b534cd281c2c19405f1c27d3a47f1e0570885e89e,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000267,NG-PLC-000267,CITY_DISTRICT,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002209,PASS,placefootprint:nngla:bcc8984b2c348e396caaf20f4131dc68cc06c11c49baffbf12f84dfff210ecc5,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000268,NG-PLC-000268,CITY_DISTRICT,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:3351fb06b8019e3becedf65cb678266c0849f7c72c9df42d6e481487d17574b1,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000269,NG-PLC-000269,CITY_DISTRICT,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:5fb2b99d4f773cac2c234ea91a5d116fbdabc142aabbe8439f51ce0f803ca192,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000270,NG-PLC-000270,SUBURB,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:24765d0ea06d1d3a96b6060fd8776ea158ce735fe244e2bced503f6175b352e2,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000271,NG-PLC-000271,SUBURB,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:7874835508cd69b3eda65544f257d2c5f51d2f1f4aae2f41fe994b2fecc1fd85,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000272,NG-PLC-000272,SUBURB,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:203314b1a98999f1a6968405fc1825514f0c7a5104df8b40ffd9e51f1e042b79,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000273,NG-PLC-000273,SUBURB,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002199,PASS,placefootprint:nngla:f42daeb3dded9c49bdf5fab37508e67b8644b9d9abbdf8bd4cbad70e79dbff11,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000274,NG-PLC-000274,SUBURB,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:f62ae75fd0a2a21dbc499dea1dea10d01f80d2e98dcacb44ec35ce8e95f54a86,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000275,NG-PLC-000275,SUBURB,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002221,PASS,placefootprint:nngla:af27e96e0cc8ded4dbbaf0cc4f9b092a96017150f0bec547c31ad89f52a9b33c,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000276,NG-PLC-000276,SUBURB,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:6234983857887068202543e3f8c226acbb642363aeef0731969a1b38ec6f679d,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000277,NG-PLC-000277,SUBURB,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:4a4b74e21c8c6047763006ee004ca355440e34ddf5985782339c8e2ff282a5a6,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000278,NG-PLC-000278,SUBURB,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:568bd1a2d73d758a89a592577631933729a98cbf1705b87414aa6657c2417c67,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000279,NG-PLC-000279,SUBURB,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:63a2021c942fdf9c8d97e0f219d34d2042df5aa8bbd6b2ecc3a5c1c3c33abee3,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000280,NG-PLC-000280,SUBURB,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:8e3d18234c79c2197483b20525e15e88bed60b8374146fe0ffde68f1a59b0515,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000281,NG-PLC-000281,SUBURB,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002199,PASS,placefootprint:nngla:b8695d8fd6690d3564345a85c3565ef43081c9d56f33b31a9d661e8861a4e780,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000282,NG-PLC-000282,TOWN,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001024,PASS,placefootprint:nngla:e44e86c77318fa5b71f69cb15cf31c26eb00d74c8582e187945311bec0d1b23a,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000283,NG-PLC-000283,TOWN,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001024,PASS,placefootprint:nngla:9c658956aaf7e8e43545cd5a8f45c068a99bc01db757a83194d6339c1f6643f4,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000284,NG-PLC-000284,TOWN,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000970,PASS,placefootprint:nngla:c2f1a714a65b273354a0c31d27fb97c511f8ca29ce099ba482156e6b714563b8,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000285,NG-PLC-000285,TOWN,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000998,PASS,placefootprint:nngla:092d04eb482dcfdde0150ccac12f67ba8a2f1d733979e2321b81d2832ad59c8b,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000286,NG-PLC-000286,TOWN,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002230,PASS,placefootprint:nngla:f381d3678a941113420b61baf55beff1e2372f789c8831443972065a8f16cacb,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000287,NG-PLC-000287,TOWN,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001001,PASS,placefootprint:nngla:05af2654529fe8364367f6b374e9144a4d66b8d5083b3e5ca6c64abef4087435,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000288,NG-PLC-000288,TOWN,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001000,PASS,placefootprint:nngla:806d8b33377b068d52760e95caf44f77b421011ebf8de2205a0bb420fb116e68,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000289,NG-PLC-000289,TOWN,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001000,PASS,placefootprint:nngla:e5e24c3a5280423a304dd6710a37e94959bbaa1646680a0ad8d56718da199c93,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000290,NG-PLC-000290,TOWN,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000971,PASS,placefootprint:nngla:eef846546de0589e8747001f3961f5ea076f7a65e15bfb60ddf9f283a7727084,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000291,NG-PLC-000291,TOWN,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000999,PASS,placefootprint:nngla:4a40428a00890fb596fdf46fddee75f6f49f759e566c323f06f763da6f98c562,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000292,NG-PLC-000292,TOWN,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000998,PASS,placefootprint:nngla:c1b8d5c8f3e2dfa208244345d1809c0d1aeb519233ef52bc2d2b782cbfb51e17,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000293,NG-PLC-000293,TOWN,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000998,PASS,placefootprint:nngla:d0f37559fdaa5c34d5faefdebc23868b87284f37628f17ef004907d31c78c2ff,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000294,NG-PLC-000294,TOWN,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001024,PASS,placefootprint:nngla:62e96f3f49199f02c6b06d357936e152276bef9dc8db8b15304c920b39bb06dc,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000295,NG-PLC-000295,TOWN,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000998,PASS,placefootprint:nngla:ca2030aa35ae53959c261d27b4b205dd03c7c39ae5a206b4f3ae7e74dfbff807,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000296,NG-PLC-000296,TOWN,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002278,PASS,placefootprint:nngla:2a2b26e7cd76e50033d9692644f4c3133e9e062e7b81e8db92372b0e67d7a117,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000297,NG-PLC-000297,TOWNSHIP,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002278,PASS,placefootprint:nngla:c48af3d599b694eb21deadbc873ea80517c5d7275958604c122ad2a2df1a6f6f,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000298,NG-PLC-000298,TOWNSHIP,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001024,PASS,placefootprint:nngla:69baaf244e0dac9193ffaadd598f65c95626cf13496dbde48ba18b49f4c48aae,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000299,NG-PLC-000299,TOWNSHIP,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000999,PASS,placefootprint:nngla:0cb44f1128c7de15bd48e339df112c20ee41c8c7966bd645b33d55cd11d736c3,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000300,NG-PLC-000300,TOWNSHIP,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001026,PASS,placefootprint:nngla:3c2cb0c28cc73fe30ee9b77a3e31036a1fac3648a256a92143f86acd7b4326d0,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000301,NG-PLC-000301,TOWNSHIP,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001026,PASS,placefootprint:nngla:f64a1fdd2e603749d1e660174948897d9b8c7674eb75174232f0383228371300,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000302,NG-PLC-000302,TOWNSHIP,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001000,PASS,placefootprint:nngla:399179129cb52851bbf40681cfce89751ea5cb072c0d71bd1bf1f818c67abf45,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000303,NG-PLC-000303,TOWNSHIP,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002240,PASS,placefootprint:nngla:aa31f3106504914ebd4ef86fceb4d5a5cc10f2fac92b3e524a197c30d242ede0,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000304,NG-PLC-000304,TOWNSHIP,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000998,PASS,placefootprint:nngla:1a286a48266b4b29ce80c562fddbacf45bc8ef1c8aeaeddc12fa23ebe2978f7d,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000305,NG-PLC-000305,TOWNSHIP,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002268,PASS,placefootprint:nngla:2f797fae345a6c6ebddd16af1de27abb008da7f26e0bc89186e2146fe32e1c84,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000306,NG-PLC-000306,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001023,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000307,NG-PLC-000307,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001024,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000308,NG-PLC-000308,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001025,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000309,NG-PLC-000309,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001024,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000310,NG-PLC-000310,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000999,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000311,NG-PLC-000311,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000999,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000312,NG-PLC-000312,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-000998,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000313,NG-PLC-000313,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001024,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000314,NG-PLC-000314,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002268,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000315,NG-PLC-000315,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-002221,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000316,NG-PLC-000316,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001001,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000317,NG-PLC-000317,VILLAGE,NGR-04,PASS,NG-SOV-PART-000001,NG-SPT-001001,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
