assignment_candidate_id,administrative_area_id,geometry_role_code,geometry_reservation_key,geometry_id,geometry_id_state,assignment_version,effective_from,effective_to,assignment_status,legalization_decision_id,runtime_effect_scope
admgeomassign:nngla:72ec8e93421ab39bee9ed9809ab2f04bd160cb409b5827d616c80c4b63ca39b1,NG-ADM-000169,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000169,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:24322a51ca3ce804d537376c018dad91dd4c9eee1890b4184223ee9830eab361,SHARED_REFERENCE
admgeomassign:nngla:15001e6ea7467d6c83194b8546eabe76a3416c47c3e7236461c927741ed55a46,NG-ADM-000170,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000170,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:1af948d3070a4098d49a9c5e398be6ca152889993f454b0a40af597f704ee7a0,SHARED_REFERENCE
admgeomassign:nngla:a5d3b14b1e8d88e596e382fb72130d8491eb2359e885cc2f60d7f7d4c69260ca,NG-ADM-000171,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000171,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:c43fb0127658d017e8c979db3c8344b6c39aee7849bdd62503839c7d21dec55d,SHARED_REFERENCE
admgeomassign:nngla:bfbbdd9cdb0247fcedb1db46f75177325c6bc2766096c57debeb11fb24dd58b4,NG-ADM-000172,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000172,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:f929cc49f64531ea1029d621e5860d76167da13903cca4dd8a860abf005e4a03,SHARED_REFERENCE
admgeomassign:nngla:90ffce145f528d181f5cbed35fc5484b00596183173e590b7e29902e188286e9,NG-ADM-000173,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000173,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:2586a64cec73145726ec1a7fd0f4184b8a79082aa45aef3f47256e194056e643,SHARED_REFERENCE
admgeomassign:nngla:6775ca7cbf1b7e5695f8dcd863fbeaddac6c78795a1ad4e41679321689ad76cc,NG-ADM-000174,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000174,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:f23fe08c847014ec97a3913e66d8993a224a9c9c4fa573037720a02c1b268d54,SHARED_REFERENCE
admgeomassign:nngla:2fe0521b7e581b0d7f63c01e7a2258cc702af86f529040cc2ca90bcf2f7efae1,NG-ADM-000175,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000175,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:9c9fe0f76d123d2d1179cda3bb99c82537fd31e25fd7eac54e70fa686184b958,SHARED_REFERENCE
admgeomassign:nngla:ab15496d9a592a871454e92f5b25de60c7a00271d2cba05efbd979e885225e70,NG-ADM-000176,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000176,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:1f36d1e6b34a278d1feb2379d047458bb8cc23590316727150c0e809fae046ee,SHARED_REFERENCE
admgeomassign:nngla:f40e3e7021813e382dac2b8e7849d59f806689d15b53f3a5d74567a61c6c0c34,NG-ADM-000177,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000177,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:0b20387f1ab23a75b152090e36758e1b1b857e3e44e87419e3a842204793228e,SHARED_REFERENCE
admgeomassign:nngla:96067fffadf2c9a614878e91310f323202f423081a4249cee8f8d26fc196e0d9,NG-ADM-000178,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000178,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:49407295ca2ae6c64044b963a717440eadbb01a6d8692a9f7ddcf8e055ac3cf7,SHARED_REFERENCE
admgeomassign:nngla:af5fc51a52aeec77ec55aeff1a2a2aee8d3e612d9eb4572d39d11a7cd5f5ddac,NG-ADM-000179,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000179,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:74bb015dda86d66b1fad3faf0e5134288c90f92c910d6e80b6acab2a5af3e80b,SHARED_REFERENCE
admgeomassign:nngla:b1420c3593f22dcf7a393d1404a443df9dd1308de75154e9156cbaec1635676f,NG-ADM-000180,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000180,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:39fd95451ac4a53476557e594655aa043090d0a1e44b185a107c2c88f1ed6ef6,SHARED_REFERENCE
admgeomassign:nngla:1901bb9ca943e6539b46b3bff6e91e4771a02b3d8e7d3c08b882383536b5fa19,NG-ADM-000181,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000181,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:3bbd9d00ca9e3c7f7e3a20b495cb6f390f88fb2a459832329ea4d8457fc76b15,SHARED_REFERENCE
admgeomassign:nngla:36618e6d52d1234f7eaeb828373eb368d5b75a5bf46f47eba9fdbe0466932991,NG-ADM-000182,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000182,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:f48a35af08892a7e427b5446367acfa5b2df396d8e8d363a022e4f383822a694,SHARED_REFERENCE
admgeomassign:nngla:ba60242b4fb576f43e23c9f25c360c36147d738cebc9abe063fee62f06447a70,NG-ADM-000183,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000183,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:3e3c19aad8aec480f684053e365fcc5df39273babd1426b4533033592adc4fed,SHARED_REFERENCE
admgeomassign:nngla:cd36fde957252bad15d26a9937d8d2fdb4ee4ac4bd3e1aac401207e27169aeda,NG-ADM-000184,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000184,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:7bcc8496a7362a67a2170f1f6513b0abfb53bc59345a5688b188de8a6ed01890,SHARED_REFERENCE
admgeomassign:nngla:384f7565794920db644c664f95db16c8106b5019dfa195daaaf3533c66ec8944,NG-ADM-000185,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000185,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:470a169e232b708870154b9d1f0085ffba6437169d9b271fcdc3192c589a5f3a,SHARED_REFERENCE
admgeomassign:nngla:7c5c689ae0db61ed4c58960c42e4771b51179908d26d10d4faab5cc78a8cd4eb,NG-ADM-000186,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000186,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:aafba78608d7f688a19dec496934a062e812e358a365287ee518b276f07b1788,SHARED_REFERENCE
admgeomassign:nngla:d70d8dfde431d2dc583916d38d8e5c13e768f1be16956beed3f496eae071abb4,NG-ADM-000187,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000187,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:96ddcb8ae1cbb8458129aea601d30fed51a177d099ca62a071dadaaeb295a004,SHARED_REFERENCE
admgeomassign:nngla:f357aaac7a7033ca1982da587838d47bbce184e456f6b4a52d1bda30def6d950,NG-ADM-000188,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000188,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:a73ee5acfa5c0d2329e65800caf65ba87476264a0c25789b94e5b98330ace505,SHARED_REFERENCE
admgeomassign:nngla:5ff3b2d40cec32fb432cd8a1012c0cafa87c1c8aecf0a85a4a227a3b47d21e7c,NG-ADM-000189,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000189,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:a7f9ee8400a4fa558067edaaae7db1eabd51b026379698b134ebe10a3c1b5f3d,SHARED_REFERENCE
admgeomassign:nngla:631bbd82b4f5eeed6e8222a022093244fe705e842d0ab48be195950d29f0839c,NG-ADM-000190,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000190,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:f5ffa4957c38f80b3adb8d9e9219d433bb775a6f8f4dbe2960b05f8f704ba33d,SHARED_REFERENCE
admgeomassign:nngla:de527d3f2fd5be423be9eb1fb66e4e22dfd943e4d00e1954e30140b948328b22,NG-ADM-000191,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000191,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:3760d02864c60a45f81cea2af871669076393caa3a9cea04303a6d3a8c1741d8,SHARED_REFERENCE
admgeomassign:nngla:303e80fa7c5eb013a014d85c518603cc1946561e878e0e9106853bfcb903d929,NG-ADM-000192,ADMINISTRATIVE_BOUNDARY,p006.7.11.11:administrative-boundary:NG-ADM-000192,,PENDING_GOVERNED_LIVE_RESERVATION,1,2026-08-22,,QUALIFIED_LEGALIZED_PENDING_LIVE_ASSOCIATION,admlegal:nngla:b941f09e92931e2c08550bf5c6d73e3e42beff67fef25dda8adbfb8cc4e54629,SHARED_REFERENCE
