reference_candidate_id,source_place_code,place_id,canonical_name,place_type_code,region_code,parent_source_place_code,longitude,latitude,crs_code,sovereign_part_id,supporting_spatial_point_id,support_distance_m,placement_basis,geometry_role_code,geometry_reservation_key,geometry_id,geometry_id_state,spatial_assignment_status,outcome_status,exception_code,runtime_mode,runtime_effect_scope,publication_status,legal_boundary_status
placeref:nngla:bca54a09374d27b7e475a99b2428f1eb09633bc53372a2586c7c04a2a308596f,NGP-000547,NG-PLC-000547,Marenya,TOWN,NGR-07,NGP-000520,42.529000000,3.602169000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000851,28369.644,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000520:POLICY=TOWN:ATTEMPT=0:SUPPORT=NG-SPT-000851,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000547,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:86799fe69c13f104da4f970575c204529fc01a662cf54ffd5f9474d85bcf4c30,NGP-000548,NG-PLC-000548,Marenza,TOWN,NGR-07,NGP-000520,42.473174000,3.690246000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000884,26640.720,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000520:POLICY=TOWN:ATTEMPT=0:SUPPORT=NG-SPT-000884,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000548,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:9f9685ef1925ac3cbb49fb4ada297b0b2df44f556591a2fcfb192f79bf42dafc,NGP-000549,NG-PLC-000549,Pearlstrand,TOWN,NGR-07,NGP-000520,42.816775000,3.469097000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000851,14406.852,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000520:POLICY=TOWN:ATTEMPT=1:SUPPORT=NG-SPT-000851,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000549,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:0d31fcd2ed6cdc566301a18769aad05a68b1370df80573d0f25abccf30d69a47,NGP-000550,NG-PLC-000550,Suncove,TOWN,NGR-07,NGP-000520,42.508275000,3.506947000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000851,23728.781,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000520:POLICY=TOWN:ATTEMPT=0:SUPPORT=NG-SPT-000851,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000550,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:b53c89f8c9c80b64229ef182e4cb46f336cf301e6f817c688653dd50ee262e84,NGP-000551,NG-PLC-000551,Mistral Bay,TOWN,NGR-07,NGP-000520,42.297419000,4.039352000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000884,23078.295,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000520:POLICY=TOWN:ATTEMPT=0:SUPPORT=NG-SPT-000884,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000551,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:64b9842948d4a0060f79b1cfc6130798799429a5645ac6464a3152657a7ffe80,NGP-000552,NG-PLC-000552,Cliffhaven,TOWN,NGR-07,NGP-000521,42.042286000,4.596863000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000948,21885.153,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000521:POLICY=TOWN:ATTEMPT=0:SUPPORT=NG-SPT-000948,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000552,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:a1c2d50a817543fc81ce15a44a80cf5b36d26359e25f1553311c125ded56c1b2,NGP-000553,NG-PLC-000553,Coralstep,TOWN,NGR-07,NGP-000521,41.948338000,4.622714000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000948,11249.019,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000521:POLICY=TOWN:ATTEMPT=1:SUPPORT=NG-SPT-000948,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000553,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:166eb898be7d38de5fe27cf3527c9ea68b6125f1d6b96b99234b2b636e090925,NGP-000554,NG-PLC-000554,Windport,TOWN,NGR-07,NGP-000521,42.124034000,4.400804000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000917,23893.030,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000521:POLICY=TOWN:ATTEMPT=0:SUPPORT=NG-SPT-000917,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000554,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:803e110577cb2e91a76bfad2c4f9585f3b001899e2cc789346f23b27af3bd7e2,NGP-000555,NG-PLC-000555,White Dune,TOWN,NGR-07,NGP-000521,42.368489000,4.267480000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000917,9952.121,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000521:POLICY=TOWN:ATTEMPT=2:SUPPORT=NG-SPT-000917,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000555,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:eaf61469ba99e231940bb39b2bd30ef75d0e6d34a4eff9395486158b0785f4a7,NGP-000556,NG-PLC-000556,Blue Cape,TOWN,NGR-07,NGP-000521,42.512608000,4.284331000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000918,21077.948,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000521:POLICY=TOWN:ATTEMPT=5:SUPPORT=NG-SPT-000918,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000556,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:156c7c4b7d4c5f09560fd651391b0c5205ff84bf8dd7bb9b1fe8fc55370cdfd2,NGP-000557,NG-PLC-000557,Coral Bay East,TOWNSHIP,NGR-07,NGP-000519,42.417187000,4.420476000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000917,24085.354,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000519:POLICY=TOWNSHIP:ATTEMPT=0:SUPPORT=NG-SPT-000917,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000557,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:5d87aabcf587abe925f9b8784b4c0e3b95f280ec4afa423e9eb3cc95eb7af7c9,NGP-000558,NG-PLC-000558,Azura Point,TOWNSHIP,NGR-07,NGP-000519,42.350596000,4.341134000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000917,12583.213,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000519:POLICY=TOWNSHIP:ATTEMPT=0:SUPPORT=NG-SPT-000917,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000558,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:a642cb2ce9b9f42dfdb2ef755e9f95238c630dbdd9b9b4aaf322a519a0a3e61e,NGP-000559,NG-PLC-000559,Reefline,TOWNSHIP,NGR-07,NGP-000519,42.443779000,4.295485000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000917,18778.295,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000519:POLICY=TOWNSHIP:ATTEMPT=0:SUPPORT=NG-SPT-000917,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000559,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:84e4e3ff2fdcf8e33d77a4e498cb7cebc14d67a839155fcff5fdc845862f4b50,NGP-000560,NG-PLC-000560,El-Maren South,TOWNSHIP,NGR-07,NGP-000520,42.742363000,3.970576000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000885,16053.036,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000520:POLICY=TOWNSHIP:ATTEMPT=0:SUPPORT=NG-SPT-000885,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000560,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:a81e955be476500f91165817f215a87c79cc9f64323e9184082ead1d810baf72,NGP-000561,NG-PLC-000561,Marenya Cross,TOWNSHIP,NGR-07,NGP-000520,42.570923000,3.787091000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000885,15186.289,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000520:POLICY=TOWNSHIP:ATTEMPT=0:SUPPORT=NG-SPT-000885,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000561,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:002635d3fafd448205a86b7bd93af4d443104405e6f5053b125d56a8a9c79283,NGP-000562,NG-PLC-000562,Pearl Row,TOWNSHIP,NGR-07,NGP-000520,42.862488000,3.788615000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000885,18677.639,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000520:POLICY=TOWNSHIP:ATTEMPT=0:SUPPORT=NG-SPT-000885,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000562,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:5c5e9597071251eed06c4bafaa23793a411ce02fbab4732ac53731899ea8fcce,NGP-000563,NG-PLC-000563,Seacliff Lower,TOWNSHIP,NGR-07,NGP-000521,42.259739000,4.413026000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000917,17986.872,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000521:POLICY=TOWNSHIP:ATTEMPT=1:SUPPORT=NG-SPT-000917,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000563,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:447773183817bbdab4224b35d93607fccaf9064283d2c6d3882e48b79b6002b2,NGP-000564,NG-PLC-000564,Windport Gate,TOWNSHIP,NGR-07,NGP-000521,42.234660000,4.688477000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000949,5328.367,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000521:POLICY=TOWNSHIP:ATTEMPT=2:SUPPORT=NG-SPT-000949,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000564,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:24573a201ca76bbc8503c7fd71896221c3e8a41f995e04b6b84bbeda8721e069,NGP-000565,NG-PLC-000565,Blue Cape End,TOWNSHIP,NGR-07,NGP-000521,42.135605000,4.508237000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000949,24287.798,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000521:POLICY=TOWNSHIP:ATTEMPT=0:SUPPORT=NG-SPT-000949,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000565,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:b584921986012b1f5268c81c4bfe2d9a3e02f2093819242447cbe94bb8c44773,NGP-000566,NG-PLC-000566,Old Azura,VILLAGE,NGR-07,NGP-000542,41.986703000,4.361830000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000916,18576.212,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000542:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000916,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000566,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:02ec781a0976e41b50489fcadb4cc8ee1153457c764667b40e9f4881f234b307,NGP-000567,NG-PLC-000567,Azura Cove,VILLAGE,NGR-07,NGP-000542,42.020269000,4.471625000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000948,28542.054,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000542:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000948,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000567,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:0def27d8ba524a73389517f6c56fefe94ec848e45df638d38858a7876cf96497,NGP-000568,NG-PLC-000568,Upper Lysaven,VILLAGE,NGR-07,NGP-000543,42.379568000,4.350420000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000917,15503.592,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000543:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000917,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000568,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:5e5a40ba91730daa9f32dac4d15a01ff8338135c90fea1a0c399661ef87d159b,NGP-000569,NG-PLC-000569,Lysaven Beach,VILLAGE,NGR-07,NGP-000543,42.524661000,4.411642000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000918,26286.291,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000543:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000918,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000569,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:6a32a846116bfe699a69b46850a5522c3d5e78e7ef5480e28e3b8448692378e1,NGP-000570,NG-PLC-000570,East Reefcross,VILLAGE,NGR-07,NGP-000544,42.091430000,3.944522000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000884,24345.537,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000544:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000884,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000570,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:d6e7aa93893e54ec44fbb7067563714400b6cc4afcb5b6e925a5978c57739aec,NGP-000571,NG-PLC-000571,Reefcross Palm,VILLAGE,NGR-07,NGP-000544,42.055814000,4.048220000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000916,31428.309,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000544:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000916,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000571,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:94cc0567176bae9e8a88799fe95c980502e7d9cfda96ca70d1b51f1c832ed315,NGP-000572,NG-PLC-000572,Lower Bellamar,VILLAGE,NGR-07,NGP-000545,42.176809000,4.744796000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000949,13976.371,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000545:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000949,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000572,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:ab6f382ae6e9e8ae97b45433ba96df28ce6adf378c9eab3ff9859adbb3cbfb81,NGP-000573,NG-PLC-000573,Bellamar Creek,VILLAGE,NGR-07,NGP-000545,42.111276000,4.696825000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000949,18892.695,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000545:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000949,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000573,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:d27e6c8b389097edb27e2977dc7ab45ec42b6aff90279f36dd1f956d61209f46,NGP-000574,NG-PLC-000574,South Seaglass,VILLAGE,NGR-07,NGP-000546,41.841748000,4.370989000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000916,13326.291,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000546:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000916,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000574,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:5171682a3e73ba5e256fb0b4c30de0f0c284be827f4d2f8ca4bc5522047f9b93,NGP-000575,NG-PLC-000575,Seaglass Point,VILLAGE,NGR-07,NGP-000546,41.847487000,4.406970000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000916,17228.589,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000546:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000916,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000575,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:9b92d0899382715f8043f64e60c18c059ee2b899ee46e2f4fd10dd1950b3be98,NGP-000576,NG-PLC-000576,Marenya Strand,VILLAGE,NGR-07,NGP-000547,42.629740000,3.667812000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000885,19906.203,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000547:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000885,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000576,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:1dfca71ce6d13b57e8b9575f3424c9753093c747ccae4a15e292b54d29c27ce7,NGP-000577,NG-PLC-000577,Marenya Reef,VILLAGE,NGR-07,NGP-000547,42.515927000,3.559138000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000851,26136.904,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000547:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000851,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000577,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:e4213ea68c8032ef951469ad9e667d8b794bb1f749a899e8d0ae00b13879c7fb,NGP-000578,NG-PLC-000578,North Marenza,VILLAGE,NGR-07,NGP-000548,42.506025000,3.721024000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000885,24838.426,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000548:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000885,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000578,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:b0d1fbff81154afef803b8735403e6f5856ab2d32431a8c6e78df25e8a5e6eaa,NGP-000579,NG-PLC-000579,Marenza Bay,VILLAGE,NGR-07,NGP-000548,42.472234000,3.562169000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000850,27056.779,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000548:POLICY=VILLAGE:ATTEMPT=1:SUPPORT=NG-SPT-000850,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000579,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:4eec35f73a9f2e93643f0b6b1f2cd2c60bc2ce850fae823576d1672a613e432e,NGP-000580,NG-PLC-000580,Pearlstrand Lagoon,VILLAGE,NGR-07,NGP-000549,42.766860000,3.447391000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000851,8372.435,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000549:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000851,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000580,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
placeref:nngla:34185aa56b16893c2114b875e030c2210d7acf2bc16528c3ba782d5342f6f2c2,NGP-000581,NG-PLC-000581,Pearlstrand Walk,VILLAGE,NGR-07,NGP-000549,42.826428000,3.612160000,NG-CRS-EPSG4326,NG-SOV-PART-000001,NG-SPT-000851,26260.636,DETERMINISTIC_PARENT_ORBIT:PARENT=NG-PLC-000549:POLICY=VILLAGE:ATTEMPT=0:SUPPORT=NG-SPT-000851,PLACE_REFERENCE_POINT,p006.7.11.10:place-reference:NG-PLC-000581,,PENDING_GOVERNED_LIVE_RESERVATION,QUALIFIED_PENDING_LIVE_ASSOCIATION,QUALIFIED,,production,SHARED_REFERENCE,NOT_PUBLISHED,NOT_ADMINISTRATIVE_OR_LEGAL_BOUNDARY
