subject_id,record_family,display_name,geometry_reference,naming_status,lifecycle_status,spatial_status,geometry_publication_status
NG-PLC-000591,PLACE,Windport Cliff,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000592,PLACE,White Dune Wind,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000593,PLACE,White Dune Terrace,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000594,PLACE,Blue Cape Sail,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000595,PLACE,Blue Cape Sands,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000596,PLACE,Palm Basket,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000597,PLACE,Coral Market,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000598,PLACE,Tide Cross,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000599,PLACE,Pearl Exchange,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000600,PLACE,Sailmakers' Gate,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000601,PLACE,BlueHarbor Trade Park,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000602,PLACE,Coral Foods Estate,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000603,PLACE,Merava Bay,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000604,PLACE,Azure Palms,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000605,PLACE,Crescent Reef,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000606,PLACE,Lysara Key,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000607,PLACE,Bellamar Isle,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000608,PLACE,White Sail Island,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000609,PLACE,Port Meridian,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000610,PLACE,Sabarin,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000611,PLACE,Tidecross,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000612,PLACE,New Moriah,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000613,PLACE,Meridian Central,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000614,PLACE,Docklands,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000615,PLACE,Customs Quarter,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000616,PLACE,Gulf Exchange,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000617,PLACE,Old Shipyard,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000618,PLACE,Freeport Ward,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000619,PLACE,Harbor Nine,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000620,PLACE,East Terminal,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000621,PLACE,Sabarin Heights,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000622,PLACE,Anchor Park,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000623,PLACE,Tidegate,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000624,PLACE,New Lisbon,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000625,PLACE,Mariner's Rest,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000626,PLACE,Saltmeadow,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000627,PLACE,Moriah Gardens,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000628,PLACE,Southpoint,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000629,PLACE,Pelican Bay,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000630,PLACE,Trosshaven,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000631,PLACE,Beacon Ridge,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000632,PLACE,Estuary View,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000633,PLACE,Sabara,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000634,PLACE,Sabhira,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000635,PLACE,Gulfstone,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000636,PLACE,Moriah Port,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000637,PLACE,Varekh,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000638,PLACE,Saltcross,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000639,PLACE,Estuary Ford,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000640,PLACE,Tidelock,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000641,PLACE,Cormorant Bay,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000642,PLACE,Mangrove End,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000643,PLACE,El Mora,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000644,PLACE,Trossport,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000645,PLACE,Varnmouth,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000646,PLACE,Beacon Wells,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000647,PLACE,Crescent Gulf,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000648,PLACE,Sabarin East,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000649,PLACE,Sabara Wharf,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000650,PLACE,Gulf Junction,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000651,PLACE,Tidecross South,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000652,PLACE,Tidelock Row,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000653,PLACE,Mangrove Gate,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000654,PLACE,New Moriah North,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000655,PLACE,Tross Line,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000656,PLACE,Beacon Cross,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000657,PLACE,Old Sabara,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000658,PLACE,Sabara Quay,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000659,PLACE,Upper Sabhira,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000660,PLACE,Sabhira Creek,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000661,PLACE,East Gulfstone,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000662,PLACE,Gulfstone Reach,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000663,PLACE,Lower Moriah Port,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000664,PLACE,Moriah Port Salt,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000665,PLACE,South Varekh,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000666,PLACE,Varekh Point,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000667,PLACE,Saltcross Dock,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000668,PLACE,Saltcross Flats,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000669,PLACE,North Estuary Ford,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000670,PLACE,Estuary Ford Estuary,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000671,PLACE,Tidelock Lock,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000672,PLACE,Tidelock Bank,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000673,PLACE,West Cormorant Bay,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000674,PLACE,Cormorant Bay Mangrove,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000675,PLACE,Mangrove End Anchorage,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000676,PLACE,Mangrove End Bend,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000677,PLACE,Old El Mora,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000678,PLACE,El Mora Gulf,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000679,PLACE,Trossport Jetty,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000680,PLACE,Trossport Inlet,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000681,PLACE,Upper Varnmouth,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000682,PLACE,Varnmouth Reach,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000683,PLACE,Beacon Wells North,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000684,PLACE,Beacon Wells Shore,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000685,PLACE,Crescent Gulf Sands,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000686,PLACE,Crescent Gulf Yard,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000687,PLACE,Spice Basket,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000688,PLACE,Gulf Market,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000689,PLACE,Anchor Exchange,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000690,PLACE,Mangrove Cross,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000691,PLACE,Customs Gate,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000692,PLACE,Meridian Free Zone,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000693,PLACE,Gulf Shipworks Estate,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000694,PLACE,Pearl Estuary,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000695,PLACE,Mariner's Key,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000696,PLACE,Saffron Coast,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000697,PLACE,Moriah Key,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000698,PLACE,Tross Isle,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000699,PLACE,Pelican Key,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-PLC-000700,PLACE,Meridian Island,,PROPOSED,QUALIFIED_PENDING_LIVE_ASSOCIATION,,NOT_PUBLISHED
NG-ADM-000001,ADMINISTRATIVE_AREA,Orivane Capital Territory,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000002,ADMINISTRATIVE_AREA,Aelvar Highlands,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000003,ADMINISTRATIVE_AREA,Vondrel Plateau,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000004,ADMINISTRATIVE_AREA,Nyara Basin,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000005,ADMINISTRATIVE_AREA,Tekhara Rainbelt,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000006,ADMINISTRATIVE_AREA,Barazin Drylands,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000007,ADMINISTRATIVE_AREA,Lysaran Coast,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000008,ADMINISTRATIVE_AREA,Sabaran Gulf,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000009,ADMINISTRATIVE_AREA,Orivane,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000010,ADMINISTRATIVE_AREA,Bellwether,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000011,ADMINISTRATIVE_AREA,New Carrow,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000012,ADMINISTRATIVE_AREA,East Meridian,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000013,ADMINISTRATIVE_AREA,Orivane Central,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000014,ADMINISTRATIVE_AREA,Civic Crescent,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000015,ADMINISTRATIVE_AREA,Parliament Hill,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000016,ADMINISTRATIVE_AREA,Meridian Exchange,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000017,ADMINISTRATIVE_AREA,Old Orivane,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000018,ADMINISTRATIVE_AREA,Northmere Quarter,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000019,ADMINISTRATIVE_AREA,Embassy Arc,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000020,ADMINISTRATIVE_AREA,University Ring,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000021,ADMINISTRATIVE_AREA,Maple Junction,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000022,ADMINISTRATIVE_AREA,South Bell,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000023,ADMINISTRATIVE_AREA,Orchard End,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000024,ADMINISTRATIVE_AREA,Carrowfield,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000025,ADMINISTRATIVE_AREA,West Carrow,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000026,ADMINISTRATIVE_AREA,Low Crescent,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000027,ADMINISTRATIVE_AREA,Meridian Gate,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000028,ADMINISTRATIVE_AREA,Railview,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000029,ADMINISTRATIVE_AREA,Eastbank,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000030,ADMINISTRATIVE_AREA,Eastline Industrial Park,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000031,ADMINISTRATIVE_AREA,Capital Logistics Zone,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000032,ADMINISTRATIVE_AREA,Northgate,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000033,ADMINISTRATIVE_AREA,Caelith,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000034,ADMINISTRATIVE_AREA,Skeldrun,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000035,ADMINISTRATIVE_AREA,Pinebarrow,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000036,ADMINISTRATIVE_AREA,Crown Steps,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000037,ADMINISTRATIVE_AREA,Highgate Core,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000038,ADMINISTRATIVE_AREA,Observatory Ward,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000039,ADMINISTRATIVE_AREA,Foundry Terrace,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000040,ADMINISTRATIVE_AREA,Old Switchback,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000041,ADMINISTRATIVE_AREA,Alpine Exchange,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000042,ADMINISTRATIVE_AREA,Northgate University District,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000043,ADMINISTRATIVE_AREA,Cloudline,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000044,ADMINISTRATIVE_AREA,Lower Caelith,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000045,ADMINISTRATIVE_AREA,Glen Kael,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000046,ADMINISTRATIVE_AREA,Passfield,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000047,ADMINISTRATIVE_AREA,South Skeldrun,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000048,ADMINISTRATIVE_AREA,Icebrook,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000049,ADMINISTRATIVE_AREA,Mill Crag,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000050,ADMINISTRATIVE_AREA,East Pinebarrow,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000051,ADMINISTRATIVE_AREA,Woodcutters' Line,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000052,ADMINISTRATIVE_AREA,Briar Junction,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000053,ADMINISTRATIVE_AREA,Cloudworks Industrial Park,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000054,ADMINISTRATIVE_AREA,Granite Rail Estate,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000055,ADMINISTRATIVE_AREA,Vondara,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000056,ADMINISTRATIVE_AREA,Greenbarrow,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000057,ADMINISTRATIVE_AREA,Kestrel Plain,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000058,ADMINISTRATIVE_AREA,Solmere,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000059,ADMINISTRATIVE_AREA,Vondara Central,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000060,ADMINISTRATIVE_AREA,Grain Exchange,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000061,ADMINISTRATIVE_AREA,Copperleaf Ward,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000062,ADMINISTRATIVE_AREA,Makers' Quarter,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000063,ADMINISTRATIVE_AREA,East Viaduct,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000064,ADMINISTRATIVE_AREA,Old Granary,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000065,ADMINISTRATIVE_AREA,Innovation Loop,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000066,ADMINISTRATIVE_AREA,Grand Station,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000067,ADMINISTRATIVE_AREA,Vondel Junction,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000068,ADMINISTRATIVE_AREA,Meadow Junction,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000069,ADMINISTRATIVE_AREA,Grainview,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000070,ADMINISTRATIVE_AREA,Kestrel East,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000071,ADMINISTRATIVE_AREA,Windmill Row,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000072,ADMINISTRATIVE_AREA,Broadacre South,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000073,ADMINISTRATIVE_AREA,Solmere Gate,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000074,ADMINISTRATIVE_AREA,Ashkar Cross,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000075,ADMINISTRATIVE_AREA,Cider Station,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000076,ADMINISTRATIVE_AREA,Vondara AgroTech Park,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000077,ADMINISTRATIVE_AREA,Kestrel Freight Estate,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000078,ADMINISTRATIVE_AREA,Silvermere,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000079,ADMINISTRATIVE_AREA,Nyandor,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000080,ADMINISTRATIVE_AREA,Reedhaven,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000081,ADMINISTRATIVE_AREA,Lakemarch,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000082,ADMINISTRATIVE_AREA,Silvermere Central,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000083,ADMINISTRATIVE_AREA,Lakefront Exchange,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000084,ADMINISTRATIVE_AREA,Reedbank Ward,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000085,ADMINISTRATIVE_AREA,Canal Quarter,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000086,ADMINISTRATIVE_AREA,Old Ferry,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000087,ADMINISTRATIVE_AREA,Civic Isles,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000088,ADMINISTRATIVE_AREA,Museum Reach,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
NG-ADM-000089,ADMINISTRATIVE_AREA,West Quays,,GAZETTED,ACTIVE,LEGALIZED,NOT_PUBLISHED
