coordinate_occurrence_id,source_file_id,source_record_id,parent_object_type,parent_object_id,geometry_role,ring_id,vertex_sequence,source_longitude_text,source_latitude_text,source_longitude_numeric,source_latitude_numeric,crs_source_code,source_version
coordocc:nngla:0ec6f3cf4c410e4ad7112ffa8f0770e40bb8b1932da6079879c3ac3950c305e5,NG-SPFILE-012,row:99:vertex::5,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,5,31.914942,6.353144,31.914942,6.353144,UNDECLARED_IN_ROW,1
coordocc:nngla:c8bc35ecf033ceebac35f7e22f2e99013383ce7023af927856e3987a022601d3,NG-SPFILE-012,row:100:vertex::6,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,6,32.085774,6.208291,32.085774,6.208291,UNDECLARED_IN_ROW,1
coordocc:nngla:abd7153d8732a5efe0824cd948bbb6591de5006b84e625dc392054ce823ab4e9,NG-SPFILE-012,row:101:vertex::7,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,7,32.207479,6.098375,32.207479,6.098375,UNDECLARED_IN_ROW,1
coordocc:nngla:4f7627205c76cb68a9b50eed9386b40d613034279e146f60f6218f7abb5db7fe,NG-SPFILE-012,row:102:vertex::8,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,8,32.25,6.05,32.25,6.05,UNDECLARED_IN_ROW,1
coordocc:nngla:b7c7e1838a93a9ca9dacbb72b7c601c711023d8f83be460606df646e7de6e3e9,NG-SPFILE-012,row:103:vertex::9,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,9,32.298199,6.010663,32.298199,6.010663,UNDECLARED_IN_ROW,1
coordocc:nngla:8015b4ee456c0ce866f46a9ad7f15d033973de4047206d86260f3ecd98c89b7b,NG-SPFILE-012,row:104:vertex::10,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,10,32.425443,5.913166,32.425443,5.913166,UNDECLARED_IN_ROW,1
coordocc:nngla:eede0ee29dfb1ad7ebe5a12a42752fa6272fc9fadcac62381cb199d2d1415ee8,NG-SPFILE-012,row:105:vertex::11,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,11,32.600508,5.781301,32.600508,5.781301,UNDECLARED_IN_ROW,1
coordocc:nngla:8618dc37fae6e40d2ba37ebead27ee72d85a55d2052c3b293b7830d6fca82441,NG-SPFILE-012,row:106:vertex::12,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,12,32.792053,5.638707,32.792053,5.638707,UNDECLARED_IN_ROW,1
coordocc:nngla:2c697f83c973cfb9e2bdd884e30c47ba776c491be3adff52940b355e802199a2,NG-SPFILE-012,row:107:vertex::13,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,13,32.968592,5.508822,32.968592,5.508822,UNDECLARED_IN_ROW,1
coordocc:nngla:6de1cedf2344b4b00df8207626361e4a68e1cdbc9b71b16c86a27cd5a3c30278,NG-SPFILE-012,row:108:vertex::14,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,14,33.098491,5.41489,33.098491,5.41489,UNDECLARED_IN_ROW,1
coordocc:nngla:b07209f8503324021df09ef1b66a0306c72272336324bcc9b5239ffbd6a67f3c,NG-SPFILE-012,row:109:vertex::15,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,15,33.15,5.38,33.15,5.38,UNDECLARED_IN_ROW,1
coordocc:nngla:3e3a25b013b9f5ea1e624100a61b44d1e266187d1629c9ba6ed77eb1a3e239f2,NG-SPFILE-012,row:110:vertex::16,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,16,33.212479,5.341981,33.212479,5.341981,UNDECLARED_IN_ROW,1
coordocc:nngla:60c6f957b7e176dec972b16be44e9b7a7ba015de34a2c0e89f8c004f361c9a76,NG-SPFILE-012,row:111:vertex::17,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,17,33.380706,5.260306,33.380706,5.260306,UNDECLARED_IN_ROW,1
coordocc:nngla:27aa5473012ae37cf9d4e70dffb487f84e4c6053bdba110389e61f011e179fea,NG-SPFILE-012,row:112:vertex::18,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,18,33.613331,5.154631,33.613331,5.154631,UNDECLARED_IN_ROW,1
coordocc:nngla:d4c6244d425866d6169e92136471ff6ab89eb0968683b328028505f9eb118f09,NG-SPFILE-012,row:113:vertex::19,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,19,33.868725,5.04396,33.868725,5.04396,UNDECLARED_IN_ROW,1
coordocc:nngla:348ec46d7e5695e6ce50607ef97378073a7efd3c57d831e197a7fa88f87031f5,NG-SPFILE-012,row:114:vertex::20,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,20,34.104904,4.946486,34.104904,4.946486,UNDECLARED_IN_ROW,1
coordocc:nngla:b9030ff40a4a16f820b92696058ad1b53004f2a345ce179d0583b23ae93c7440,NG-SPFILE-012,row:115:vertex::21,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,21,34.279535,4.87959,34.279535,4.87959,UNDECLARED_IN_ROW,1
coordocc:nngla:c7bceaf1b69df3fdd06494543e899dabc41a9e61c52e8a437414abdc445f94ce,NG-SPFILE-012,row:116:vertex::22,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,22,34.35,4.86,34.35,4.86,UNDECLARED_IN_ROW,1
coordocc:nngla:22f02ac2ff2a0c445eb5ab408312d9cffcede0b890795545f209c7d5600206b4,NG-SPFILE-012,row:117:vertex::23,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,23,34.417893,4.846888,34.417893,4.846888,UNDECLARED_IN_ROW,1
coordocc:nngla:c887a57eb38cfc36b94f1dde119d453ddcca38d648bcbca2f482581245159c91,NG-SPFILE-012,row:118:vertex::24,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,24,34.590462,4.803889,34.590462,4.803889,UNDECLARED_IN_ROW,1
coordocc:nngla:5a6ac338f4ecd6b4d7f185b3d433660711e90988047bba3f9d14996ab165a958,NG-SPFILE-012,row:119:vertex::25,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,25,34.825497,4.741729,34.825497,4.741729,UNDECLARED_IN_ROW,1
coordocc:nngla:63d0428e2b10ca27fff16265ece6526410c3565360324e13c3a1ab47654cd017,NG-SPFILE-012,row:120:vertex::26,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,26,35.08089,4.671495,35.08089,4.671495,UNDECLARED_IN_ROW,1
coordocc:nngla:6ff722940542ffd80756259dcb3cc77bf34d7c8f9adb35f18effb6cae4b9437a,NG-SPFILE-012,row:121:vertex::27,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,27,35.31466,4.604735,35.31466,4.604735,UNDECLARED_IN_ROW,1
coordocc:nngla:86bb1913487d43a3b5bd2b27d909ab526ee115ca871c727a19bbb197ad361681,NG-SPFILE-012,row:122:vertex::28,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,28,35.484949,4.553448,35.484949,4.553448,UNDECLARED_IN_ROW,1
coordocc:nngla:f2d352edf362cf8ac2579e7e32bfb21b4491c65517a8b666bc30a5c1aac65433,NG-SPFILE-012,row:123:vertex::29,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,29,35.55,4.53,35.55,4.53,UNDECLARED_IN_ROW,1
coordocc:nngla:382c2f5b63cfb1daf194e96f991c568f32a621244eac8d170f920ed1ece94f06,NG-SPFILE-012,row:124:vertex::30,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,30,35.622199,4.523092,35.622199,4.523092,UNDECLARED_IN_ROW,1
coordocc:nngla:2c63c2a9eb9b3a50b16a18c565448783de971ae04392440d8793cf419183ba88,NG-SPFILE-012,row:125:vertex::31,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,31,35.80511,4.490239,35.80511,4.490239,UNDECLARED_IN_ROW,1
coordocc:nngla:d425a51ba72d2524b27b3ba1091cd6b7585751e92c98e894147c0f50b3d0e4f8,NG-SPFILE-012,row:126:vertex::32,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,32,36.054008,4.439806,36.054008,4.439806,UNDECLARED_IN_ROW,1
coordocc:nngla:c3873c5e71601ba7993ab3ab3534363499f4a21182590e83245be93e1258882c,NG-SPFILE-012,row:127:vertex::33,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,33,36.3243,4.380753,36.3243,4.380753,UNDECLARED_IN_ROW,1
coordocc:nngla:7776ac95c0b8bbdddf700bd04385d0303c5567b3a8637970407f34dc0c199dd3,NG-SPFILE-012,row:128:vertex::34,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,34,36.571553,4.322788,36.571553,4.322788,UNDECLARED_IN_ROW,1
coordocc:nngla:424d818e757bead3c1bbf1d36c31dfb82e483f331f6139dfaefc5821dd878b53,NG-SPFILE-012,row:129:vertex::35,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,35,36.751499,4.276365,36.751499,4.276365,UNDECLARED_IN_ROW,1
coordocc:nngla:f4b64d24577805ef19387e8fb0115a66e829ef23278f020b77e5260108f37621,NG-SPFILE-012,row:130:vertex::36,GEOGRAPHIC_FEATURE,NG-FEAT-000004,CHANNEL_CENTERLINE,,36,36.82,4.252533,36.82,4.252533,UNDECLARED_IN_ROW,1
coordocc:nngla:6887328a7b654431e121f29fd74af03dcafe6ace3c3d026a03353da790634432,NG-SPFILE-012,row:131:vertex::1,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,1,34.3,-5.827467,34.3,-5.827467,UNDECLARED_IN_ROW,1
coordocc:nngla:048e2db56487b62a304ff9668dc0b5ab12859962050af765ec3a75d44c3e7fa5,NG-SPFILE-012,row:132:vertex::2,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,2,34.283741,-5.761469,34.283741,-5.761469,UNDECLARED_IN_ROW,1
coordocc:nngla:600e791d498b605bb62a5dda243416a03948f3e89641fe46290c21b200259cc8,NG-SPFILE-012,row:133:vertex::3,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,3,34.260858,-5.589686,34.260858,-5.589686,UNDECLARED_IN_ROW,1
coordocc:nngla:05ad039100ef4ccbadfac31ccc4d2fe307edff69e7dab885bdbe1064d4850d63,NG-SPFILE-012,row:134:vertex::4,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,4,34.236554,-5.35422,34.236554,-5.35422,UNDECLARED_IN_ROW,1
coordocc:nngla:b78a0408f2dafd03ba8accbe586bc0800718e5e1027e76038b2e25942e5a043a,NG-SPFILE-012,row:135:vertex::5,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,5,34.215271,-5.097237,34.215271,-5.097237,UNDECLARED_IN_ROW,1
coordocc:nngla:febd065aae2332c4e34976d6817484112d96230ddec4d335c786a7ed6e0aa4f9,NG-SPFILE-012,row:136:vertex::6,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,6,34.200508,-4.860981,34.200508,-4.860981,UNDECLARED_IN_ROW,1
coordocc:nngla:f36505a96857d20fd5ab81a95b810c9294ccb4704ad296809cf5aec6cb6183c8,NG-SPFILE-012,row:137:vertex::7,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,7,34.194819,-4.687774,34.194819,-4.687774,UNDECLARED_IN_ROW,1
coordocc:nngla:6651f83349bd679519a89887538735fde2e3455b5e2a3e45ffb389301271ea0e,NG-SPFILE-012,row:138:vertex::8,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,8,34.2,-4.62,34.2,-4.62,UNDECLARED_IN_ROW,1
coordocc:nngla:33e0c8b14d6056dd23de39a825929d0bedc813183a92a702b44365a94ea072c4,NG-SPFILE-012,row:139:vertex::9,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,9,34.194443,-4.550979,34.194443,-4.550979,UNDECLARED_IN_ROW,1
coordocc:nngla:f822651ac687cbc6845e141d00e9cc28aaaf1a0ef5d520368dfe7649e6b8b872,NG-SPFILE-012,row:140:vertex::10,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,10,34.175221,-4.373569,34.175221,-4.373569,UNDECLARED_IN_ROW,1
coordocc:nngla:ea2c061f0d08534a045164cdd08469f9437628e66d4b17ef471a11bc057f963c,NG-SPFILE-012,row:141:vertex::11,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,11,34.147145,-4.131205,34.147145,-4.131205,UNDECLARED_IN_ROW,1
coordocc:nngla:91faaa1ad997e7e2c429e89acb0e225ac201b1cc6d3577ea95eb248437de5d40,NG-SPFILE-012,row:142:vertex::12,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,12,34.115221,-3.867299,34.115221,-3.867299,UNDECLARED_IN_ROW,1
coordocc:nngla:426ea5aef86619be572631d0e05c6b6a7bd7a30d547ad309bdfa93860b87dc9b,NG-SPFILE-012,row:143:vertex::13,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,13,34.084696,-3.625231,34.084696,-3.625231,UNDECLARED_IN_ROW,1
coordocc:nngla:9003a491904889beec031df3412a673f61155a062ca838fb2f4b829b8b431067,NG-SPFILE-012,row:144:vertex::14,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,14,34.061061,-3.448355,34.061061,-3.448355,UNDECLARED_IN_ROW,1
coordocc:nngla:19f525d5f901af808e64ceb8b17c6e3bbcb4733ad49d248800b12042ce684fcb,NG-SPFILE-012,row:145:vertex::15,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,15,34.05,-3.38,34.05,-3.38,UNDECLARED_IN_ROW,1
coordocc:nngla:db74988557f646c3ce1d28d7ae7d134f08474818e39bc377dc628726e8dd2acd,NG-SPFILE-012,row:146:vertex::16,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,16,34.055031,-3.309489,34.055031,-3.309489,UNDECLARED_IN_ROW,1
coordocc:nngla:7b06d84edba7f401ea1c866567d73d1b1ec872c5da6a62f43c5c790bcc78d662,NG-SPFILE-012,row:147:vertex::17,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,17,34.050207,-3.128915,34.050207,-3.128915,UNDECLARED_IN_ROW,1
coordocc:nngla:909d12e668a53be0683f14654f6955f76dec6a2854af56fdad5c6e22f9522c18,NG-SPFILE-012,row:148:vertex::18,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,18,34.037085,-2.882474,34.037085,-2.882474,UNDECLARED_IN_ROW,1
coordocc:nngla:76488a4e52d2f46dded331ea529ac8b3b4c856a1cca64f6bd446d48c886274ce,NG-SPFILE-012,row:149:vertex::19,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,19,34.01793,-2.614311,34.01793,-2.614311,UNDECLARED_IN_ROW,1
coordocc:nngla:3a45de71aa88a9db515f89710fc0cca60860b58b25185074cb8804807d3ca46d,NG-SPFILE-012,row:150:vertex::20,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,20,33.995892,-2.368507,33.995892,-2.368507,UNDECLARED_IN_ROW,1
coordocc:nngla:3afce6b7cb362ce31db17425c7a2912b94ae3379c6c772af2e18b6f2f1499d1c,NG-SPFILE-012,row:151:vertex::21,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,21,33.975002,-2.18908,33.975002,-2.18908,UNDECLARED_IN_ROW,1
coordocc:nngla:e9ab089af489fd9d1e290c791d506744601535c9ca7149557462c08445e546d6,NG-SPFILE-012,row:152:vertex::22,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,22,33.96,-2.12,33.96,-2.12,UNDECLARED_IN_ROW,1
coordocc:nngla:8b81c2fda1546d5161fd5693e3988cf57e8aaf4667dd97a8c9b223de46ff83ed,NG-SPFILE-012,row:153:vertex::23,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,23,33.95132,-2.022135,33.95132,-2.022135,UNDECLARED_IN_ROW,1
coordocc:nngla:cba27014b31fb043decc69b463ddf2c6b56e3c3e7978dda16f5aae6e28062c04,NG-SPFILE-012,row:154:vertex::24,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,24,33.938453,-1.769423,33.938453,-1.769423,UNDECLARED_IN_ROW,1
coordocc:nngla:1b24fdf380988c476f9e902c10db64b9a4c8a53cd8619d54ad88d30ea9740d02,NG-SPFILE-012,row:155:vertex::25,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,25,33.924349,-1.423761,33.924349,-1.423761,UNDECLARED_IN_ROW,1
coordocc:nngla:8b8e9088ac1b4de5e126ca8b5b5545503647dd6b7b5c14e0e0076dbc533088a4,NG-SPFILE-012,row:156:vertex::26,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,26,33.911579,-1.047055,33.911579,-1.047055,UNDECLARED_IN_ROW,1
coordocc:nngla:3c11e3d6ae0c205d5328cfc65336bc852f7d607e185a08b90a958273baae09c8,NG-SPFILE-012,row:157:vertex::27,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,27,33.902243,-0.701231,33.902243,-0.701231,UNDECLARED_IN_ROW,1
coordocc:nngla:84ce8f21da3442513f697febd7c0f9c242c293e4031a56bad7be4c109b68747c,NG-SPFILE-012,row:158:vertex::28,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,28,33.897967,-0.448228,33.897967,-0.448228,UNDECLARED_IN_ROW,1
coordocc:nngla:7e80805540c1195406c88f534b5f4975e4aed710d194c8cf772cb157361ac07b,NG-SPFILE-012,row:159:vertex::29,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,29,33.9,-0.35,33.9,-0.35,UNDECLARED_IN_ROW,1
coordocc:nngla:78b018f9b61f3d3cdc79ffbefa8cd70411b9b2468fcb64ceddaadbdf281babd6,NG-SPFILE-012,row:160:vertex::30,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,30,33.890231,-0.258011,33.890231,-0.258011,UNDECLARED_IN_ROW,1
coordocc:nngla:3c7ead8e0f929f7a7f071bfa187488c09e72e6cf5990e5e2c7b42e6ab5a283ac,NG-SPFILE-012,row:161:vertex::31,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,31,33.880429,-0.020589,33.880429,-0.020589,UNDECLARED_IN_ROW,1
coordocc:nngla:f73482bf953f18bfe81947023b5344eaa38e5defad59172376cff3c3d087d72d,NG-SPFILE-012,row:162:vertex::32,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,32,33.872668,0.304116,33.872668,0.304116,UNDECLARED_IN_ROW,1
coordocc:nngla:dc4c458866ddd234dd967d6ff863e6e23695b110149e5ba35757421734df105f,NG-SPFILE-012,row:163:vertex::33,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,33,33.868411,0.657949,33.868411,0.657949,UNDECLARED_IN_ROW,1
coordocc:nngla:975bebcdb47f6d054752403db866e0e8c549e9fb520e2f3b18eb8a3d8dbe70d5,NG-SPFILE-012,row:164:vertex::34,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,34,33.868359,0.982747,33.868359,0.982747,UNDECLARED_IN_ROW,1
coordocc:nngla:b68029aff22483f553c55fd9b84abb644d762c187ab00c274ae45b919a46fbb1,NG-SPFILE-012,row:165:vertex::35,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,35,33.872447,1.220335,33.872447,1.220335,UNDECLARED_IN_ROW,1
coordocc:nngla:baf909c1423f2b52126495aae9493b156a5c2a25cbcf3d69016179304358ab8e,NG-SPFILE-012,row:166:vertex::36,GEOGRAPHIC_FEATURE,NG-FEAT-000005,CHANNEL_CENTERLINE,,36,33.88,1.312533,33.88,1.312533,UNDECLARED_IN_ROW,1
coordocc:nngla:33a8dfa154396d477996ec13888f7599407f1167b9ee296650bdd10f6a8e30fd,NG-SPFILE-012,row:167:vertex::1,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,1,29.68,3.412533,29.68,3.412533,UNDECLARED_IN_ROW,1
coordocc:nngla:71b489bd5b6178f9d22ce334154b06f43f1bac84d9ab44068dadb26265d057e8,NG-SPFILE-012,row:168:vertex::2,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,2,29.740098,3.418686,29.740098,3.418686,UNDECLARED_IN_ROW,1
coordocc:nngla:8fac101ef8fb6e04adfc82bd6e786efde2b939e01144bedcec3a95efa460ba3f,NG-SPFILE-012,row:169:vertex::3,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,3,29.893619,3.415496,29.893619,3.415496,UNDECLARED_IN_ROW,1
coordocc:nngla:754ca0b092b738b109325f6b93b157be49507a4a754d23a5cc7504889cee808b,NG-SPFILE-012,row:170:vertex::4,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,4,30.102996,3.404148,30.102996,3.404148,UNDECLARED_IN_ROW,1
coordocc:nngla:ee3c30752aaeb633c67c492b1f951ad08b07810b56e34fede8a3b960e4abc670,NG-SPFILE-012,row:171:vertex::5,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,5,30.330722,3.386582,30.330722,3.386582,UNDECLARED_IN_ROW,1
coordocc:nngla:f5cf13a3da365ee5011d2d1d2adb84ae24e33c3d66647b4142e39d63722b3a57,NG-SPFILE-012,row:172:vertex::6,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,6,30.539362,3.365688,30.539362,3.365688,UNDECLARED_IN_ROW,1
coordocc:nngla:2a0305582fe24165641f5b5c6984b5f73c169da54a949aa9a06ffe103d0eb55e,NG-SPFILE-012,row:173:vertex::7,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,7,30.691556,3.345297,30.691556,3.345297,UNDECLARED_IN_ROW,1
coordocc:nngla:75d05d7f3256ec4c4e4e840dbe31af32e3b3c0f541b76d2c397b2eaed92b5985,NG-SPFILE-012,row:174:vertex::8,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,8,30.75,3.33,30.75,3.33,UNDECLARED_IN_ROW,1
coordocc:nngla:1d8b034ef314320d89a475d03d4018e55f6a22f3fabba0143fd48b9605493c27,NG-SPFILE-012,row:175:vertex::9,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,9,30.806502,3.315651,30.806502,3.315651,UNDECLARED_IN_ROW,1
coordocc:nngla:2111a17f79787464f99e7f8b865eb5bade1500f489f23468f6ce0a19c0a05e2a,NG-SPFILE-012,row:176:vertex::10,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,10,30.9532,3.283473,30.9532,3.283473,UNDECLARED_IN_ROW,1
coordocc:nngla:90e17ae526f09ec579c01b08730da1ad3ff8d2c54c9ded4f1f542492a00e5f95,NG-SPFILE-012,row:177:vertex::11,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,11,31.154149,3.241244,31.154149,3.241244,UNDECLARED_IN_ROW,1
coordocc:nngla:89b089ea05d0e377c0006614621237897d621b309dac7d05483d2d919a802f84,NG-SPFILE-012,row:178:vertex::12,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,12,31.373362,3.19655,31.373362,3.19655,UNDECLARED_IN_ROW,1
coordocc:nngla:1bafd30ae71fe4d5caa9c23275e44a122841fb3c2aa970addcfd0d632425400d,NG-SPFILE-012,row:179:vertex::13,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,13,31.574804,3.156739,31.574804,3.156739,UNDECLARED_IN_ROW,1
coordocc:nngla:2b54a2ab9165250ecde0488a909c497593b918613ec5b4f1ca51860d5a21eeaf,NG-SPFILE-012,row:180:vertex::14,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,14,31.722391,3.128917,31.722391,3.128917,UNDECLARED_IN_ROW,1
coordocc:nngla:0519a41e346291f37fc87f60abe518a2016b59c7f6c8e9dadf82af3f05f3400f,NG-SPFILE-012,row:181:vertex::15,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,15,31.78,3.12,31.78,3.12,UNDECLARED_IN_ROW,1
coordocc:nngla:c10de67426d872214700b1fbee450178a5d97343e52b7731d04043403a7d7d64,NG-SPFILE-012,row:182:vertex::16,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,16,31.829203,3.094865,31.829203,3.094865,UNDECLARED_IN_ROW,1
coordocc:nngla:f1d85ec1a6633d857e0c5fc7884605c4fd7826b2d23dc145432d6c32543b56e1,NG-SPFILE-012,row:183:vertex::17,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,17,31.96119,3.047147,31.96119,3.047147,UNDECLARED_IN_ROW,1
coordocc:nngla:86ce4dd1547e33800c9dcf86e2d2b6e60470bf6741c4ceece5700d1344eb63d3,NG-SPFILE-012,row:184:vertex::18,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,18,32.143529,2.98817,32.143529,2.98817,UNDECLARED_IN_ROW,1
coordocc:nngla:17a9d03aefac95bd6aafbe5a0de7844afd09bc917c6f68fb0377588fe7cb4201,NG-SPFILE-012,row:185:vertex::19,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,19,32.343587,2.928578,32.343587,2.928578,UNDECLARED_IN_ROW,1
coordocc:nngla:2b8d4772de6cc83b3d73c47397ec38f05cee700c10fdb585ef96ba248f78d291,NG-SPFILE-012,row:186:vertex::20,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,20,32.528478,2.878167,32.528478,2.878167,UNDECLARED_IN_ROW,1
coordocc:nngla:c80626f26969b21e38a4b047bdae9f26496899ecfdd318ba0cc1ed15635c382f,NG-SPFILE-012,row:187:vertex::21,GEOGRAPHIC_FEATURE,NG-FEAT-000006,CHANNEL_CENTERLINE,,21,32.665063,2.845886,32.665063,2.845886,UNDECLARED_IN_ROW,1
