coordinate_candidate_id,canonical_longitude,canonical_latitude,governed_crs_code,occurrence_count,land_marine_classification,canonicalization_status
coordcand:nngla:4e3e5d18f3676e84becd4ee2d50c90fea97fd20ca155dd82d39f1c043c5ff250,43.337611,3.98339,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:5239c906dd2b8c6f4bb5bd7af31b8320c959549e262580deba4d0255c7b41c21,44.799267,3.987111,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:582cc3c571a781242316f6b50be595f9e78a8a155d9dc7bf86dc1dad7e619e0e,38.370006,3.989244,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:879a494ff2842cb11beff85115506143e5d1e260ac51101808ab8391955c72a0,44.462698,4.003907,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:32a0565d74fa4ed609e1aa64790077e2752a368701c7fdddb6277356ff9174b5,44.796421,4.017863,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:2a933c2844af862bb9003b7b915866211553da0bd18b8323ef132a65e04f2b9a,43.315055,4.02344,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:1ce9065f7f0eca34d39b4aef68316b6be155fb01d1aa8cfe3639cff496635066,44.455463,4.040771,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:03e6df09d036ccc6c74f6e9d0d9342a6ceae781200d8b4e6a092800fdd3601b2,38.541448,4.045588,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:899e6961aaedcf86022869d7b231d1da71aef56e6c9a61989e662c13490aad3d,44.79128,4.04737,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:8db5def13148d19c24a0c2b999e2329b15eb8a41f10a6b1634b55c68d3b7fd3c,29.740941,4.054502,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:0ecb82545ef23e3e7d5b805368763234f75152b2c7b60ebb1ead99d115623664,43.30239,4.069919,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:007e909154da2eec876f9ea73967c6a75283ba0efdd6d633a49fb1e424745f85,44.779186,4.071713,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:0adc017a92e81af5ab4402ec5f86e3bd54e6fa288b981c3824d1f0a0ae7bc47e,44.464486,4.072504,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:ce7f5e182f4851677fd849e9bc000a2e7b36607de796b1fad188bc37c11900c2,38.668437,4.082288,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:dffe5016eb3978ad1695b8f28eb41f556160cf1de34ac0a85b8a2122b8175a3c,38.72,4.09,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:1310a1bf844828a10fb6c5e25033dc67db4b4f636c2f613a1e3eddc9fbe0e5bc,44.76751,4.094673,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:a9779d5b74f2335297d47b0f046735d6e96e8b9a15068d388cccf2e0e2786a5c,44.481515,4.097504,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:3a3dba7b8c5d77e00b4fc5497007e440b3750ca8c9863bdd0562c673c3b7af77,36.640674,4.098798,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:5127eaf8e70f9eb8d5f1ce30a7b49b05b2dba32e404a3b217ef541673042c3cd,38.770878,4.104884,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:6958ca46586e37d154ef035d95417658b0ba8b8669d4ef43fb9897f94c7b650f,43.288313,4.115481,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:0796f1c2a3b6e592885f9b18a1a79dab4581ba1828f95d459fa7f97885907c82,44.498431,4.121001,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:77cb4eb77ef6862aea248b6402802a96fe7cfdce11df63877fb902b8576b3471,44.761194,4.123361,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:a57ffc1299f4e330ca5399586072231d44bf40e1047115d3c8f76a71046ebed4,38.903223,4.138476,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:532ac4a511b1ee9a20f45bc3600e0e250b941d0ffdccac05f1f26cfe3eab142c,44.517875,4.139132,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:09a3d5efc35daff8d0c26b383a0aae70c9ee116bc09ea75f95d0690c0ce6e980,44.682222,4.142349,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:8890b80bf648b1a5d660c0d702624e12dde7ae3b1e023c59a4db29d4fa52fc8b,44.70178,4.144706,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:c83a6a3cb27e349600bc6024b7fec4d65339c836f2d7db1f1f02c6ea552ecf7f,44.666303,4.147071,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:d8a6928e6bdc8ab56c7e8e12ec53e068cba630efe42b6b95bbb1255e9d6621c9,44.750222,4.148209,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:a6a33a2ae6212324661f69ffaca499d76ee274cd96d33bc6cd4f5233d236cb80,44.540019,4.148236,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:8e0e39aa0c4e865da98f1996011ac98e9cb93bbba733d759e762327c8b6e7c51,44.650277,4.150327,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:1fd97b9473f38d8b5232deb708bdc5aa662ef5cd8e61752fb850b1d8feedf991,44.72746,4.153137,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:e78b5ff006cf0ed5ee73cb53e629794b1c68082ec36f8875d4f4877a586de0a8,29.749733,4.156158,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:1a3d5007f6a7e35faf49b1c9387b592b40b4683814d9f9c64f918780ad67ca76,43.270159,4.158392,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:d4ce99d7a61ca3646c52d1ce13d23394ea95ff9a5b5471a59b8cca983fed6403,44.634492,4.159002,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:521fe218d51f8ac575467786b51a272c8d792999df5fb44f21b2c66b35710a66,44.559363,4.159861,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:d9db20a66dbeffe18f38d98216350408c1b995d9646836eac0c671ec36e246aa,43.965230768,4.175285935,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:4f38ae01b2f815cf8fe759f7ac9068b67cf37c90a44994c94c08538560e2e623,44.617058,4.178682,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:287d282e54d2d8b89b27120e98b2f0332ae486791d2cfb34271c57b6148f0229,44.576548,4.18018,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:295e645f9090db7eb87539983ee7a24c0f4eaa4c9f24d6d00469bc255d7caa65,39.084601,4.18265,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:a446de8301ede0fb4aa2185255867669d515106e27e3c14564285c6eacadcb23,44.596385,4.191075,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:8e864259aae2fb8fa0cf6580c9a833141655fee6e505cbfbeab76bc200aac62c,43.25,4.2,NG-CRS-EPSG4326,2,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:e6c214d81e3f5e7fa7bbd6cd86d4a5c16144de56089d17b0d3ec3392d4ed4428,36.766368,4.213103,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:0fbfd31e7fb26dad051b9e0a353da063f2186f77cf7271639390b5554414b0aa,43.218591,4.223137,NG-CRS-EPSG4326,2,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:1128432b7d8217e938176f876c50b523554e9da388d5c8ea7f1006eb0f560fbc,39.282531,4.229472,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:78d645a63fc8e908b136be41c66382efe6da5a9cc8d4c5a05047067a369d512a,43.19035,4.25117,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:8366a7dbb6e44278628f999b1a3d9d760ca27c2d9f35079a5894f5f1865d562d,30.1,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:6fc03676e8af612baff420d91a1f30ac1a29b2404befbe9f4bbf8344ab87d358,30.52,4.252533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:5c028eae9bbf36e66c8f2901f40e4d7e872ce472b0922ee2bf3c33b6873a606e,30.94,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:5d52b4ea950612be931db28271a59b3583113c4ca7d8f73b30664fa177b85394,31.36,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:4529edb8f5a45fb74e2b87ed9d070979796d729a4e3a8a39a47266a597b1c594,31.78,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:0920a99809f91dc4e343f6e515021eea92690a55f0f7d5931bf3a6aa6322b9a0,32.2,4.252533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:6287d96dbd49b580a34beabb61c343b42e0f616bfa8bf0aeb58d415185d184eb,32.62,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:1376515b4700cffcd2dd418fd05093a32e6c1aae15f69df012ced4a9e0edc1e2,33.04,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:1dc3b52e2f5f91fc2594bb79f206e90c73f4de1df1a914378df3d1fac600a8b4,33.46,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:c83f4175413551cfecfe219f55de5654ddfa8d08bf01ca0916721e9f2e30c545,33.88,4.252533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:b7529faae58f5494898791a7870bca59ea65ef0b12c9c93a2a094f81917c968b,34.3,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:459f64faf49e7612b4b44ed53cba7c54a59706f2e5c74e1382b3b6dbed480471,34.72,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:370970063b7bb92eb72359252e946808ae9f23e13e1a009882d5c3bf3c1b71aa,35.14,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:fdc673539273a52b72c5a32871cea5087ed951e1ce6877f430cd8c8e20b21e3c,35.56,4.252533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:3fe8882bbac9e5c53e48a951e14279b50227dea0ced277cc87e642cab66f3f01,35.98,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:c1856a936ca6a23e25859f91584e5512dbbe35f1bb7c923a9118713b9a406da3,36.4,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:add6c430dffc9a2a77741a40d4996ded0bf5ee831fc797be6131da967112be4d,36.82,4.252533,NG-CRS-EPSG4326,6,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:1feaded201b3e5d92ab5f9dc0b2f0e6eb5714c040be276d702d45079c6a0c59f,37.24,4.252533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:c1fb1ec81feab96daa3ae7c0f59e294546ca92b3042640f4e174529b6bb46444,37.66,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:82b173bb28f3a67c1bee40be7b2aed69c59a18c92dd49b97cb339d7207bf59f9,38.08,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:12015a6471415d6d7a3e163fe99618da5d01d3a5dc6f36fe47accc9e25d2db1f,38.5,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:d61ec051b75c6e561efca0ee95f9272f76301d0d8962b934d4edb3f4b8009277,38.92,4.252533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:4023b63869f8604221e398f0624ef6885bee26945a68f8c536eb8b7727eee15a,39.34,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:d64ef83a840e87fa555a8e91829f500b5aec1c13106c284cae6ebc9b0e47306b,39.76,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:d000637c5e22f84a522e84e06cd17e268378047825603ce43011ca8804290cb7,40.18,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:e76d0e6e130dfd3beb7b5740ae59be05db99b16defcfb473cb9f7cbb3bb77428,40.6,4.252533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:9c471f71d0dbb06ad27ebf08c8795237af83e8634875e303c906127bc4554b89,41.02,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:8bbff5d9645c55458e6e587ad29cbb47bf4105826557f2e8e034a5ae3cea7e37,41.44,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:328bb1c4b7c696eb900c84c13088c4400ededdb502586ed750bdf99cb878596b,41.86,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:ea1e00fc1576baaff719616b539fc28c73245ec97bda1c6b9f22c5da7f1ab62a,42.28,4.252533,NG-CRS-EPSG4326,5,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:445150f0773c1ee1aa1481338929cf9a5fdd0af264e4c90936a9e1171eff20cb,42.7,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:f653b5beae5ac7f2e29dd753e9e94ea63ef6cc0563a0bf286b9b7b970af9af9a,43.12,4.252533,NG-CRS-EPSG4326,3,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:f21b3345142faa9d91902f78a7e6e1d7f015e0bc8ff822997317295eb1b6297b,29.763901,4.256436,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:4ce74d7f90d02b3ac523f382aa6de80fff3fe11e46a3a099927bd6bae32c86e2,39.464477,4.271245,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:4c7015470ab78b97a3d74ba435cadccfefa4a1f058fc7ab1eaca82a8fdf6e2f3,36.751499,4.276365,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:6623f4f23edb0c5d210d086b5eb5ef3b5b4c3faa4b3f59a9f7b3d98d8990cb62,43.165663,4.284696,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:efdbeadc3ca0cbb638f08f551cb8ec7d0977675b3b62f2a2d3823865ffd19799,39.597846,4.300511,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:0241b9175a9512beeef0d3e9551cdc74f23716df5d7d7a4b6c5af71e46e5c4c6,39.703861,4.305408,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:92403b23a79033144cf4b90e6268ac8e3808b83e09479a5db5ce97d99838f975,39.65,4.31,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:6dc531d6a2881d35f5e69dfaf9f96275eeb5ee8db246ab2b94adc3543bfe2f16,39.840568,4.312553,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:a227d5cb4bf009566bbcf8cae2109fe4d097c6461484ade36f9994a679ae5456,43.138854,4.314943,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:c4724214006fd92cad490a7a39273ae544018061bb655062d7dacbd5e6116874,36.571553,4.322788,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:1edb1f6bde38cf65d286c85e4299488cbcc86db3afe193ac05022278e0f3e286,40.026687,4.329285,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:34d75792efb89c9f10e47e20f608b40f2dd9f765e0e86b03870a9f975c3e4393,36.888815,4.335643,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:5132c396c8fa3a6988f58e3412e03f3fa91f747d7882f2adb43a2b770fc27a52,43.10626,4.336248,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:cfa287532b2ec5b182019c9f8ced0ef7bc37ec964b2b5f6b4150b7d71ee05f96,40.228873,4.352696,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:c50cbb4d2b59b8e2f0998115f06e1d9b16bd0bff5e4a4178c2d8bc620d65308f,43.071388,4.354034,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:158f5ce016381cdb4cf14571b87a483a32a5ae6693dc634604770d8512c90729,29.78238,4.355608,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:0f3b8822bbf6421ff6ab0121cb88996fd726e6c5a1d3b800d5f350da4fec7281,44.177133523,4.368943445,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:3778818c513f8adf688bb05fcfb1d59ca82dd27f73387bace2cc899d2614f9a8,43.036893,4.372401,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:e842917d2a50a851d923636bfd6fb5a0680acd232c1c2108602153e4b684c57f,42.899282,4.374765,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:afd4f300f20883990a0eed9c0f1beb6ece29d9533614f5c206df83adf7a2653f,44.603748,4.375654,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:a37994209f4e0e04bbe9f798ab75d875a3a6009b55fdd5e5bb78696e844f6aef,44.632704,4.375755,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:4d6bca16e3ba756ac2fc681d11630e7fbb81a6d6917f18aa009ac96726eb4dcd,40.413891,4.378938,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:72790f68722b5bb6a88f820fb4d4a6a4ae99c9cf28cd3789b51ce6ec52bae21e,42.949098,4.380074,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:f1c2a6cf08a0f33ed4ac6cc5ec425a4a0c16ee2e62c1e85ab693a90b76cb8b78,44.660677,4.380575,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:d4b86eb9446cb1a5999af877daa522081d819dc3d562fc2e008c48e0d729e43a,36.3243,4.380753,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:23584969e1ae45f472950fbc0301f17eec389339a9b1b32c5aeb6133f047162a,42.997571,4.383309,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:cb96bb634adfb37e5d9b250e9f6b0d12466317d28fbdb33e2c868181cba343ce,44.573688,4.383483,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:239aa9e7572a1a998a5f14371ef8f4479eac297a7507648c07e44755ce146a4f,42.860824,4.387007,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:21a0da1578783b3996eaf902379da131ba611c128e8f14e6c12bb975b373afd4,44.68462,4.397469,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:3fca8ac060ba90fd3870ca6dbed947a51a5077cf0e4b06db619ea5e200f061e6,40.548613,4.403221,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:fc60bd26f8c318216f48e596a76d0ef5cd0bca321f2a983535b51ed757e80991,44.542608,4.408488,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:f7f6f520e65664800ae7f48ea1b3a116626b01cc277d1dd2887cdbf7a6485d55,42.8341,4.417386,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:7299f40c14f3ad74c6f846eb8b1a3ec8b9284a2b605e29574342ed1ed5dac693,40.6,4.42,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:8d9920af37f95a04c925716738c4eb34d0eb5bde9e3c119c9c501d4cd95824ce,44.700122,4.432753,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:73ab269f2627f91f487b02228d956d904cc523d1b7d7583c89e6a4765d4ca323,36.054008,4.439806,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:342f8a11111bc3492be9147fc608ab82fece6d7d54f90617d3d8281fb6ded513,42.806998,4.447178,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:b89783b11b04f50f57784bfd6b8fa6889b085e9e9ff5c989d99d1b4ea9ebfe70,44.513043,4.450864,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:b3cb3e62a1597c2b2de6ab3e2caad9915e082527be88d9b400b5adabd1a88128,29.799768,4.45506,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
coordcand:nngla:417ee98022d24c109c83a62cb100f5fd03a3fc53c4350df869263359ca2aa746,42.7728,4.466005,NG-CRS-EPSG4326,1,UNRESOLVED_PENDING_17B,CANDIDATE_ONLY_NOT_PERSISTED
