road_segment_id,road_id,source_road_candidate_id,segment_sequence,segment_role,start_node_id,end_node_id,length_m,geometry_reservation_key,geometry_id,geometry_status,addressing_scope_eligible,runtime_effect_scope
roadseg:nngla:5f32425d025fae00f5325032af96996c16c7230fdef5d55909531dde95a8db64,NG-RD-000151,NG-RD-CAND-000151,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:6d02bfa0cc60b3bb2e9a2aeb3fd983014c6e27a8d29a6dd481ee9298676cf786,roadnode:nngla:0eb15770f657e3f2a41ebb4716ac0546d01fc0d8b4af7fe6a812fa553194dee7,21457.424,p006.7.11.12:road-alignment:NG-RD-000151,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:8de3a9a59db372e561f8f0399fbd2e7e5a13e3cd4c4ff16b002e94fb0faa88ac,NG-RD-000152,NG-RD-CAND-000152,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:ff3ef37c3590253cb2cb7f62fd8ceb975b6a0075f32a6f734cd5f8b514af7806,roadnode:nngla:43e35cfdd48b455364797fc99fdca703291d233856726554d35508bd222e471a,21760.831,p006.7.11.12:road-alignment:NG-RD-000152,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:f2064c13a6dadac8868e2a89d84ec2a8fc55bfef0ac0719611666223e4da29de,NG-RD-000153,NG-RD-CAND-000153,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:e80343cfa6112310afc4fc3b5f8486dc915cbe530f7fb9e8c5404ff5b030f464,roadnode:nngla:cb5a6aa8e51c9b1b0a0f437a066c73c14db2078230caea398bba89c365a7671d,22065.219,p006.7.11.12:road-alignment:NG-RD-000153,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:e06e8c6cdab1a31c66de0b4988f5163ee5530876156852a0622620489a17309d,NG-RD-000154,NG-RD-CAND-000154,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:d6f29f15c5e9f305d9a03543daf64fcb44843199e3e3d81ea42ad5e6c7d56a87,roadnode:nngla:713a5ba07dc14c0917a004182129ebd1b0ae714ea44d94c97ecb7bb5fd5fd629,23594.332,p006.7.11.12:road-alignment:NG-RD-000154,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:beb60b98f5bfd9c0e6af4be8a6d8a4e815b4ad9478197aad5925f94c11f4da94,NG-RD-000155,NG-RD-CAND-000155,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:fac02d6c808c9647305257b4ef54956acb497e0b8ecc1d3187bce9bbfd53c4da,roadnode:nngla:1a6f29d001a97c392ab116cfa2102add5dd9b65ea1eee18f614c9ea703762407,24264.971,p006.7.11.12:road-alignment:NG-RD-000155,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:9958af0aa451a17e2e0b4c74adba0cb70ff863d9c7fd1cdc4d6518dc65185d3b,NG-RD-000156,NG-RD-CAND-000156,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:c63247b738013d8aee2c4eb3d7da8c0fcc12b803733ea05728e72279f8824f75,roadnode:nngla:b310750cb3b8a1332efeacfde90faeb19eecfe71f2c6d6f531fa1c594ebb2419,24587.493,p006.7.11.12:road-alignment:NG-RD-000156,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:857a748f4b1bba247ef9a70f68a3f6fa3953d412910299214975bafd6259a4b2,NG-RD-000157,NG-RD-CAND-000157,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:c23c2fb92cd02626c0c634442698c1f066271605302dea8665a4a564c7f91b3c,roadnode:nngla:ba3182fe8a23ee7429ced244fa094823760d42a332979e97e0c2233d6fe84f8a,25030.218,p006.7.11.12:road-alignment:NG-RD-000157,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:de60b8594527a05dc1c4e62b53f237a502b38180bf6b0b343846c2e8ddb4889c,NG-RD-000158,NG-RD-CAND-000158,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:9c9d9053ff1de0b4119e34c956c0d19b8bf43e14511343dc932a2aceae540634,roadnode:nngla:b2db786febde990d3f6422179a0be994ca345fb8daa9c62a9ff3999d69e8321e,25455.321,p006.7.11.12:road-alignment:NG-RD-000158,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:884c3716d9b8cd8832f90e43ab5d3336d2936fa48fb49a682823631ccbb55a70,NG-RD-000159,NG-RD-CAND-000159,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:983e4d52877f1a20cdb34900ee07106ec80e10f48f74cdbc0e1b628106126aff,roadnode:nngla:e80343cfa6112310afc4fc3b5f8486dc915cbe530f7fb9e8c5404ff5b030f464,26307.901,p006.7.11.12:road-alignment:NG-RD-000159,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:4c45e62db63199fe7c85685f2f8d19515feaf1d7d4ccea6310a7c5531d479410,NG-RD-000160,NG-RD-CAND-000160,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:b2db786febde990d3f6422179a0be994ca345fb8daa9c62a9ff3999d69e8321e,roadnode:nngla:c4d26e1e8f8301fd2744362b85b55d0360ab8cb06781ad251a693fdea3e166af,26545.207,p006.7.11.12:road-alignment:NG-RD-000160,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:708a1e0441f9b6fda42a112ea6951886c003a31d8630cf86d232a48d65da796a,NG-RD-000161,NG-RD-CAND-000161,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:c4d26e1e8f8301fd2744362b85b55d0360ab8cb06781ad251a693fdea3e166af,roadnode:nngla:fb63f3f3d6b673616f2a5fe1b54001ee881e7cb543a8be327b374e885b94918f,27130.816,p006.7.11.12:road-alignment:NG-RD-000161,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:d5f6e30b11173567b689048bdb87968895aae4d4c623e03197cb5c3fc276527c,NG-RD-000162,NG-RD-CAND-000162,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:983e4d52877f1a20cdb34900ee07106ec80e10f48f74cdbc0e1b628106126aff,roadnode:nngla:7c090e1e404fbad9ac5fd967b597554a9f156baf8e078d542054789eef8862b1,28000.856,p006.7.11.12:road-alignment:NG-RD-000162,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:051aff279eb944525ca74f47c1b2788aad54db887f3aaf8e654309a2ab928724,NG-RD-000163,NG-RD-CAND-000163,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:76f67ab6b35328fad1628052ce32ae6851ec64fa4f35eaa9b5d847cdab29d5c2,roadnode:nngla:fac02d6c808c9647305257b4ef54956acb497e0b8ecc1d3187bce9bbfd53c4da,28629.922,p006.7.11.12:road-alignment:NG-RD-000163,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:8104c3aaffd05772f96fdc23981145560c10f151d4a309666ec47be0562ad389,NG-RD-000164,NG-RD-CAND-000164,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:c23c2fb92cd02626c0c634442698c1f066271605302dea8665a4a564c7f91b3c,roadnode:nngla:d6f29f15c5e9f305d9a03543daf64fcb44843199e3e3d81ea42ad5e6c7d56a87,29654.124,p006.7.11.12:road-alignment:NG-RD-000164,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:57fa12a79d64d8edebe498360c27d47724ed53cfe7f53dfa575ee19aded9f4ae,NG-RD-000165,NG-RD-CAND-000165,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:96985cbd7ada894edc765cd32f44e98c574d556b6a92ad17896c3abf3644f7db,roadnode:nngla:921066178be84ba69d9c9862811b3dad332556c3d80ce39c8f833cee5d95a745,31737.486,p006.7.11.12:road-alignment:NG-RD-000165,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:f7b612bf0fd83840170765c8412fa09659c1f9eb47a1394ee9f1e619bb8f56a3,NG-RD-000166,NG-RD-CAND-000166,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:ff3ef37c3590253cb2cb7f62fd8ceb975b6a0075f32a6f734cd5f8b514af7806,roadnode:nngla:bbeac89b32f0074c37c195727538825e6696ea01ac56a5c03a00e5836d7cf391,37070.262,p006.7.11.12:road-alignment:NG-RD-000166,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:b9044e39615c4b8a4b76429648812bf835e6f42a57db71c694cc9af554b9357f,NG-RD-000167,NG-RD-CAND-000167,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:f003ca9262bef64c0144d212645900a9ca9102b61eda69ff8a0453df0213fd82,roadnode:nngla:bd8ad67809b47a3383d6488f43eba70488a11ac894d5b0a8964b48930fbe9981,38483.456,p006.7.11.12:road-alignment:NG-RD-000167,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:9781c37a0d8eb475ae463d22be987bf4c752f2343684ef36e3428641150051de,NG-RD-000168,NG-RD-CAND-000168,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:d93c6b30aadcabe5a51ca123f960cb3553025e3fe496ca8fa53697fd3938dd12,roadnode:nngla:ddd4f721cb9f52de0e32e957b6f84805f153b3cff30f1c16eb5e3578ec7c1b69,42016.868,p006.7.11.12:road-alignment:NG-RD-000168,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:548a5a556e46d43497d76d3d99c13e44cb4dd0fbb655136b0f3a2e71cd3af8f4,NG-RD-000169,NG-RD-CAND-000169,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:f003ca9262bef64c0144d212645900a9ca9102b61eda69ff8a0453df0213fd82,roadnode:nngla:7f1a9a86cfa3d347eef420e15fb854465aa21bb81c1175852ce3985b0bed0677,43314.842,p006.7.11.12:road-alignment:NG-RD-000169,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:c23c22e4e5a9b2db7107817ad69b0926293a9e8298b9affb95059c54694c33bf,NG-RD-000170,NG-RD-CAND-000170,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:96985cbd7ada894edc765cd32f44e98c574d556b6a92ad17896c3abf3644f7db,roadnode:nngla:c7cdc4551b3fe928a019d7501691c0753ff3f446db2fb8a805838811d0bfb16b,46537.980,p006.7.11.12:road-alignment:NG-RD-000170,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:928d61d69a73ebc0b4565117261ffdf799dfc5c905400df650733a0533686402,NG-RD-000171,NG-RD-CAND-000171,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:bcc6306dc85429ee525dc17d2572696007c25d5fa01a913cd09d261287d2c2c2,roadnode:nngla:bbeac89b32f0074c37c195727538825e6696ea01ac56a5c03a00e5836d7cf391,61521.490,p006.7.11.12:road-alignment:NG-RD-000171,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:7675a2d9ba716b8d0d99736545d9d1bc47b1b9ccc645719b13a0ba19bb5154ef,NG-RD-000172,NG-RD-CAND-000172,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:96985cbd7ada894edc765cd32f44e98c574d556b6a92ad17896c3abf3644f7db,roadnode:nngla:ea1200e331b57d3c18d6160b3313dea61115ebc38df9e7c8f10025592a8ba140,91604.516,p006.7.11.12:road-alignment:NG-RD-000172,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:e46bcb73ddc4617f1a49780741c3113afcf59fd3474bd2fe4f7aa2de528e0453,NG-RD-000173,NG-RD-CAND-000173,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:9add66f356bfe973583420ff6da3d091c08e49e7392720c46fca891021312b76,roadnode:nngla:87b22d85e86d2bfd61ab0cff829523628915ece2c5781b8f4e1ff49dfe38981c,1740.633,p006.7.11.12:road-alignment:NG-RD-000173,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:be5854587ec903e8c399d0f78fe9c7796d239b33fc7d3ca4caaca33ca6aaf332,NG-RD-000174,NG-RD-CAND-000174,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:45c2191070e13609d95371fc01ddb6a687f1c92e7ec722bbdb6e47b84162cab2,roadnode:nngla:f29ad620a42d4c6ecd7b080f99f4b33c60c82456dffd827666402f4d4396032e,2499.237,p006.7.11.12:road-alignment:NG-RD-000174,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:2a7d8eec74e6f6124230e34008a3a8f1566276646e4a99fdf404b3c94caceab0,NG-RD-000175,NG-RD-CAND-000175,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:99dbd431e442401f590ef468bc802739a4b06bb7cfbd4107b1f2d6256905eeda,roadnode:nngla:e27490b2d4193f7f1c4fbbf76bdfbd4850b1930450213515d92ea627c458bd33,2966.899,p006.7.11.12:road-alignment:NG-RD-000175,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:7d78d82884d985b565c5a9992358a63b7affffd6727c603bb21e6d763c23eae8,NG-RD-000176,NG-RD-CAND-000176,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:3c7df76d80df81a4ccee6731035d183365a611b4704fdb9cad074a8b116a69e7,roadnode:nngla:d095e53adc208954c64014c997d7574b34d09013af67ece29d3b087df1b3c35a,2999.973,p006.7.11.12:road-alignment:NG-RD-000176,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:01b15fa71f35481495bcf41afb9897a1e908ad89083c2f52138f55b229412d2d,NG-RD-000177,NG-RD-CAND-000177,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:51df55644fba7139522409d8b89a4e34cddcb216645b1797763127ee1c39583a,roadnode:nngla:e5e79b98667c02eeeb761ddc0daba697d98d91d402972aa38daec572744df6ee,3407.942,p006.7.11.12:road-alignment:NG-RD-000177,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:0439a12da5a6343a11ce2d27527ba50b189773f229094e4546e9e57bd92172d9,NG-RD-000178,NG-RD-CAND-000178,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:842876f5c951187d172597eed69de6a8df899434ff6a3a54ba95fffbaa40ada6,roadnode:nngla:3c7df76d80df81a4ccee6731035d183365a611b4704fdb9cad074a8b116a69e7,4112.307,p006.7.11.12:road-alignment:NG-RD-000178,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:1cc9a06a63436de1a2a312062c7959ebf52294357b30c541a27cc45ce310b423,NG-RD-000179,NG-RD-CAND-000179,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:18ea2892cc84541bb156098a3af4288e87148eac04a688c8b0d1f57b7c1c4f0d,roadnode:nngla:9417990480afccd2e09b09bf18738a681f29915e5c9a71c724885615d66ee816,4189.335,p006.7.11.12:road-alignment:NG-RD-000179,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:b1a8dfe60ee2b9e498eca633c50dacec15fef3d9667baaa4912e2adb152d9ce7,NG-RD-000180,NG-RD-CAND-000180,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:5814073eaaf7ab3029f63276b34777a86f8ebd50bf851d7dac1662f7f85de6be,roadnode:nngla:2f6e912646f2da89de22dcb3f968b5de1183ccb7c8e567dfc2ce582d6c82e559,4301.855,p006.7.11.12:road-alignment:NG-RD-000180,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:10bc117f52d10d46c5ea04510d2ab3103dbd7df604461263e925a0d854b00c3e,NG-RD-000181,NG-RD-CAND-000181,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:3fd21015b822ceebab4abdff46f2cf59fc5bb2e998feb64fe445b78699723b26,roadnode:nngla:842876f5c951187d172597eed69de6a8df899434ff6a3a54ba95fffbaa40ada6,4489.946,p006.7.11.12:road-alignment:NG-RD-000181,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:29e9cbf8cdd64ea35386444a719320e73ef0f659b0f386c305883e47eea4c322,NG-RD-000182,NG-RD-CAND-000182,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:d58d193b6d920148a04702113a49ccbfb308e07d7f9f6289eba6abbf714fe629,roadnode:nngla:6405da0161e745312c580b334af19fe8f804fde66b8228fe6e8fac85ca460f8e,4999.982,p006.7.11.12:road-alignment:NG-RD-000182,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:1771de39f087e0a10322de3afa4cd281c46aeb76c75dc687c2b5572ccda0b635,NG-RD-000183,NG-RD-CAND-000183,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:7bfd151320f9cc8c858aef1d8cf9d6735b7c50d408762bc135358389b8715d77,roadnode:nngla:3fd21015b822ceebab4abdff46f2cf59fc5bb2e998feb64fe445b78699723b26,5079.766,p006.7.11.12:road-alignment:NG-RD-000183,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:76566bb3ebaaa5a98e254adac46ddc9ba5cf780c4aa6d26e9948a7bfc13484cf,NG-RD-000184,NG-RD-CAND-000184,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:2e71ed5d13cae3d70cdbdcdd57815d71a4b1b2d05e47a5a53b75b2a452fe7170,roadnode:nngla:46e9eeb2f95869193815d02a4812f7845ad341e83bea9b09866ea13e55cc9942,5356.505,p006.7.11.12:road-alignment:NG-RD-000184,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:ee002761d1d58be8509199570da41052c80614d976ac64ea19815bb24600254d,NG-RD-000185,NG-RD-CAND-000185,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:2e71ed5d13cae3d70cdbdcdd57815d71a4b1b2d05e47a5a53b75b2a452fe7170,roadnode:nngla:9add66f356bfe973583420ff6da3d091c08e49e7392720c46fca891021312b76,5437.504,p006.7.11.12:road-alignment:NG-RD-000185,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:2a23348f899e560acc2133726e05974102a9b5f1cd6d16587d2eaae0b8f809a0,NG-RD-000186,NG-RD-CAND-000186,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:45b26240fce1f067887f7b4bfc38f07f273e0a21d526a8aa0a8476e3788dd16c,roadnode:nngla:4fca602754f562d13dc0e14eb513cd0779a3ecbfb9a67daf0be50d89dbb1c383,5480.730,p006.7.11.12:road-alignment:NG-RD-000186,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:f5050ca704ad91bec6fcd826094bd7c0383d1b95f934490dbad7958783ccb778,NG-RD-000187,NG-RD-CAND-000187,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:6405da0161e745312c580b334af19fe8f804fde66b8228fe6e8fac85ca460f8e,roadnode:nngla:5814073eaaf7ab3029f63276b34777a86f8ebd50bf851d7dac1662f7f85de6be,5650.330,p006.7.11.12:road-alignment:NG-RD-000187,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:81851aa4582fd1e181601327f64818a134a1bbcfda23d6963485f2c71c4d4486,NG-RD-000188,NG-RD-CAND-000188,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:e9fc28835216f476f833d54fd23655612e42a4ea62bdd70c90f0b1b0679254f4,roadnode:nngla:e27490b2d4193f7f1c4fbbf76bdfbd4850b1930450213515d92ea627c458bd33,5989.522,p006.7.11.12:road-alignment:NG-RD-000188,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:fd8f26dfa636b571eb07d53c014a6b21e486ce0bc65e98257d58ab5d59509477,NG-RD-000189,NG-RD-CAND-000189,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:9b39596df9ff22cbf2f94a476cc37aa60b7ba5b9bfa830401e65504d6124f3c2,roadnode:nngla:e9baae26081789fe960e3ea69d9f1da4b539ff30e329dd91a61302f49e0cecc7,6579.053,p006.7.11.12:road-alignment:NG-RD-000189,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:2fb08826c34ca749fa98579d52604e367cb63b2aa12b95e590269267d1152572,NG-RD-000190,NG-RD-CAND-000190,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:99dbd431e442401f590ef468bc802739a4b06bb7cfbd4107b1f2d6256905eeda,roadnode:nngla:2967ff4aad91a2431e07a24c32ca124dd5d771ca77629223a6cb50d8195466f2,6940.376,p006.7.11.12:road-alignment:NG-RD-000190,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:c29de95c5a76bd38dd9db302fe32340fce78fd9b8cd284d35c31dc9fa1f8d8d9,NG-RD-000191,NG-RD-CAND-000191,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:45b26240fce1f067887f7b4bfc38f07f273e0a21d526a8aa0a8476e3788dd16c,roadnode:nngla:7bfd151320f9cc8c858aef1d8cf9d6735b7c50d408762bc135358389b8715d77,7168.542,p006.7.11.12:road-alignment:NG-RD-000191,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:309fecdabc4f02ee93463bd23783658e71ee47a0130f586f5656845eeda010b8,NG-RD-000192,NG-RD-CAND-000192,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:94f357a80cdeaeee30c487260786c565e36fd2fa7ef667056ed904d3be951522,roadnode:nngla:4fe56785dbcf5af7d57b2412a22b793c100d216964f2bfed4af08398704066c4,7225.043,p006.7.11.12:road-alignment:NG-RD-000192,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:8d204256fa408028b60c598f08b68cfb898738134eefa86b50156b2e0486d58f,NG-RD-000193,NG-RD-CAND-000193,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:22b4c94323f2883975f177a950b60d263b0e7f240796a0345a98628d239d39da,roadnode:nngla:4fca602754f562d13dc0e14eb513cd0779a3ecbfb9a67daf0be50d89dbb1c383,7296.610,p006.7.11.12:road-alignment:NG-RD-000193,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:903b125d202a09a9fdc30193ee0bea238e5e5e551d2e9f8776409976c4f08e1a,NG-RD-000194,NG-RD-CAND-000194,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:7037c135797560c35772aadc261af4091f2e634947937b78efa796027f4f9d60,roadnode:nngla:1d19306d36163070f6623b5aa5f9149ff8da199f229a298159860325a541120c,7479.874,p006.7.11.12:road-alignment:NG-RD-000194,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:438cec4e35923924921da0b56c42d6623cf40d188ad8e7a836278278980ccf7c,NG-RD-000195,NG-RD-CAND-000195,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:3cb068699bb45ed644c0671923068401f0cb27da10308d52a2938942b1ceb5d6,roadnode:nngla:4fe56785dbcf5af7d57b2412a22b793c100d216964f2bfed4af08398704066c4,7786.906,p006.7.11.12:road-alignment:NG-RD-000195,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:9a2789865ac30f78adb4b1b7f79d8949ed2a2e8e6e6b7531119b7d5ee4c3b5e1,NG-RD-000196,NG-RD-CAND-000196,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:f29ad620a42d4c6ecd7b080f99f4b33c60c82456dffd827666402f4d4396032e,roadnode:nngla:51df55644fba7139522409d8b89a4e34cddcb216645b1797763127ee1c39583a,7979.725,p006.7.11.12:road-alignment:NG-RD-000196,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:f36f78de84bbb8f9430c9081984febc17ca5f429b870feabbb90ee9332a7ac40,NG-RD-000197,NG-RD-CAND-000197,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:c70fe9f537a6888604d3f4722a288374c8647ad37288b9529559b03339a36c36,roadnode:nngla:0cd0de6525bc3fbe3f561cca57785029f2509772a320336b10cb681e7784bc30,8073.013,p006.7.11.12:road-alignment:NG-RD-000197,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:41d8d1caea84cf4ac32baa1655df6843f49f8224fb105240e0efe55390934548,NG-RD-000198,NG-RD-CAND-000198,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:18ea2892cc84541bb156098a3af4288e87148eac04a688c8b0d1f57b7c1c4f0d,roadnode:nngla:44944414eacc5436f2f8dd5900b8ef11c5554c51e79c7db2154e4153c908d638,8408.356,p006.7.11.12:road-alignment:NG-RD-000198,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:383c96ec2089c6aae46c38807e704d11ef3950596b9436c623f200b90b473ddd,NG-RD-000199,NG-RD-CAND-000199,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:e5e79b98667c02eeeb761ddc0daba697d98d91d402972aa38daec572744df6ee,roadnode:nngla:1d19306d36163070f6623b5aa5f9149ff8da199f229a298159860325a541120c,8576.553,p006.7.11.12:road-alignment:NG-RD-000199,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:737d9adeb6bd08a9c4001a5f9ef1e1710680be0279320e40f328738efd47f537,NG-RD-000200,NG-RD-CAND-000200,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:191b313f6196709b0d851c8029d75c28340ab32511034742c4bca3468a81438f,roadnode:nngla:31c03efbbcbd6bdf1b9da8d1016da65e459fe6240f7513e05cb6d19d3be54131,8782.800,p006.7.11.12:road-alignment:NG-RD-000200,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:9ed248b31a908fc7335a68c0e9fa39715c0055c8f27128363ee84fcf308f106b,NG-RD-000201,NG-RD-CAND-000201,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:a0d687fbde70a689fc93d92bc840ac449794283fe16a50ec872aef7431640185,roadnode:nngla:90982683e63aea720facf7844ee513e22d2d33e8ea0dc37da5a188c080409d41,9031.245,p006.7.11.12:road-alignment:NG-RD-000201,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
