road_candidate_id,road_name_id,canonical_name,road_class_code,source_name_family,planning_status,geometry_status,geometry_reference,addressing_eligible,region_code,source_basis,runtime_effect_scope
NG-RD-CAND-000327,NG-NAM-ROA-000327,Bluehaven Creek Boulevard,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000328,NG-NAM-ROA-000328,Lowwater Lagoon Highway,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000329,NG-NAM-ROA-000329,Lowwater Bank Junction,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000330,NG-NAM-ROA-000330,Lower Canalford Crossing,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000331,NG-NAM-ROA-000331,Canalford Ferry Road,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000332,NG-NAM-ROA-000332,Brinewell Springs Street,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000333,NG-NAM-ROA-000333,Brinewell Quay Avenue,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000334,NG-NAM-ROA-000334,Willow Quay Gardens Lane,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000335,NG-NAM-ROA-000335,Willow Quay Reach Drive,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000336,NG-NAM-ROA-000336,Fisher's Bell Way,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000337,NG-NAM-ROA-000337,Reed Market Boulevard,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000338,NG-NAM-ROA-000338,Ferry Cross Highway,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000339,NG-NAM-ROA-000339,Lotus Exchange Junction,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000340,NG-NAM-ROA-000340,Basin Gate Crossing,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000341,NG-NAM-ROA-000341,Lakeport Works Road,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000342,NG-NAM-ROA-000342,Reedbank Cold-Chain Park Street,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000343,NG-NAM-ROA-000343,Lotus Shore Avenue,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000344,NG-NAM-ROA-000344,Mirror Lake Lane,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000345,NG-NAM-ROA-000345,Heron Isle Drive,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-04,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000346,NG-NAM-ROA-000346,Tekharo Way,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000347,NG-NAM-ROA-000347,Canopy Reach Boulevard,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000348,NG-NAM-ROA-000348,Ashara Highway,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000349,NG-NAM-ROA-000349,Mossbridge Junction,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000350,NG-NAM-ROA-000350,Tekharo Central Crossing,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000351,NG-NAM-ROA-000351,Canopy Exchange Road,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000352,NG-NAM-ROA-000352,Research Grove Street,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000353,NG-NAM-ROA-000353,River Gate Avenue,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000354,NG-NAM-ROA-000354,Old Timber Lane,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000355,NG-NAM-ROA-000355,Botanical Ward Drive,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000356,NG-NAM-ROA-000356,East Tram Way,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000357,NG-NAM-ROA-000357,Rainmarket Boulevard,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000358,NG-NAM-ROA-000358,Fernhaven Highway,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000359,NG-NAM-ROA-000359,Ashtek Gardens Junction,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000360,NG-NAM-ROA-000360,Mossvale Crossing,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000361,NG-NAM-ROA-000361,Greenvault Road,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000362,NG-NAM-ROA-000362,Orchid Rise Street,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000363,NG-NAM-ROA-000363,New Kyoto Avenue,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000364,NG-NAM-ROA-000364,Vinebridge Lane,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000365,NG-NAM-ROA-000365,Cedar Mist Drive,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000366,NG-NAM-ROA-000366,Tekkan Heights Way,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000367,NG-NAM-ROA-000367,Rainshadow Boulevard,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000368,NG-NAM-ROA-000368,Brookmoss Highway,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000369,NG-NAM-ROA-000369,Lantern Grove Junction,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000370,NG-NAM-ROA-000370,Fernfall Crossing,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000371,NG-NAM-ROA-000371,Rainsong Road,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000372,NG-NAM-ROA-000372,Cedar Run Street,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000373,NG-NAM-ROA-000373,Canopy Ford Avenue,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000374,NG-NAM-ROA-000374,Jadefall Lane,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000375,NG-NAM-ROA-000375,Tekkena Drive,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000376,NG-NAM-ROA-000376,Ashvale Way,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000377,NG-NAM-ROA-000377,Riverbloom Boulevard,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000378,NG-NAM-ROA-000378,Marula Gate Highway,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000379,NG-NAM-ROA-000379,Nembri Junction,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000380,NG-NAM-ROA-000380,Mosswick Crossing,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000381,NG-NAM-ROA-000381,Brookfern Road,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000382,NG-NAM-ROA-000382,Wildorchid Street,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000383,NG-NAM-ROA-000383,Greenmantle Avenue,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000384,NG-NAM-ROA-000384,Timberwell Lane,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000385,NG-NAM-ROA-000385,Canopy Lower Drive,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000386,NG-NAM-ROA-000386,Rainsong Junction Way,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000387,NG-NAM-ROA-000387,Cedar Clearing Boulevard,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000388,NG-NAM-ROA-000388,Ashara East Highway,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000389,NG-NAM-ROA-000389,Tekkan Row Junction,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000390,NG-NAM-ROA-000390,Marula Crossing Crossing,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000391,NG-NAM-ROA-000391,Mossbridge South Road,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000392,NG-NAM-ROA-000392,Fernline Street,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000393,NG-NAM-ROA-000393,Timber Camp Avenue,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000394,NG-NAM-ROA-000394,Upper Fernfall Lane,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000395,NG-NAM-ROA-000395,Fernfall Grove Drive,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000396,NG-NAM-ROA-000396,Lower Rainsong Way,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000397,NG-NAM-ROA-000397,Rainsong Clearing Boulevard,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000398,NG-NAM-ROA-000398,East Cedar Run Highway,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000399,NG-NAM-ROA-000399,Cedar Run River Junction,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000400,NG-NAM-ROA-000400,Old Canopy Ford Crossing,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000401,NG-NAM-ROA-000401,Canopy Ford Canopy Road,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000402,NG-NAM-ROA-000402,South Jadefall Street,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000403,NG-NAM-ROA-000403,Jadefall Falls Avenue,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000404,NG-NAM-ROA-000404,Tekkena Fern Lane,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000405,NG-NAM-ROA-000405,Tekkena Shade Drive,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000406,NG-NAM-ROA-000406,North Ashvale Way,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000407,NG-NAM-ROA-000407,Ashvale Bloom Boulevard,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000408,NG-NAM-ROA-000408,Riverbloom Vine Highway,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000409,NG-NAM-ROA-000409,Riverbloom Ford Junction,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000410,NG-NAM-ROA-000410,West Marula Gate Crossing,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000411,NG-NAM-ROA-000411,Marula Gate Rain Road,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000412,NG-NAM-ROA-000412,Nembri Orchid Street,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000413,NG-NAM-ROA-000413,Nembri Bend Avenue,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000414,NG-NAM-ROA-000414,Upper Mosswick Lane,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000415,NG-NAM-ROA-000415,Mosswick Moss Drive,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000416,NG-NAM-ROA-000416,Brookfern Timber Way,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000417,NG-NAM-ROA-000417,Brookfern Run Boulevard,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000418,NG-NAM-ROA-000418,Lower Wildorchid Highway,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000419,NG-NAM-ROA-000419,Wildorchid Palm Junction,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000420,NG-NAM-ROA-000420,Greenmantle Cedar Crossing,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000421,NG-NAM-ROA-000421,Greenmantle Glade Road,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000422,NG-NAM-ROA-000422,Timberwell Brook Street,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000423,NG-NAM-ROA-000423,Timberwell Hollow Avenue,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000424,NG-NAM-ROA-000424,Rain Drum Lane,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000425,NG-NAM-ROA-000425,Canopy Market Drive,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000426,NG-NAM-ROA-000426,River Basket Way,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000427,NG-NAM-ROA-000427,Marula Exchange Boulevard,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000428,NG-NAM-ROA-000428,Timber Cross Highway,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000429,NG-NAM-ROA-000429,Tekharo BioWorks Campus Junction,MUNICIPAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000430,NG-NAM-ROA-000430,Timberloop Industrial Estate Crossing,DISTRICT,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000431,NG-NAM-ROA-000431,Emerald Canopy Road,REGIONAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-05,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000432,NG-NAM-ROA-000432,Redhaven Street,RURAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-06,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000433,NG-NAM-ROA-000433,Zarqen Avenue,ACCESS,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-06,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000434,NG-NAM-ROA-000434,Dustmere Lane,SERVICE,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-06,Derived governed road name catalogue,SHARED_REFERENCE
NG-RD-CAND-000435,NG-NAM-ROA-000435,Sunward Drive,LOCAL,PLACE,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,true,NGR-06,Derived governed road name catalogue,SHARED_REFERENCE
