road_segment_id,road_id,source_road_candidate_id,segment_sequence,segment_role,geometry_id,start_measure_m,end_measure_m,geometry_status,addressing_scope_eligible,runtime_effect_scope,source_reference
roadseg:nngla:a895e499edfb2350c3d86ca91c207e05c5286ce0c43b03a3061f70da5a093eb2,NG-RD-000235,NG-RD-CAND-000235,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:3222341400e847d35f31b31a18ab288acf5d24dbc7454141ac898dd915493a7d,NG-RD-000236,NG-RD-CAND-000236,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:120a5af7c608c6bb2301f4c06a20947a4691e72c9e2f4eaa34561f01ae3a23b9,NG-RD-000237,NG-RD-CAND-000237,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:610d100e2c57fd121d5859d3e45c59eadda06da75515104bb0d7da7b5cad463a,NG-RD-000238,NG-RD-CAND-000238,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:00767d2f38fa127db0c4cd5e48f243df77071193456a84798fcd7c67c1dddc19,NG-RD-000239,NG-RD-CAND-000239,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:23483ab63df5452eee47159e755f2dfce9d73d655047643697334b9ff8b55c96,NG-RD-000240,NG-RD-CAND-000240,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:4bcf72bf08f0e5043f8c81e47927720dfde6028ef951a619aebc87b34bedfaf0,NG-RD-000241,NG-RD-CAND-000241,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:12b333580c1cb85c4df53b9a944bd775c74afaa32178470391669549e76a3359,NG-RD-000242,NG-RD-CAND-000242,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:6d84ca414d0cc3ad4cf4921a5746f9690013a16ca502c76cfc15ee6133f7b294,NG-RD-000243,NG-RD-CAND-000243,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:2248ae20443f23eef7b5ae286a7bca6961376c14e40e2c46579ec65161b8e1ff,NG-RD-000244,NG-RD-CAND-000244,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:ddcb7473c9c0db4788dd93bc3511146d52ec3675bf3e4ceae6f9b7c775766b24,NG-RD-000245,NG-RD-CAND-000245,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:7aea723cb1e2f97b4239cb052800839ef011ee1c480c5af8353ed5a5ad2de374,NG-RD-000246,NG-RD-CAND-000246,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:6895357068883d82694e2e62bc4d97a534340baaea5098e6b66dc605f5bee15c,NG-RD-000247,NG-RD-CAND-000247,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:1af7246939c04055ba14961e4fab22b6c46c3bc6382fc1009f2420a297dead47,NG-RD-000248,NG-RD-CAND-000248,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:1e22d687aaa0552070d4c5cdeaca3b961b5511c8e771e6fb929ddb05a4246bb2,NG-RD-000249,NG-RD-CAND-000249,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:2f0f6e1aca3f075ff1224ff7c3b0df857c29208ab441abc1fbfcf01d139eac5e,NG-RD-000250,NG-RD-CAND-000250,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:3912368e2a40f032cf8bd88090845790c4e147d356b7a6b33a4585528b5f3b79,NG-RD-000251,NG-RD-CAND-000251,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:48b72c4cd63e6130565828001ede3eed186e8109dbef268382162bcb521ce594,NG-RD-000252,NG-RD-CAND-000252,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:92744f368e2a0dca30f1b42b2c5ac517b1930f2b041a41fb7801973eadab61a2,NG-RD-000253,NG-RD-CAND-000253,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:0b2d9ebd66383c8f4d62ffb1477072924ed1a07b923d7f6f873d7079a2e0e813,NG-RD-000254,NG-RD-CAND-000254,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:c9d8338f9dcdedf1ab24d42187fcd3c1988bfa5a148da5778f23dad4a4608265,NG-RD-000255,NG-RD-CAND-000255,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:fee4e42d65d490ad99468e3d8c9c993c6d4982e870283e882fa83553559c901f,NG-RD-000256,NG-RD-CAND-000256,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:26bed6a81a22f4ea8a48b93ebdfe16b59c4df66fe41c0dacb2d76cbf7402e23a,NG-RD-000257,NG-RD-CAND-000257,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:9e4106261d7222ff774ab5852496924d155af2b594a5c56fefd6a2c55bc2de46,NG-RD-000258,NG-RD-CAND-000258,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:8433a0085241381bc9bcb49ca9e7a1c472e3cf53ead6e95493d5847c681cf798,NG-RD-000259,NG-RD-CAND-000259,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:41d93a2b785d9ef51dd26bdd5194ceb068e161c91a6bcef753d9c5ce91ab6324,NG-RD-000260,NG-RD-CAND-000260,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:4a2dc0ecfebd4184b472292fe173d611d1ab0913ead49e0ddf74c382003beed6,NG-RD-000261,NG-RD-CAND-000261,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:c6634aa11754af94ebafb36dc44b8f7cb40a8da64b2603b96897612052c447d2,NG-RD-000262,NG-RD-CAND-000262,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:2fce85d1eed056b3b0374bf7c81fce5e4b94edc1b05d7c3a6759021eeaae96f0,NG-RD-000263,NG-RD-CAND-000263,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:37ed42a692495592a270260aeed5bec8cdb76fa59edbd0ed96c2af8161a8f562,NG-RD-000264,NG-RD-CAND-000264,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:e5da68e252f907b94d1cac4b009c21670f4c8a60091e079c05559b1cdc30af41,NG-RD-000265,NG-RD-CAND-000265,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:7c82f06dab2699f160cf34e9f2f2cbc9e8416b52bb41dedc4c2ba2a55ea9c7eb,NG-RD-000266,NG-RD-CAND-000266,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:fc3fb7d3c0b87009467d9e800997c9ae2fc11dd644337e80594a0d2aa1654166,NG-RD-000267,NG-RD-CAND-000267,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:b45ed88dd444307c1cc4a02515319c85f710c0152c98b6f7321037f87311fb74,NG-RD-000268,NG-RD-CAND-000268,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:ca4def645e317f388867ac77834156f7836ff878dbb3493c4528d43ffb357a4f,NG-RD-000269,NG-RD-CAND-000269,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:71e87d9880d55cb7c2da28889b7ad9889a553c55d4289e0faef5e1116c5a01e2,NG-RD-000270,NG-RD-CAND-000270,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:1550111904aea9e98b49b2b3d3b5ab4c778b4a9b153b3c8b3d879e9d04ad21ad,NG-RD-000271,NG-RD-CAND-000271,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:ad19bfcf6ed43790bd85666472d9ce08ea9940d0ba613dea54a3d73cafd5bdd3,NG-RD-000272,NG-RD-CAND-000272,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:8a11db0a7930c030d0d8f668b29907d98f9707a0ba6aca1bae15a847be2cd94e,NG-RD-000273,NG-RD-CAND-000273,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:ed4684c4dabba72b7dbc88d1bc1c3bc3b66e4b807d706481056c629d4f1df905,NG-RD-000274,NG-RD-CAND-000274,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:9533d940b3397a3f88264853b7715016dcb48c73c160970a072b47e5404903d2,NG-RD-000275,NG-RD-CAND-000275,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:95e932285dedf24a03ce6ea2425b24b10363d7e2a52eac3442f87a41020d39df,NG-RD-000276,NG-RD-CAND-000276,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:b267d603a05d29bd6c7078bad0b211e4eb7f6a8da5ae7b2b9f03899d7f6b1173,NG-RD-000277,NG-RD-CAND-000277,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:b51c176485965765e7ce8b57e30397bcc02a90fca6bf01bcf593f06b8443b1a9,NG-RD-000278,NG-RD-CAND-000278,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:fa106981c439358b86d5564c101747e0a942c28ccd63dfee7449b2a75706ec5e,NG-RD-000279,NG-RD-CAND-000279,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:d2f77e260b8c7b2ba6428696a7d7ff222288bb65cd909d9eba2ce2918e69fe8e,NG-RD-000280,NG-RD-CAND-000280,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:93cb4feac1235d4b540831f7e48779fd0d5675c3986c8f291b566f71455bff55,NG-RD-000281,NG-RD-CAND-000281,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:72566c3baff26af9823154abc90d20dff77b592dc5063d37e61bb344aa043238,NG-RD-000282,NG-RD-CAND-000282,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:ac36ae16b6622bb0d4db6be9437b7ae2be153c19411ef3690b49af93884f59af,NG-RD-000283,NG-RD-CAND-000283,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:748057fa3d5d3edc4bddfffe53c403186065ba6b44b1762f3c575284dd816015,NG-RD-000284,NG-RD-CAND-000284,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:0ec9e03b3cf024bb8804b9acf801cbe57c32aa53ea4ddee2d73e7675c86bfd8c,NG-RD-000285,NG-RD-CAND-000285,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:5696892319a2aa8159ce7c9712489c38469002c88bfa671a0c4a747a4d5c3226,NG-RD-000286,NG-RD-CAND-000286,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:29198b9982641e70154f77258dc586c91ecd385b4f46f82c8264bd19249e9085,NG-RD-000287,NG-RD-CAND-000287,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:10d21710c2900c0d373a849a6e1ab2cb27aa9b6e85f9c05282d1c5ab273b2ce7,NG-RD-000288,NG-RD-CAND-000288,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:4246bfb462120648ea54c61b34dc806d8b973969d29d51b517391bb401770c6c,NG-RD-000289,NG-RD-CAND-000289,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:3c64a6bb313ffa73053aa0c92c35271a7faef14b5cba6bfd35d932ea9a6bf78c,NG-RD-000290,NG-RD-CAND-000290,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:618f7d8cc3fe5f3e941454f82cc2b9d955b186a57d9f10bccefa9ae45dfda071,NG-RD-000291,NG-RD-CAND-000291,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:8e9e9670a4d3479ec0e1c86eb555b40ae887c1017c738a6eb2182f703d84a0a7,NG-RD-000292,NG-RD-CAND-000292,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:1369bbe213eb8bd1e920e78b5c92b8bc1c340cce39ef631fc018aaefa411ae5a,NG-RD-000293,NG-RD-CAND-000293,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:818684af395f8babc0627edbc50b49d0076b03d0eff9c91bf5e5f79ed4aa86e5,NG-RD-000294,NG-RD-CAND-000294,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:ba5ca8afccb70fd6ae32129b50ae64f15703c5776570c7a4653ef394c8b2861d,NG-RD-000295,NG-RD-CAND-000295,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:e684a0bb22a3337614cd61e90b102f697bc8ffc1687b4d089ac12ce112291002,NG-RD-000296,NG-RD-CAND-000296,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:44f0ed391862336c0be61624b9a8876a25c48d0310d5f4e4533b5c2f9f6fd310,NG-RD-000297,NG-RD-CAND-000297,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:ec5b7be6c9884458f7c245aa9962f6c0727602e90455b249834a303428501229,NG-RD-000298,NG-RD-CAND-000298,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:6065d6570caf946bfe70bf2a36600218cf174e6d41412db9be95db809fdd4be2,NG-RD-000299,NG-RD-CAND-000299,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:8ea1b8a659ff92623b7979fd7fe0ae07cdfbc2598565a136df420c8579094289,NG-RD-000300,NG-RD-CAND-000300,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:0896598a99aa8bdf092f4dc4c31e9d8cf509d94c0b29acab6813361351722ff0,NG-RD-000301,NG-RD-CAND-000301,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:4f2f4a9e6b5600bc112efdf9e98eab5e5dff3a81314679710fe3648f7f0f014a,NG-RD-000302,NG-RD-CAND-000302,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:84a126d11d789d52dacfc9963ee2d2523778dfa211df1721fbeee70f3895f200,NG-RD-000303,NG-RD-CAND-000303,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:7e89692803cb8c8cee712c504dab68c3d05193b05a6147d0823e9a87aaf9d0df,NG-RD-000304,NG-RD-CAND-000304,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:cb23969a64f341457f4b6c90f51ad22e08d6c3a3f254a55969a91241467f3544,NG-RD-000305,NG-RD-CAND-000305,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:787e1ad9b9e7616766e1aa529d1ba85bcd063993cc24eca2f52a61e4c7c486b3,NG-RD-000306,NG-RD-CAND-000306,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:56649b466abb1f80035d0612653ad8deb17c80e580a14c2ca55df872539dd03e,NG-RD-000307,NG-RD-CAND-000307,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:a0793856bb3800aa9d365b646d2ddbf185c29feaca833039fb477166b5c70a62,NG-RD-000308,NG-RD-CAND-000308,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:8b4ef37b19d7dc80d8d62c6e4421809ad901d5b3d9441ff8df12ea9c33fede1f,NG-RD-000309,NG-RD-CAND-000309,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:e8cbb6e9c7c5d9bf3461d2cd92d43df3f01b59df1fa39227bebda30eadebfa75,NG-RD-000310,NG-RD-CAND-000310,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:7e6ba28cdb63cf534e80f1daa0a79a05e19b5d32537f82f9c9df8cd55a03e930,NG-RD-000311,NG-RD-CAND-000311,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
roadseg:nngla:ed0352542d69e7e20cbff6e3fd6c77827696195332d5687e001df1b80ab06632,NG-RD-000312,NG-RD-CAND-000312,1,PROVISIONAL_WHOLE_ROAD_ADDRESS_SCOPE,,,,DEFERRED_NO_ROAD_GEOMETRY,true,SHARED_REFERENCE,P006.7.11.7.9 canonical road alignment + locked road reference candidate
